ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1989,1989-11-05,9,28.293,HOU,,DET,W 35-31,,,
2,1989,1989-11-19,11,28.307,HOU,,RAI,W 23-7,,,
3,1989,1989-12-10,14,28.328,HOU,,TAM,W 20-17,,,
4,1989,1989-12-17,15,28.335,HOU,@,CIN,L 7-61,,,
5,1991,1991-09-16,3,30.243,KAN,@,HOU,L 7-17,,,
6,1991,1991-09-22,4,30.249,KAN,,SEA,W 20-13,,,
7,1991,1991-09-29,5,30.256,KAN,@,SDG,W 14-13,,,
8,1991,1991-10-07,6,30.264,KAN,,BUF,W 33-6,,,
9,1991,1991-10-13,7,30.270,KAN,,MIA,W 42-7,1,4,0
10,1991,1991-10-20,8,30.277,KAN,@,DEN,L 16-19,,,
11,1991,1991-10-28,9,30.285,KAN,,RAI,W 24-21,,,
12,1991,1991-11-10,10,30.298,KAN,@,RAM,W 27-20,,,
