ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
59,2006,2006-12-17,14,26.348,NYG,,PHI,L 22-36,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,,
60,2006,2006-12-24,15,26.355,NYG,,NOR,L 7-30,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
61,2006,2006-12-30,16,26.361,NYG,@,WAS,W 34-28,,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,0.0,,
62,2007,2007-09-23,3,27.263,NYG,@,WAS,W 24-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
63,2007,2007-09-30,4,27.270,NYG,,PHI,W 16-3,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
64,2007,2007-10-07,5,27.277,NYG,,NYJ,W 35-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
65,2007,2007-10-15,6,27.285,NYG,@,ATL,W 31-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
66,2007,2007-10-21,7,27.291,NYG,,SFO,W 33-15,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
67,2007,2007-10-28,8,27.298,NYG,@,MIA,W 13-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
68,2007,2007-11-11,9,27.312,NYG,,DAL,L 20-31,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
69,2007,2007-11-18,10,27.319,NYG,@,DET,W 16-10,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
70,2007,2007-11-25,11,27.326,NYG,,MIN,L 17-41,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
71,2007,2007-12-02,12,27.333,NYG,@,CHI,W 21-16,,3,2,32,16.00,0,66.7%,10.67,0,0,,0,0,0,0.0,,
72,2007,2007-12-09,13,27.340,NYG,@,PHI,W 16-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
73,2007,2007-12-29,16,27.360,NYG,,NWE,L 35-38,,2,2,3,1.50,0,100.0%,1.50,0,0,,0,0,0,0.0,,
74,2009,2009-11-01,7,29.302,BAL,,DEN,W 30-7,,0,,,,,0.0%,,,,,,,,,,
75,2009,2009-11-08,8,29.309,BAL,@,CIN,L 7-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
76,2009,2009-11-16,9,29.317,BAL,@,CLE,W 16-0,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
77,2009,2009-11-22,10,29.323,BAL,,IND,L 15-17,,,,,,,0.0%,,,,,,,,,,
78,2009,2009-11-29,11,29.330,BAL,,PIT,W 20-17,,0,,,,,0.0%,,,,,,,,,,
79,2009,2009-12-07,12,29.338,BAL,@,GNB,L 14-27,,,,,,,0.0%,,,,,,,,,,
80,2009,2009-12-13,13,29.344,BAL,,DET,W 48-3,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
81,2009,2009-12-20,14,29.351,BAL,,CHI,W 31-7,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
82,2009,2009-12-27,15,29.358,BAL,@,PIT,L 20-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
83,2009,2010-01-03,16,30.000,BAL,@,OAK,W 21-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
