ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2000,2000-09-03,1,22.249,NYJ,@,GNB,W 20-16,,0,0,0,,0,0.0%,,0,0,,0,2,41,20.50,0,0,0,0.0,,
2,2000,2000-09-17,3,22.263,NYJ,,BUF,W 27-14,,0,,,,,0.0%,,,,,,,,,,,,,,
3,2000,2000-09-24,4,22.270,NYJ,@,TAM,W 21-17,,3,2,34,17.00,0,66.7%,11.33,0,0,,0,0,0,,0,0,0,0.0,,
4,2000,2000-10-08,5,22.284,NYJ,,PIT,L 3-20,,1,1,18,18.00,0,100.0%,18.00,1,7,7.00,0,0,0,,0,0,0,0.0,,
5,2000,2000-10-15,6,22.291,NYJ,@,NWE,W 34-17,,7,6,53,8.83,0,85.7%,7.57,0,0,,0,0,0,,0,0,0,0.0,,
6,2000,2000-10-23,7,22.299,NYJ,,MIA,W 40-37,*,9,4,55,13.75,1,44.4%,6.11,0,0,,0,1,7,7.00,0,1,6,0.0,,
7,2000,2000-10-29,8,22.305,NYJ,@,BUF,L 20-23,,5,5,131,26.20,0,100.0%,26.20,0,0,,0,0,0,,0,0,0,0.0,,
8,2000,2000-11-05,9,22.312,NYJ,,DEN,L 23-30,*,6,1,31,31.00,0,16.7%,5.17,1,8,8.00,0,0,0,,0,0,0,0.0,,
9,2000,2000-11-12,10,22.319,NYJ,@,IND,L 15-23,,5,2,32,16.00,0,40.0%,6.40,0,0,,0,5,103,20.60,0,0,0,0.0,,
10,2000,2000-11-19,11,22.326,NYJ,@,MIA,W 20-3,,0,0,0,,0,0.0%,,0,0,,0,2,40,20.00,0,0,0,0.0,,
11,2000,2000-12-10,14,22.347,NYJ,@,OAK,L 7-31,,3,1,16,16.00,0,33.3%,5.33,0,0,,0,0,0,,0,0,0,0.0,,
12,2000,2000-12-17,15,22.354,NYJ,,DET,L 7-10,,2,,,,,0.0%,,,,,,,,,,,,,,
13,2000,2000-12-24,16,22.361,NYJ,@,BAL,L 20-34,,1,0,0,,0,0.0%,0.00,0,0,,0,1,16,16.00,0,0,0,0.0,,
14,2001,2001-09-09,1,23.254,NYJ,,IND,L 24-45,*,2,1,38,38.00,1,50.0%,19.00,1,16,16.00,0,3,57,19.00,0,1,6,0.0,,
15,2001,2001-09-23,2,23.268,NYJ,@,NWE,W 10-3,*,5,3,24,8.00,0,60.0%,4.80,0,0,,0,0,0,,0,0,0,0.0,,
16,2001,2001-10-01,3,23.276,NYJ,,SFO,L 17-19,*,7,3,60,20.00,0,42.9%,8.57,0,0,,0,3,87,29.00,0,0,0,0.0,,
17,2001,2001-10-07,4,23.282,NYJ,@,BUF,W 42-36,*,6,5,77,15.40,0,83.3%,12.83,2,15,7.50,0,3,67,22.33,0,0,0,0.0,,
18,2001,2001-10-14,5,23.289,NYJ,,MIA,W 21-17,*,6,5,77,15.40,2,83.3%,12.83,0,0,,0,0,0,,0,2,12,0.0,,
19,2001,2001-10-21,6,23.296,NYJ,,STL,L 14-34,*,3,1,13,13.00,0,33.3%,4.33,1,8,8.00,0,0,0,,0,0,0,0.0,,
20,2001,2001-10-28,7,23.303,NYJ,@,CAR,W 13-12,*,10,7,91,13.00,0,70.0%,9.10,1,11,11.00,0,0,0,,0,0,0,0.0,,
21,2001,2001-11-04,8,23.310,NYJ,@,NOR,W 16-9,*,9,3,47,15.67,1,33.3%,5.22,0,0,,0,0,0,,0,1,6,0.0,,
22,2001,2001-11-11,9,23.317,NYJ,,KAN,W 27-7,*,4,4,31,7.75,0,100.0%,7.75,1,11,11.00,0,0,0,,0,0,0,0.0,,
23,2001,2001-11-18,10,23.324,NYJ,@,MIA,W 24-0,*,4,3,42,14.00,1,75.0%,10.50,0,0,,0,0,0,,0,1,6,0.0,,
24,2001,2001-12-02,11,23.338,NYJ,,NWE,L 16-17,*,5,3,63,21.00,1,60.0%,12.60,1,-2,-2.00,0,0,0,,0,1,6,0.0,,
25,2001,2001-12-09,12,23.345,NYJ,@,PIT,L 7-18,*,8,3,20,6.67,0,37.5%,2.50,0,0,,0,0,0,,0,0,0,0.0,,
26,2001,2001-12-16,13,23.352,NYJ,,CIN,W 15-14,*,5,2,23,11.50,0,40.0%,4.60,1,19,19.00,0,0,0,,0,0,0,0.0,,
27,2001,2001-12-23,14,23.359,NYJ,@,IND,W 29-28,*,10,4,52,13.00,0,40.0%,5.20,1,10,10.00,0,0,0,,0,0,0,0.0,,
28,2001,2001-12-30,15,24.001,NYJ,,BUF,L 9-14,*,11,7,99,14.14,0,63.6%,9.00,1,20,20.00,0,0,0,,0,0,0,0.0,,
29,2001,2002-01-06,16,24.008,NYJ,@,OAK,W 24-22,*,7,5,111,22.20,1,71.4%,15.86,0,0,,0,0,0,,0,1,6,0.0,,
30,2002,2002-09-08,1,24.253,NYJ,@,BUF,W 37-31,*,6,4,32,8.00,0,66.7%,5.33,0,0,,0,0,0,,0,0,0,0.0,,
31,2002,2002-09-15,2,24.260,NYJ,,NWE,L 7-44,*,3,,,,,0.0%,,,,,,,,,,,,,,
32,2002,2002-09-22,3,24.267,NYJ,@,MIA,L 3-30,*,5,2,14,7.00,0,40.0%,2.80,0,0,,0,0,0,,0,0,0,0.0,,
33,2002,2002-09-29,4,24.274,NYJ,@,JAX,L 3-28,*,12,8,97,12.13,0,66.7%,8.08,1,-1,-1.00,0,0,0,,0,0,0,0.0,,
34,2002,2002-10-06,5,24.281,NYJ,,KAN,L 25-29,*,14,8,116,14.50,0,57.1%,8.29,0,0,,0,0,0,,0,0,0,0.0,,
35,2002,2002-10-20,6,24.295,NYJ,,MIN,W 20-7,*,7,6,86,14.33,1,85.7%,12.29,1,7,7.00,0,0,0,,0,1,6,0.0,,
36,2002,2002-10-27,7,24.302,NYJ,,CLE,L 21-24,*,7,5,61,12.20,1,71.4%,8.71,0,0,,0,0,0,,0,1,6,0.0,,
37,2002,2002-11-03,8,24.309,NYJ,@,SDG,W 44-13,*,8,5,60,12.00,0,62.5%,7.50,0,0,,0,0,0,,0,0,0,0.0,,
38,2002,2002-11-10,9,24.316,NYJ,,MIA,W 13-10,*,10,5,80,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,0.0,,
39,2002,2002-11-17,10,24.323,NYJ,@,DET,W 31-14,*,8,7,114,16.29,0,87.5%,14.25,0,0,,0,0,0,,0,0,0,0.0,,
40,2002,2002-11-24,11,24.330,NYJ,,BUF,W 31-13,*,9,7,78,11.14,1,77.8%,8.67,1,4,4.00,0,0,0,,0,1,6,0.0,,
41,2002,2002-12-02,12,24.338,NYJ,@,OAK,L 20-26,*,13,10,158,15.80,0,76.9%,12.15,0,0,,0,0,0,,0,0,0,0.0,,
42,2002,2002-12-08,13,24.344,NYJ,,DEN,W 19-13,*,10,6,126,21.00,1,60.0%,12.60,1,3,3.00,0,0,0,,0,1,6,0.0,,
43,2002,2002-12-15,14,24.351,NYJ,@,CHI,L 13-20,*,7,5,71,14.20,0,71.4%,10.14,1,5,5.00,0,0,0,,0,0,0,0.0,,
44,2002,2002-12-22,15,24.358,NYJ,@,NWE,W 30-17,*,6,5,78,15.60,1,83.3%,13.00,0,0,,0,0,0,,0,1,6,0.0,,
45,2002,2002-12-29,16,25.000,NYJ,,GNB,W 42-17,*,9,6,93,15.50,0,66.7%,10.33,1,21,21.00,0,0,0,,0,0,0,0.0,,
46,2003,2003-09-04,1,25.249,WAS,,NYJ,W 16-13,*,6,5,106,21.20,0,83.3%,17.67,0,0,,0,0,0,,0,0,0,0.0,,
47,2003,2003-09-14,2,25.259,WAS,@,ATL,W 33-31,*,14,11,180,16.36,1,78.6%,12.86,0,0,,0,0,0,,0,1,6,0.0,,
48,2003,2003-09-21,3,25.266,WAS,,NYG,L 21-24,*,12,7,105,15.00,0,58.3%,8.75,1,23,23.00,0,0,0,,0,0,0,0.0,,
49,2003,2003-09-28,4,25.273,WAS,,NWE,W 20-17,*,8,5,62,12.40,0,62.5%,7.75,1,2,2.00,0,0,0,,0,0,0,0.0,,
50,2003,2003-10-05,5,25.280,WAS,@,PHI,L 25-27,*,12,5,60,12.00,0,41.7%,5.00,1,4,4.00,0,0,0,,0,0,0,0.0,,
51,2003,2003-10-12,6,25.287,WAS,,TAM,L 13-35,*,8,6,60,10.00,0,75.0%,7.50,0,0,,0,0,0,,0,0,0,0.0,,
52,2003,2003-10-19,7,25.294,WAS,@,BUF,L 7-24,*,6,3,58,19.33,0,50.0%,9.67,1,-11,-11.00,0,0,0,,0,0,0,0.0,,
53,2003,2003-11-02,8,25.308,WAS,@,DAL,L 14-21,*,12,4,27,6.75,1,33.3%,2.25,0,0,,0,0,0,,0,1,6,0.0,,
