ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1993,1993-09-12,2,24.095,ATL,,NOR,L 31-34
2,1993,1993-09-19,3,24.102,ATL,@,SFO,L 30-37
3,1993,1993-09-27,4,24.110,ATL,,PIT,L 17-45
4,1993,1993-10-14,6,24.127,ATL,,RAM,W 30-24
5,1993,1993-10-24,7,24.137,ATL,@,NOR,W 26-15
6,1993,1993-10-31,8,24.144,ATL,,TAM,L 24-31
7,1993,1993-11-14,9,24.158,ATL,@,RAM,W 13-0
8,1993,1993-11-21,10,24.165,ATL,,DAL,W 27-14
9,1993,1993-11-28,11,24.172,ATL,,CLE,W 17-14
10,1993,1993-12-05,12,24.179,ATL,@,HOU,L 17-33
11,1993,1993-12-11,13,24.185,ATL,,SFO,W 27-24
12,1993,1993-12-19,14,24.193,ATL,@,WAS,L 17-30
13,1993,1993-12-26,15,24.200,ATL,@,CIN,L 17-21
14,1993,1994-01-02,16,24.207,ATL,,PHO,L 10-27
