ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2012,2012-09-09,1,24.165,NOR,,WAS,L 32-40,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
2,2012,2012-09-16,2,24.172,NOR,@,CAR,L 27-35,,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,0.0,0,0
3,2012,2012-09-30,4,24.186,NOR,@,GNB,L 27-28,,1,1,80,80.00,1,100.0%,80.00,0,0,,0,1,6,0.0,0,0
4,2012,2012-10-07,5,24.193,NOR,,SDG,W 31-24,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
5,2012,2012-10-21,6,24.207,NOR,@,TAM,W 35-28,,3,1,48,48.00,1,33.3%,16.00,0,0,,0,1,6,0.0,0,0
6,2012,2012-11-05,8,24.222,NOR,,PHI,W 28-13,*,,,,,,0.0%,,,,,,,,,,
7,2012,2012-11-11,9,24.228,NOR,,ATL,W 31-27,,,,,,,0.0%,,,,,,,,,,
8,2012,2012-11-18,10,24.235,NOR,@,OAK,W 38-17,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
9,2012,2012-11-25,11,24.242,NOR,,SFO,L 21-31,,2,1,33,33.00,0,50.0%,16.50,0,0,,0,0,0,0.0,0,0
10,2012,2012-11-29,12,24.246,NOR,@,ATL,L 13-23,,2,1,38,38.00,0,50.0%,19.00,0,0,,0,0,0,0.0,0,0
11,2012,2012-12-09,13,24.256,NOR,@,NYG,L 27-52,*,2,2,106,53.00,0,100.0%,53.00,0,0,,0,0,0,0.0,0,0
12,2012,2012-12-16,14,24.263,NOR,,TAM,W 41-0,*,3,2,61,30.50,1,66.7%,20.33,0,0,,0,1,6,0.0,0,0
13,2012,2012-12-23,15,24.270,NOR,@,DAL,W 34-31,*,,,,,,0.0%,,,,,,,,,,
14,2012,2012-12-30,16,24.277,NOR,,CAR,L 38-44,,1,1,8,8.00,0,100.0%,8.00,1,1,1.00,0,0,0,0.0,0,0
15,2014,2014-09-07,1,26.163,NOR,@,ATL,L 34-37,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
16,2014,2014-11-16,10,26.233,NOR,,CIN,L 10-27,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
17,2014,2014-11-24,11,26.241,NOR,,BAL,L 27-34,,1,1,62,62.00,0,100.0%,62.00,1,67,67.00,0,0,0,0.0,0,0
18,2014,2014-11-30,12,26.247,NOR,@,PIT,W 35-32,*,,,,,,0.0%,,,,,,,,,,
19,2014,2014-12-07,13,26.254,NOR,,CAR,L 10-41,,5,2,23,11.50,0,40.0%,4.60,0,0,,0,0,0,0.0,1,0
20,2015,2015-09-20,2,27.176,NOR,,TAM,L 19-26,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
21,2015,2015-10-15,6,27.201,NOR,,ATL,W 31-21,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
