ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2005,2005-09-18,2,22.277,GNB,,CLE,L 24-26,,6,3,23,7.67,0,50.0%,3.83,0,0,,0
2,2005,2005-09-25,3,22.284,GNB,,TAM,L 16-17,,3,0,0,,0,0.0%,0.00,2,54,27.00,0
3,2005,2005-10-03,4,22.292,GNB,@,CAR,L 29-32,,2,2,13,6.50,0,100.0%,6.50,3,37,12.33,0
