ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1971,1971-09-19,1,22.095,PIT,@,CHI,L 15-17,,,,,,
2,1971,1971-09-26,2,22.102,PIT,,CIN,W 21-10,,,,,,
3,1971,1971-10-03,3,22.109,PIT,,SDG,W 21-17,,,,,,
4,1971,1971-10-10,4,22.116,PIT,@,CLE,L 17-27,,,,,,
5,1971,1971-10-18,5,22.124,PIT,@,KAN,L 16-38,,,,,,
6,1971,1971-10-24,6,22.130,PIT,,HOU,W 23-16,,,,,,
7,1971,1971-10-31,7,22.137,PIT,@,BAL,L 21-34,,,,,,
8,1971,1971-11-07,8,22.144,PIT,,CLE,W 26-9,,,,,,
9,1971,1971-11-21,10,22.158,PIT,,NYG,W 17-13,,,,,,
10,1971,1971-11-28,11,22.165,PIT,,DEN,L 10-22,,,,,,
11,1971,1971-12-05,12,22.172,PIT,@,HOU,L 3-29,,,,,,
12,1971,1971-12-12,13,22.179,PIT,@,CIN,W 21-13,,,,,,
13,1971,1971-12-19,14,22.186,PIT,,RAM,L 14-23,1,3,3.00,1,1,6
14,1972,1972-09-17,1,23.093,PIT,,OAK,W 34-28,,,,,,
15,1972,1972-10-29,7,23.135,PIT,@,BUF,W 38-21,,,,,,
16,1972,1972-11-05,8,23.142,PIT,,CIN,W 40-17,1,13,13.00,1,1,6
17,1972,1972-11-12,9,23.149,PIT,,KAN,W 16-7,,,,,,
18,1972,1972-11-19,10,23.156,PIT,@,CLE,L 24-26,,,,,,
19,1972,1972-11-26,11,23.163,PIT,,MIN,W 23-10,,,,,,
20,1972,1972-12-03,12,23.170,PIT,,CLE,W 30-0,,,,,,
21,1972,1972-12-10,13,23.177,PIT,@,HOU,W 9-3,,,,,,
22,1972,1972-12-17,14,23.184,PIT,@,SDG,W 24-2,,,,,,
23,1973,1973-09-16,1,24.092,PIT,,DET,W 24-10,,,,,,
24,1973,1973-09-23,2,24.099,PIT,,CLE,W 33-6,,,,,,
25,1973,1973-09-30,3,24.106,PIT,@,HOU,W 36-7,1,17,17.00,0,0,0
26,1973,1973-10-07,4,24.113,PIT,,SDG,W 38-21,,,,,,
27,1973,1973-10-14,5,24.120,PIT,@,CIN,L 7-19,,,,,,
28,1973,1973-10-21,6,24.127,PIT,,NYJ,W 26-14,,,,,,
29,1973,1973-10-28,7,24.134,PIT,,CIN,W 20-13,,,,,,
30,1973,1973-11-05,8,24.142,PIT,,WAS,W 21-16,1,6,6.00,0,0,0
31,1973,1973-11-11,9,24.148,PIT,@,OAK,W 17-9,,,,,,
32,1973,1973-11-18,10,24.155,PIT,,DEN,L 13-23,,,,,,
33,1973,1973-11-25,11,24.162,PIT,@,CLE,L 16-21,1,45,45.00,0,0,0
34,1973,1973-12-03,12,24.170,PIT,@,MIA,L 26-30,1,9,9.00,0,0,0
35,1973,1973-12-09,13,24.176,PIT,,HOU,W 33-7,1,11,11.00,0,0,0
36,1973,1973-12-15,14,24.182,PIT,@,SFO,W 37-14,,,,,,
37,1974,1974-09-15,1,25.091,PIT,,BAL,W 30-0,1,7,7.00,0,0,0
38,1974,1974-09-22,2,25.098,PIT,@,DEN,T 35-35,1,10,10.00,0,0,0
39,1974,1974-09-29,3,25.105,PIT,,OAK,L 0-17,2,21,10.50,0,0,0
40,1974,1974-10-06,4,25.112,PIT,@,HOU,W 13-7,3,46,15.33,0,0,0
41,1974,1974-10-13,5,25.119,PIT,@,KAN,W 34-24,,,,,,
42,1974,1974-10-20,6,25.126,PIT,,CLE,W 20-16,,,,,,
43,1974,1974-10-28,7,25.134,PIT,,ATL,W 24-17,1,7,7.00,0,0,0
44,1974,1974-11-03,8,25.140,PIT,,PHI,W 27-0,4,70,17.50,0,0,0
45,1974,1974-11-10,9,25.147,PIT,@,CIN,L 10-17,,,,,,
46,1974,1974-11-17,10,25.154,PIT,@,CLE,W 26-16,,,,,,
47,1974,1974-11-25,11,25.162,PIT,@,NOR,W 28-7,1,1,1.00,1,1,6
48,1974,1974-12-01,12,25.168,PIT,,HOU,L 10-13,,,,,,
49,1974,1974-12-08,13,25.175,PIT,@,NWE,W 21-17,4,28,7.00,0,0,0
50,1974,1974-12-14,14,25.181,PIT,,CIN,W 27-3,,,,,,
51,1975,1975-09-21,1,26.097,PIT,@,SDG,W 37-0,1,13,13.00,0,0,0
52,1975,1975-09-28,2,26.104,PIT,,BUF,L 21-30,,,,,,
53,1975,1975-10-05,3,26.111,PIT,@,CLE,W 42-6,1,20,20.00,0,0,0
54,1975,1975-10-12,4,26.118,PIT,,DEN,W 20-9,1,27,27.00,0,0,0
55,1975,1975-10-19,5,26.125,PIT,,CHI,W 34-3,,,,,,
56,1975,1975-10-26,6,26.132,PIT,@,GNB,W 16-13,1,9,9.00,0,0,0
57,1975,1975-11-02,7,26.139,PIT,@,CIN,W 30-24,1,13,13.00,0,0,0
58,1975,1975-11-09,8,26.146,PIT,,HOU,W 24-17,7,93,13.29,1,1,6
59,1975,1975-11-16,9,26.153,PIT,,KAN,W 28-3,2,24,12.00,0,0,0
60,1975,1975-11-24,10,26.161,PIT,@,HOU,W 32-9,1,25,25.00,0,0,0
61,1975,1975-11-30,11,26.167,PIT,@,NYJ,W 20-7,,,,,,
62,1975,1975-12-07,12,26.174,PIT,,CLE,W 31-17,,,,,,
63,1975,1975-12-13,13,26.180,PIT,,CIN,W 35-14,1,20,20.00,0,0,0
64,1975,1975-12-20,14,26.187,PIT,@,RAM,L 3-10,,,,,,
65,1976,1976-09-19,2,27.095,PIT,,CLE,W 31-14,,,,,,
66,1976,1976-09-26,3,27.102,PIT,,NWE,L 27-30,,,,,,
67,1976,1976-10-04,4,27.110,PIT,@,MIN,L 6-17,,,,,,
68,1976,1976-10-10,5,27.116,PIT,@,CLE,L 16-18,,,,,,
69,1976,1976-10-17,6,27.123,PIT,,CIN,W 23-6,,,,,,
70,1976,1976-10-24,7,27.130,PIT,@,NYG,W 27-0,,,,,,
71,1976,1976-10-31,8,27.137,PIT,,SDG,W 23-0,,,,,,
72,1976,1976-11-07,9,27.144,PIT,@,KAN,W 45-0,1,6,6.00,0,0,0
73,1976,1976-11-14,10,27.151,PIT,,MIA,W 14-3,,,,,,
74,1976,1976-11-21,11,27.158,PIT,,HOU,W 32-16,3,58,19.33,0,0,0
75,1976,1976-11-28,12,27.165,PIT,@,CIN,W 7-3,,,,,,
76,1976,1976-12-05,13,27.172,PIT,,TAM,W 42-0,2,29,14.50,0,0,0
77,1976,1976-12-11,14,27.178,PIT,@,HOU,W 21-0,1,4,4.00,0,0,0
78,1977,1977-09-19,1,28.095,PIT,,SFO,W 27-0,,,,,,
79,1977,1977-09-25,2,28.101,PIT,,OAK,L 7-16,,,,,,
80,1977,1977-10-02,3,28.108,PIT,@,CLE,W 28-14,,,,,,
81,1977,1977-10-09,4,28.115,PIT,@,HOU,L 10-27,,,,,,
82,1977,1977-10-17,5,28.123,PIT,,CIN,W 20-14,,,,,,
83,1977,1977-10-23,6,28.129,PIT,,HOU,W 27-10,,,,,,
84,1977,1977-10-30,7,28.136,PIT,@,BAL,L 21-31,,,,,,
85,1977,1977-11-06,8,28.143,PIT,@,DEN,L 7-21,,,,,,
86,1977,1977-11-13,9,28.150,PIT,,CLE,W 35-31,,,,,,
87,1977,1977-11-20,10,28.157,PIT,,DAL,W 28-13,,,,,,
88,1977,1977-11-27,11,28.164,PIT,@,NYJ,W 23-20,,,,,,
89,1977,1977-12-04,12,28.171,PIT,,SEA,W 30-20,,,,,,
90,1977,1977-12-10,13,28.177,PIT,@,CIN,L 10-17,,,,,,
91,1977,1977-12-18,14,28.185,PIT,@,SDG,W 10-9,,,,,,
92,1978,1978-09-03,1,29.079,PIT,@,BUF,W 28-17,,,,,,
93,1978,1978-09-10,2,29.086,PIT,,SEA,W 21-10,,,,,,
94,1978,1978-09-17,3,29.093,PIT,@,CIN,W 28-3,,,,,,
95,1978,1978-09-24,4,29.100,PIT,,CLE,W 15-9,,,,,,
96,1978,1978-10-01,5,29.107,PIT,@,NYJ,W 28-17,,,,,,
97,1978,1978-12-03,14,29.170,PIT,@,HOU,W 13-3,,,,,,
98,1978,1978-12-09,15,29.176,PIT,,BAL,W 35-13,,,,,,
99,1978,1978-12-16,16,29.183,PIT,@,DEN,W 21-17,,,,,,
100,1979,1979-09-09,2,30.085,PIT,,HOU,W 38-7,,,,,,
101,1979,1979-09-16,3,30.092,PIT,@,STL,W 24-21,,,,,,
102,1979,1979-09-23,4,30.099,PIT,,BAL,W 17-13,,,,,,
103,1979,1979-09-30,5,30.106,PIT,@,PHI,L 14-17,,,,,,
104,1979,1979-10-07,6,30.113,PIT,@,CLE,W 51-35,,,,,,
105,1979,1979-10-14,7,30.120,PIT,@,CIN,L 10-34,,,,,,
106,1979,1979-10-22,8,30.128,PIT,,DEN,W 42-7,,,,,,
107,1979,1979-10-28,9,30.134,PIT,,DAL,W 14-3,,,,,,
108,1979,1979-11-04,10,30.141,PIT,,WAS,W 38-7,,,,,,
109,1979,1979-11-11,11,30.148,PIT,@,KAN,W 30-3,1,1,1.00,1,1,6
110,1979,1979-11-18,12,30.155,PIT,@,SDG,L 7-35,,,,,,
111,1979,1979-11-25,13,30.162,PIT,,CLE,W 33-30,,,,,,
112,1979,1979-12-02,14,30.169,PIT,,CIN,W 37-17,,,,,,
113,1979,1979-12-10,15,30.177,PIT,@,HOU,L 17-20,,,,,,
114,1979,1979-12-16,16,30.183,PIT,,BUF,W 28-0,,,,,,
115,1980,1980-09-07,1,31.083,PIT,,HOU,W 31-17,,,,,,
116,1980,1980-09-14,2,31.090,PIT,@,BAL,W 20-17,,,,,,
117,1980,1980-09-21,3,31.097,PIT,@,CIN,L 28-30,,,,,,
118,1980,1980-09-28,4,31.104,PIT,,CHI,W 38-3,,,,,,
119,1980,1980-10-05,5,31.111,PIT,@,MIN,W 23-17,,,,,,
120,1980,1980-10-12,6,31.118,PIT,,CIN,L 16-17,,,,,,
121,1980,1980-10-20,7,31.126,PIT,,OAK,L 34-45,,,,,,
122,1980,1980-10-26,8,31.132,PIT,@,CLE,L 26-27,,,,,,
123,1980,1980-11-02,9,31.139,PIT,,GNB,W 22-20,,,,,,
124,1980,1980-11-09,10,31.146,PIT,@,TAM,W 24-21,,,,,,
125,1980,1980-11-16,11,31.153,PIT,,CLE,W 16-13,,,,,,
126,1980,1980-11-23,12,31.160,PIT,@,BUF,L 13-28,,,,,,
127,1980,1980-11-30,13,31.167,PIT,,MIA,W 23-10,,,,,,
128,1980,1980-12-04,14,31.171,PIT,@,HOU,L 0-6,,,,,,
129,1980,1980-12-14,15,31.181,PIT,,KAN,W 21-16,,,,,,
130,1980,1980-12-22,16,31.189,PIT,@,SDG,L 17-26,,,,,,
131,1981,1981-09-06,1,32.082,PIT,,KAN,L 33-37,,,,,,
132,1981,1981-09-10,2,32.086,PIT,@,MIA,L 10-30,,,,,,
133,1981,1981-09-20,3,32.096,PIT,,NYJ,W 38-10,,,,,,
134,1981,1981-09-27,4,32.103,PIT,,NWE,W 27-21,,,,,,
135,1981,1981-10-04,5,32.110,PIT,@,NOR,W 20-6,,,,,,
136,1981,1981-10-11,6,32.117,PIT,,CLE,W 13-7,,,,,,
137,1981,1981-10-18,7,32.124,PIT,@,CIN,L 7-34,,,,,,
138,1981,1981-10-26,8,32.132,PIT,,HOU,W 26-13,,,,,,
139,1981,1981-11-01,9,32.138,PIT,,SFO,L 14-17,,,,,,
140,1981,1981-11-08,10,32.145,PIT,@,SEA,L 21-24,,,,,,
