ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
46,2001,2001-10-28,6,26.075,ARI,@,DAL,L 3-17,*,16,29,1.81,0,5,2,16,8.00,0,40.0%,3.20,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
47,2001,2001-11-04,7,26.082,ARI,,PHI,L 7-21,*,18,43,2.39,0,6,5,28,5.60,0,83.3%,4.67,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
48,2001,2001-11-11,8,26.089,ARI,,NYG,L 10-17,*,17,54,3.18,0,3,2,7,3.50,0,66.7%,2.33,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
49,2001,2001-11-18,9,26.096,ARI,,DET,W 45-38,*,23,81,3.52,0,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
50,2001,2001-11-25,10,26.103,ARI,@,SDG,W 20-17,*,18,44,2.44,1,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
51,2001,2001-12-02,11,26.110,ARI,@,OAK,W 34-31,*,18,78,4.33,1,10,4,17,4.25,0,40.0%,1.70,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
52,2001,2001-12-09,12,26.117,ARI,,WAS,L 10-20,*,14,46,3.29,0,5,5,43,8.60,0,100.0%,8.60,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
53,2001,2001-12-15,13,26.123,ARI,@,NYG,L 13-17,*,12,24,2.00,0,3,3,5,1.67,0,100.0%,1.67,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
54,2001,2001-12-23,14,26.131,ARI,,DAL,W 17-10,*,14,58,4.14,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,2,52,26.00,0,0,0,,0,1,6
55,2001,2001-12-30,15,26.138,ARI,@,CAR,W 30-7,*,12,89,7.42,0,4,2,28,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,,,2,44,22.00,0,0,0,,0,0,0
56,2001,2002-01-06,16,26.145,ARI,@,WAS,L 17-20,*,8,19,2.38,0,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,2,65,32.50,0,0,0,,0,0,0
57,2002,2002-09-08,1,27.025,TAM,,NOR,L 20-26,*,12,50,4.17,0,7,5,31,6.20,0,71.4%,4.43,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
58,2002,2002-09-15,2,27.032,TAM,@,BAL,W 25-0,*,13,37,2.85,0,7,6,58,9.67,0,85.7%,8.29,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
59,2002,2002-09-23,3,27.040,TAM,,STL,W 26-14,*,11,53,4.82,0,9,6,28,4.67,0,66.7%,3.11,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
60,2002,2002-09-29,4,27.046,TAM,@,CIN,W 35-7,*,19,54,2.84,0,6,5,27,5.40,0,83.3%,4.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
61,2002,2002-10-06,5,27.053,TAM,@,ATL,W 20-6,*,19,62,3.26,0,5,2,9,4.50,0,40.0%,1.80,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
62,2002,2002-10-13,6,27.060,TAM,,CLE,W 17-3,*,16,53,3.31,0,7,5,95,19.00,0,71.4%,13.57,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
63,2002,2002-10-20,7,27.067,TAM,@,PHI,L 10-20,*,12,49,4.08,0,7,4,15,3.75,0,57.1%,2.14,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
64,2002,2002-10-27,8,27.074,TAM,@,CAR,W 12-9,*,12,36,3.00,0,2,1,-4,-4.00,0,50.0%,-2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
65,2002,2002-11-03,9,27.081,TAM,,MIN,W 38-24,,3,19,6.33,0,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
66,2002,2002-11-17,10,27.095,TAM,,CAR,W 23-10,*,21,57,2.71,0,8,4,21,5.25,0,50.0%,2.63,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
67,2002,2002-11-24,11,27.102,TAM,,GNB,W 21-7,*,13,50,3.85,0,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
68,2002,2002-12-01,12,27.109,TAM,@,NOR,L 20-23,*,8,17,2.13,0,7,6,27,4.50,0,85.7%,3.86,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
69,2002,2002-12-08,13,27.116,TAM,,ATL,W 34-10,*,9,25,2.78,0,5,4,50,12.50,0,80.0%,10.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
70,2002,2002-12-15,14,27.123,TAM,@,DET,W 23-20,*,11,46,4.18,1,5,5,47,9.40,0,100.0%,9.40,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
71,2002,2002-12-23,15,27.131,TAM,,PIT,L 7-17,*,4,20,5.00,0,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
72,2002,2002-12-29,16,27.137,TAM,@,CHI,W 15-0,*,21,90,4.29,0,4,2,28,14.00,0,50.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
73,2003,2003-09-08,1,28.025,TAM,@,PHI,W 17-0,*,8,35,4.38,0,8,4,6,1.50,0,50.0%,0.75,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
74,2003,2003-09-14,2,28.031,TAM,,CAR,L 9-12,*,10,38,3.80,0,11,6,43,7.17,0,54.5%,3.91,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
75,2003,2003-09-21,3,28.038,TAM,@,ATL,W 31-10,*,20,82,4.10,0,7,7,82,11.71,1,100.0%,11.71,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
76,2003,2003-10-06,4,28.053,TAM,,IND,L 35-38,*,16,106,6.63,0,4,4,35,8.75,0,100.0%,8.75,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
77,2003,2003-10-12,5,28.059,TAM,@,WAS,W 35-13,*,17,62,3.65,0,7,3,33,11.00,0,42.9%,4.71,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
78,2003,2003-10-19,6,28.066,TAM,@,SFO,L 7-24,*,6,29,4.83,0,11,10,60,6.00,0,90.9%,5.45,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
79,2003,2003-10-26,7,28.073,TAM,,DAL,W 16-0,*,30,113,3.77,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
80,2003,2003-11-02,8,28.080,TAM,,NOR,L 14-17,*,16,48,3.00,0,9,6,55,9.17,1,66.7%,6.11,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
81,2003,2003-11-09,9,28.087,TAM,@,CAR,L 24-27,*,12,50,4.17,0,8,5,47,9.40,0,62.5%,5.88,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
82,2003,2003-11-16,10,28.094,TAM,,GNB,L 13-20,*,8,18,2.25,0,6,4,22,5.50,0,66.7%,3.67,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
83,2003,2003-11-24,11,28.102,TAM,,NYG,W 19-13,*,19,55,2.89,0,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
84,2003,2003-11-30,12,28.108,TAM,@,JAX,L 10-17,*,10,60,6.00,0,8,2,6,3.00,0,25.0%,0.75,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
85,2003,2003-12-07,13,28.115,TAM,@,NOR,W 14-7,,6,13,2.17,0,7,3,29,9.67,0,42.9%,4.14,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
86,2003,2003-12-14,14,28.122,TAM,,HOU,W 16-3,,1,3,3.00,0,8,5,33,6.60,0,62.5%,4.13,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
87,2003,2003-12-20,15,28.128,TAM,,ATL,L 28-30,,4,20,5.00,0,11,9,85,9.44,0,81.8%,7.73,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
88,2003,2003-12-28,16,28.136,TAM,@,TEN,L 13-33,*,4,19,4.75,0,10,4,35,8.75,0,40.0%,3.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
89,2004,2004-10-03,4,29.050,TAM,,DEN,L 13-16,*,15,72,4.80,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
90,2004,2004-10-10,5,29.057,TAM,@,NOR,W 20-17,*,15,51,3.40,0,5,5,29,5.80,0,100.0%,5.80,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
91,2004,2004-10-18,6,29.065,TAM,@,STL,L 21-28,*,13,37,2.85,0,5,4,16,4.00,1,80.0%,3.20,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
92,2004,2004-10-24,7,29.071,TAM,,CHI,W 19-7,*,23,109,4.74,1,3,2,55,27.50,0,66.7%,18.33,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
93,2004,2004-11-07,8,29.085,TAM,,KAN,W 34-31,*,15,128,8.53,3,5,2,30,15.00,0,40.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,3,18
94,2004,2004-11-14,9,29.092,TAM,@,ATL,L 14-24,*,20,62,3.10,0,6,4,16,4.00,0,66.7%,2.67,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
95,2004,2004-11-21,10,29.099,TAM,,SFO,W 35-3,*,21,106,5.05,2,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
96,2004,2004-11-28,11,29.106,TAM,@,CAR,L 14-21,*,18,29,1.61,0,12,8,134,16.75,2,66.7%,11.17,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
97,2004,2004-12-05,12,29.113,TAM,,ATL,W 27-0,*,17,68,4.00,1,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
98,2004,2004-12-12,13,29.120,TAM,@,SDG,L 24-31,*,12,42,3.50,0,9,6,46,7.67,0,66.7%,5.11,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
99,2004,2004-12-19,14,29.127,TAM,,NOR,L 17-21,*,24,131,5.46,0,6,2,10,5.00,0,33.3%,1.67,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
100,2004,2004-12-26,15,29.134,TAM,,CAR,L 20-37,*,10,41,4.10,0,5,3,13,4.33,0,60.0%,2.60,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
101,2004,2005-01-02,16,29.141,TAM,@,ARI,L 7-12,*,16,50,3.13,0,6,3,30,10.00,0,50.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
102,2005,2005-09-11,1,30.028,TAM,@,MIN,W 24-13,*,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
103,2005,2005-09-18,2,30.035,TAM,,BUF,W 19-3,,7,46,6.57,0,3,3,20,6.67,0,100.0%,6.67,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
104,2005,2005-09-25,3,30.042,TAM,@,GNB,W 17-16,,1,3,3.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
105,2005,2005-10-02,4,30.049,TAM,,DET,W 17-13,,5,30,6.00,0,6,6,96,16.00,1,100.0%,16.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
106,2005,2005-10-09,5,30.056,TAM,@,NYJ,L 12-14,*,13,46,3.54,0,8,7,41,5.86,0,87.5%,5.13,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
107,2005,2005-10-16,6,30.063,TAM,,MIA,W 27-13,*,15,127,8.47,1,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
108,2005,2005-10-30,7,30.077,TAM,@,SFO,L 10-15,*,4,5,1.25,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
109,2005,2005-11-06,8,30.084,TAM,,CAR,L 14-34,,5,14,2.80,0,6,4,29,7.25,0,66.7%,4.83,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
110,2005,2005-11-13,9,30.091,TAM,,WAS,W 36-35,,5,15,3.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
111,2005,2005-11-20,10,30.098,TAM,@,ATL,W 30-27,,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
112,2005,2005-11-27,11,30.105,TAM,,CHI,L 10-13,,1,16,16.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
113,2005,2005-12-04,12,30.112,TAM,@,NOR,W 10-3,,4,40,10.00,0,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
114,2005,2005-12-11,13,30.119,TAM,@,CAR,W 20-10,,2,1,0.50,0,3,3,20,6.67,0,100.0%,6.67,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
115,2005,2005-12-17,14,30.125,TAM,@,NWE,L 0-28,,2,6,3.00,0,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
116,2005,2005-12-24,15,30.132,TAM,,ATL,W 27-24,,4,17,4.25,0,4,4,17,4.25,0,100.0%,4.25,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
117,2005,2006-01-01,16,30.140,TAM,,NOR,W 27-13,,1,64,64.00,0,3,3,35,11.67,0,100.0%,11.67,0,0,,0,0,0,,,,,,3,85,28.33,0,0,0,,0,0,0
118,2006,2006-09-10,1,31.027,TAM,,BAL,L 0-27,,3,-1,-0.33,0,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,,,,,5,121,24.20,0,0,0,,0,0,0
119,2006,2006-09-17,2,31.034,TAM,@,ATL,L 3-14,,0,0,,0,7,3,17,5.67,0,42.9%,2.43,0,0,,0,0,0,,,,,,2,35,17.50,0,0,0,,0,0,0
120,2006,2006-09-24,3,31.041,TAM,,CAR,L 24-26,,1,3,3.00,0,2,2,25,12.50,0,100.0%,12.50,0,0,,0,0,0,,,,,,5,104,20.80,0,0,0,,0,0,0
121,2006,2006-10-08,4,31.055,TAM,@,NOR,L 21-24,,2,27,13.50,0,3,2,31,15.50,0,66.7%,10.33,0,0,,0,0,0,,,,,,4,85,21.25,0,0,0,,0,0,0
122,2006,2006-10-15,5,31.062,TAM,,CIN,W 14-13,,1,11,11.00,0,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,,,,,2,46,23.00,0,0,0,,0,0,0
123,2006,2006-10-22,6,31.069,TAM,,PHI,W 23-21,,3,14,4.67,0,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0,,,,,,3,89,29.67,0,0,0,,0,0,0
124,2006,2006-10-29,7,31.076,TAM,@,NYG,L 3-17,,2,2,1.00,0,10,5,38,7.60,0,50.0%,3.80,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
125,2006,2006-11-05,8,31.083,TAM,,NOR,L 14-31,,1,3,3.00,0,8,6,27,4.50,0,75.0%,3.38,0,0,,0,0,0,,,,,,3,72,24.00,0,0,0,,0,0,0
126,2006,2006-11-13,9,31.091,TAM,@,CAR,L 10-24,,0,0,,0,2,1,0,0.00,0,50.0%,0.00,0,0,,0,0,0,,,,,,4,95,23.75,0,0,0,,0,0,0
127,2006,2006-11-19,10,31.097,TAM,,WAS,W 20-17,,2,17,8.50,0,2,2,31,15.50,0,100.0%,15.50,0,0,,0,0,0,,,,,,3,51,17.00,0,0,0,,0,0,0
128,2006,2006-11-23,11,31.101,TAM,@,DAL,L 10-38,,1,2,2.00,0,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,,,,,,4,97,24.25,0,0,0,,0,0,0
129,2006,2006-12-03,12,31.111,TAM,@,PIT,L 3-20,*,1,-1,-1.00,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,,,,,1,12,12.00,0,0,0,,0,0,0
130,2006,2006-12-10,13,31.118,TAM,,ATL,L 6-17,,3,4,1.33,0,11,7,73,10.43,0,63.6%,6.64,0,0,,0,0,0,,,,,,1,17,17.00,0,0,0,,0,0,0
131,2006,2006-12-17,14,31.125,TAM,@,CHI,L 31-34,,2,5,2.50,0,5,4,30,7.50,0,80.0%,6.00,0,0,,0,0,0,,,,,,2,43,21.50,0,0,0,,0,0,0
132,2006,2006-12-24,15,31.132,TAM,@,CLE,W 22-7,*,16,86,5.38,1,5,4,21,5.25,0,80.0%,4.20,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
133,2006,2006-12-31,16,31.139,TAM,,SEA,L 7-23,*,12,73,6.08,0,7,3,36,12.00,0,42.9%,5.14,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
134,2007,2007-09-09,1,32.026,TAM,@,SEA,L 6-20,*,3,6,2.00,0,9,5,32,6.40,0,55.6%,3.56,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
135,2007,2007-09-16,2,32.033,TAM,,NOR,W 31-14,,5,18,3.60,0,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
