ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1994,1994-09-04,1,23.257,MIA,,NWE,W 39-35,1,5,5.00,0,0,0,0,,0,0.0%,,2,39,19.50,0,0,0
2,1994,1994-09-11,2,23.264,MIA,@,GNB,W 24-14,13,70,5.38,0,0,0,0,,0,0.0%,,1,17,17.00,0,0,0
3,1994,1994-10-16,7,23.299,MIA,,RAI,W 20-17,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
4,1994,1994-10-30,8,23.313,MIA,@,NWE,W 23-3,3,4,1.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0
5,1994,1994-11-06,9,23.320,MIA,,IND,W 22-21,9,37,4.11,1,2,1,9,9.00,0,50.0%,4.50,0,0,,0,1,6
6,1994,1994-11-13,10,23.327,MIA,,CHI,L 14-17,17,66,3.88,0,2,2,8,4.00,0,100.0%,4.00,3,78,26.00,0,0,0
7,1994,1994-11-20,11,23.334,MIA,@,PIT,L 13-16,0,0,,0,0,0,0,,0,0.0%,,1,13,13.00,0,0,0
8,1994,1994-11-27,12,23.341,MIA,@,NYJ,W 28-24,2,14,7.00,0,0,0,0,,0,0.0%,,1,19,19.00,0,0,0
9,1994,1994-12-04,13,23.348,MIA,,BUF,L 31-42,3,15,5.00,0,0,0,0,,0,0.0%,,6,146,24.33,0,0,0
10,1994,1994-12-12,14,23.356,MIA,,KAN,W 45-28,5,7,1.40,1,0,0,0,,0,0.0%,,1,15,15.00,0,1,6
11,1994,1994-12-18,15,23.362,MIA,@,IND,L 6-10,7,59,8.43,0,1,0,0,,0,0.0%,0.00,1,21,21.00,0,0,0
12,1994,1994-12-25,16,24.004,MIA,,DET,W 27-20,10,35,3.50,0,2,1,-1,-1.00,0,50.0%,-0.50,3,86,28.67,0,0,0
13,1995,1995-09-03,1,24.256,MIA,,NYJ,W 52-14,12,49,4.08,1,0,0,0,,0,0.0%,,1,28,28.00,0,1,6
14,1995,1995-09-10,2,24.263,MIA,@,NWE,W 20-3,6,29,4.83,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0
15,1995,1995-09-18,3,24.271,MIA,,PIT,W 23-10,0,0,,0,0,0,0,,0,0.0%,,2,30,15.00,0,0,0
16,1995,1995-10-01,4,24.284,MIA,@,CIN,W 26-23,3,0,0.00,0,0,0,0,,0,0.0%,,2,41,20.50,0,0,0
17,1995,1995-10-08,5,24.291,MIA,,IND,L 24-27,7,42,6.00,0,3,2,10,5.00,1,66.7%,3.33,3,48,16.00,0,1,6
18,1995,1995-10-15,6,24.298,MIA,@,NOR,L 30-33,3,1,0.33,0,1,1,13,13.00,0,100.0%,13.00,3,45,15.00,0,0,0
19,1995,1995-10-22,7,24.305,MIA,@,NYJ,L 16-17,0,0,,0,1,1,-5,-5.00,0,100.0%,-5.00,0,0,,0,0,0
20,1995,1995-12-17,15,24.361,MIA,@,BUF,L 20-23,0,0,,0,0,0,0,,0,0.0%,,5,107,21.40,0,0,0
21,1995,1995-12-24,16,25.003,MIA,@,STL,W 41-22,1,5,5.00,0,0,0,0,,0,0.0%,,2,79,39.50,0,0,0
22,1996,1996-09-08,2,25.262,MIA,@,ARI,W 38-10,11,79,7.18,1,2,2,17,8.50,0,100.0%,8.50,0,0,,0,1,6
23,1996,1996-09-15,3,25.269,MIA,,NYJ,W 36-27,15,63,4.20,0,2,1,17,17.00,0,50.0%,8.50,2,58,29.00,0,0,0
24,1996,1996-09-23,4,25.277,MIA,@,IND,L 6-10,5,4,0.80,0,2,2,10,5.00,0,100.0%,5.00,1,35,35.00,0,0,0
25,1996,1996-10-06,5,25.290,MIA,,SEA,L 15-22,19,48,2.53,1,1,1,8,8.00,0,100.0%,8.00,3,100,33.33,0,1,6
26,1996,1996-10-13,6,25.297,MIA,@,BUF,W 21-7,3,6,2.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6
27,1996,1996-10-20,7,25.304,MIA,@,PHI,L 28-35,0,0,,0,0,0,0,,0,0.0%,,3,71,23.67,0,0,0
28,1996,1996-10-27,8,25.311,MIA,,DAL,L 10-29,3,6,2.00,0,2,0,0,,0,0.0%,0.00,4,92,23.00,0,0,0
29,1996,1996-11-03,9,25.318,MIA,@,NWE,L 23-42,2,-3,-1.50,0,1,1,19,19.00,0,100.0%,19.00,3,65,21.67,0,0,0
30,1996,1996-11-10,10,25.325,MIA,,IND,W 37-13,7,31,4.43,0,0,0,0,,0,0.0%,,1,15,15.00,0,0,0
31,1996,1996-11-17,11,25.332,MIA,@,HOU,W 23-20,5,12,2.40,0,1,1,10,10.00,1,100.0%,10.00,1,35,35.00,0,1,6
32,1996,1996-11-25,12,25.340,MIA,,PIT,L 17-24,1,0,0.00,0,0,0,0,,0,0.0%,,3,66,22.00,0,0,0
33,1996,1996-12-01,13,25.346,MIA,@,OAK,L 7-17,0,0,,0,0,0,0,,0,0.0%,,3,56,18.67,0,0,0
34,1996,1996-12-08,14,25.353,MIA,,NYG,L 7-17,0,0,,0,0,0,0,,0,0.0%,,1,22,22.00,0,0,0
35,1996,1996-12-16,15,25.361,MIA,,BUF,W 16-14,10,58,5.80,0,0,0,0,,0,0.0%,,0,0,,0,0,0
36,1996,1996-12-22,16,26.001,MIA,@,NYJ,W 31-28,6,12,2.00,0,0,0,0,,0,0.0%,,3,66,22.00,0,0,0
37,1997,1997-08-31,1,26.253,MIA,,IND,W 16-10,14,43,3.07,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
38,1997,1997-09-07,2,26.260,MIA,,TEN,W 16-13,4,18,4.50,1,3,3,39,13.00,0,100.0%,13.00,3,99,33.00,0,1,6
39,1997,1997-09-14,3,26.267,MIA,@,GNB,L 18-23,3,4,1.33,0,0,0,0,,0,0.0%,,1,18,18.00,0,0,0
40,1997,1997-09-21,4,26.274,MIA,@,TAM,L 21-31,0,0,,0,0,0,0,,0,0.0%,,4,102,25.50,0,0,0
41,1997,1997-10-05,5,26.288,MIA,,KAN,W 17-14,4,14,3.50,0,0,0,0,,0,0.0%,,1,19,19.00,0,0,0
42,1997,1997-10-12,6,26.295,MIA,@,NYJ,W 31-20,8,23,2.88,1,0,0,0,,0,0.0%,,2,32,16.00,0,1,6
43,1997,1997-10-19,7,26.302,MIA,@,BAL,W 24-13,16,46,2.88,0,1,1,7,7.00,0,100.0%,7.00,1,25,25.00,0,0,0
44,1997,1997-10-27,8,26.310,MIA,,CHI,L 33-36,2,4,2.00,0,1,0,0,,0,0.0%,0.00,2,47,23.50,0,0,0
45,1997,1997-11-02,9,26.316,MIA,@,BUF,L 6-9,2,-1,-0.50,0,1,0,0,,0,0.0%,0.00,2,47,23.50,0,0,0
46,1997,1997-11-09,10,26.323,MIA,,NYJ,W 24-17,8,18,2.25,0,1,1,7,7.00,0,100.0%,7.00,1,15,15.00,0,0,0
47,1997,1997-11-17,11,26.331,MIA,,BUF,W 30-13,2,11,5.50,0,1,1,10,10.00,0,100.0%,10.00,4,101,25.25,0,0,0
48,1997,1997-12-07,14,26.351,MIA,,DET,W 33-30,0,0,,0,0,0,0,,0,0.0%,,3,60,20.00,0,0,0
