ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1971,1971-09-19,1,26.145,HOU,@,CLE,L 0-31
2,1971,1971-09-26,2,26.152,HOU,,KAN,L 16-20
3,1971,1971-10-03,3,26.159,HOU,,NOR,T 13-13
4,1971,1971-10-10,4,26.166,HOU,@,WAS,L 13-22
5,1971,1971-10-17,5,26.173,HOU,,DET,L 7-31
6,1971,1971-10-24,6,26.180,HOU,@,PIT,L 16-23
7,1971,1971-10-31,7,26.187,HOU,,CIN,W 10-6
8,1971,1971-11-07,8,26.194,HOU,@,NWE,L 20-28
9,1971,1971-11-14,9,26.201,HOU,@,OAK,L 21-41
10,1971,1971-11-21,10,26.208,HOU,@,CIN,L 13-28
11,1971,1971-11-28,11,26.215,HOU,,CLE,L 24-37
12,1971,1971-12-05,12,26.222,HOU,,PIT,W 29-3
13,1971,1971-12-19,14,26.236,HOU,,SDG,W 49-33
14,1972,1972-09-17,1,27.143,HOU,@,DEN,L 17-30
15,1972,1972-09-24,2,27.150,HOU,@,MIA,L 13-34
16,1972,1972-10-01,3,27.157,HOU,,NYJ,W 26-20
17,1972,1972-10-09,4,27.165,HOU,,OAK,L 0-34
18,1972,1972-10-15,5,27.171,HOU,@,PIT,L 7-24
19,1972,1972-11-26,11,27.213,HOU,@,SDG,L 20-34
20,1972,1972-12-03,12,27.220,HOU,@,ATL,L 10-20
21,1972,1972-12-10,13,27.227,HOU,,PIT,L 3-9
22,1974,1974-09-15,1,29.141,CLE,@,CIN,L 7-33
23,1974,1974-09-22,2,29.148,CLE,,HOU,W 20-7
24,1974,1974-09-29,3,29.155,CLE,@,STL,L 7-29
25,1974,1974-10-06,4,29.162,CLE,,OAK,L 24-40
26,1974,1974-10-13,5,29.169,CLE,,CIN,L 24-34
27,1974,1974-10-20,6,29.176,CLE,@,PIT,L 16-20
28,1974,1974-10-27,7,29.183,CLE,,DEN,W 23-21
29,1974,1974-11-03,8,29.190,CLE,@,SDG,L 35-36
30,1974,1974-11-10,9,29.197,CLE,@,NWE,W 21-14
31,1974,1974-11-17,10,29.204,CLE,,PIT,L 16-26
32,1974,1974-11-24,11,29.211,CLE,,BUF,L 10-15
33,1974,1974-12-01,12,29.218,CLE,,SFO,W 7-0
34,1974,1974-12-07,13,29.224,CLE,@,DAL,L 17-41
35,1974,1974-12-15,14,29.232,CLE,@,HOU,L 24-28
