ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1987,1987-10-04,3,23.206,SEA,,MIA,W 24-20,5,83,16.60,1,0,0,,0,1,6
2,1987,1987-10-11,4,23.213,SEA,,CIN,L 10-17,2,15,7.50,0,0,0,,0,0,0
3,1987,1987-10-18,5,23.220,SEA,@,DET,W 37-14,1,47,47.00,0,2,29,14.50,0,0,0
