ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
39,2008,2008-11-23,11,27.039,NYJ,@,TEN,W 34-13,*,0,0,,0,0,0,0.0,6,3,0,0,0
40,2008,2008-11-30,12,27.046,NYJ,,DEN,L 17-34,*,0,0,,0,0,0,0.0,9,3,0,0,0
41,2008,2008-12-07,13,27.053,NYJ,@,SFO,L 14-24,*,0,0,,0,0,0,0.0,3,2,0,0,0
42,2008,2008-12-14,14,27.060,NYJ,,BUF,W 31-27,,0,0,,0,0,0,1.0,2,4,0,0,0
43,2008,2008-12-21,15,27.067,NYJ,@,SEA,L 3-13,*,0,0,,0,0,0,0.0,2,0,0,0,0
44,2008,2008-12-28,16,27.074,NYJ,,MIA,L 17-24,*,0,0,,0,0,0,0.0,5,0,0,0,0
45,2009,2009-09-13,1,27.333,CLE,,MIN,L 20-34,*,1,0,0.00,0,0,0,1.0,7,1,0,0,0
46,2009,2009-09-20,2,27.340,CLE,@,DEN,L 6-27,*,0,0,,0,0,0,0.0,6,0,0,0,0
47,2009,2009-09-27,3,27.347,CLE,@,BAL,L 3-34,*,0,0,,0,0,0,0.0,7,3,0,0,0
48,2009,2009-10-04,4,27.354,CLE,,CIN,L 20-23,*,0,0,,0,0,0,0.0,4,1,0,0,0
49,2009,2009-10-11,5,27.361,CLE,@,BUF,W 6-3,*,0,0,,0,0,0,0.0,1,1,0,0,0
50,2009,2009-10-18,6,28.003,CLE,@,PIT,L 14-27,*,0,0,,0,0,0,0.0,6,3,0,0,0
51,2009,2009-10-25,7,28.010,CLE,,GNB,L 3-31,*,0,0,,0,0,0,0.0,3,2,0,0,0
52,2009,2009-11-01,8,28.017,CLE,@,CHI,L 6-30,*,0,0,,0,0,0,0.0,4,0,0,0,0
53,2009,2009-11-16,9,28.032,CLE,,BAL,L 0-16,*,0,0,,0,0,0,0.0,4,0,0,0,0
54,2009,2009-11-22,10,28.038,CLE,@,DET,L 37-38,*,0,0,,0,0,0,0.0,7,0,0,0,0
55,2009,2009-11-29,11,28.045,CLE,@,CIN,L 7-16,*,0,0,,0,0,0,0.0,3,4,0,0,0
56,2009,2009-12-06,12,28.052,CLE,,SDG,L 23-30,*,0,0,,0,0,0,0.0,4,0,0,0,0
57,2009,2009-12-10,13,28.056,CLE,,PIT,W 13-6,*,0,0,,0,0,0,0.0,1,2,0,0,0
58,2009,2009-12-20,14,28.066,CLE,@,KAN,W 41-34,*,0,0,,0,0,0,0.0,4,0,0,0,0
59,2009,2009-12-27,15,28.073,CLE,,OAK,W 23-9,*,0,0,,0,0,0,0.0,4,0,0,0,0
60,2009,2010-01-03,16,28.080,CLE,,JAX,W 23-17,*,0,0,,0,0,0,0.0,6,0,0,0,0
61,2010,2010-09-12,1,28.332,CLE,@,TAM,L 14-17,,0,0,,0,0,0,0.0,2,0,0,0,0
62,2010,2010-09-19,2,28.339,CLE,,KAN,L 14-16,*,0,0,,0,0,0,0.0,6,0,0,0,0
63,2010,2010-09-26,3,28.346,CLE,@,BAL,L 17-24,*,0,0,,0,0,0,0.0,3,1,0,0,0
64,2010,2010-10-03,4,28.353,CLE,,CIN,W 23-20,*,0,0,,0,0,0,0.0,5,0,0,0,0
65,2010,2010-10-10,5,28.360,CLE,,ATL,L 10-20,*,0,0,,0,0,0,0.0,2,0,0,0,0
66,2010,2010-10-17,6,29.002,CLE,@,PIT,L 10-28,*,0,0,,0,0,0,0.0,3,2,0,0,0
67,2010,2010-10-24,7,29.009,CLE,@,NOR,W 30-17,*,0,0,,0,0,0,0.0,3,2,0,0,0
68,2010,2010-11-07,8,29.023,CLE,,NWE,W 34-14,*,0,0,,0,0,0,0.0,7,1,0,0,0
69,2010,2010-11-14,9,29.030,CLE,,NYJ,L 20-26,*,0,0,,0,0,0,0.0,4,0,0,0,0
70,2010,2010-11-21,10,29.037,CLE,@,JAX,L 20-24,*,0,0,,0,1,6,0.0,6,0,1,0,0
71,2010,2010-11-28,11,29.044,CLE,,CAR,W 24-23,*,0,0,,0,0,0,2.0,6,1,0,0,0
72,2010,2010-12-05,12,29.051,CLE,@,MIA,W 13-10,*,0,0,,0,0,0,0.0,5,2,1,18,0
73,2010,2010-12-12,13,29.058,CLE,@,BUF,L 6-13,*,0,0,,0,0,0,0.0,2,4,0,0,0
74,2010,2010-12-19,14,29.065,CLE,@,CIN,L 17-19,*,0,0,,0,0,0,0.0,3,0,0,0,0
75,2010,2010-12-26,15,29.072,CLE,,BAL,L 10-20,*,0,0,,0,0,0,0.0,2,1,0,0,0
76,2010,2011-01-02,16,29.079,CLE,,PIT,L 9-41,*,0,0,,0,0,0,0.0,4,0,0,0,0
77,2011,2011-09-11,1,29.331,DAL,@,NYJ,L 24-27,*,0,0,,0,0,0,0.0,2,0,0,0,0
78,2011,2011-09-18,2,29.338,DAL,@,SFO,W 27-24,*,0,0,,0,0,0,0.0,3,0,0,0,0
79,2011,2011-09-26,3,29.346,DAL,,WAS,W 18-16,*,0,0,,0,0,0,0.0,4,2,0,0,0
80,2011,2011-10-02,4,29.352,DAL,,DET,L 30-34,*,0,0,,0,0,0,0.0,0,1,0,0,0
81,2011,2011-10-16,5,30.001,DAL,@,NWE,L 16-20,*,0,0,,0,0,0,0.0,3,1,0,0,0
82,2011,2011-10-23,6,30.008,DAL,,STL,W 34-7,*,0,0,,0,0,0,0.0,7,1,0,0,0
83,2011,2011-10-30,7,30.015,DAL,@,PHI,L 7-34,*,0,0,,0,0,0,0.0,6,0,0,0,0
84,2011,2011-11-06,8,30.022,DAL,,SEA,W 23-13,*,0,0,,0,0,0,0.0,1,2,0,0,0
85,2011,2011-11-13,9,30.029,DAL,,BUF,W 44-7,*,0,0,,0,0,0,0.0,2,1,0,0,0
86,2011,2011-11-20,10,30.036,DAL,@,WAS,W 27-24,*,0,0,,0,0,0,0.0,3,1,0,0,0
87,2011,2011-11-24,11,30.040,DAL,,MIA,W 20-19,*,0,0,,0,0,0,0.0,3,0,0,0,0
88,2011,2011-12-04,12,30.050,DAL,@,ARI,L 13-19,*,0,0,,0,0,0,0.0,2,2,0,0,0
89,2011,2011-12-11,13,30.057,DAL,,NYG,L 34-37,*,0,0,,0,0,0,0.0,2,2,0,0,0
90,2011,2011-12-17,14,30.063,DAL,@,TAM,W 31-15,*,,,,,,,,,,,,
91,2011,2011-12-24,15,30.070,DAL,,PHI,L 7-20,*,0,0,,0,0,0,0.0,3,0,0,0,0
92,2011,2012-01-01,16,30.078,DAL,@,NYG,L 14-31,*,0,0,,0,0,0,0.0,9,1,0,0,0
93,2012,2012-09-09,1,30.330,KAN,,ATL,L 24-40,*,0,0,,0,0,0,0.0,4,1,0,0,0
94,2012,2012-09-16,2,30.337,KAN,@,BUF,L 17-35,*,0,0,,0,0,0,0.0,6,3,0,0,0
95,2012,2012-09-23,3,30.344,KAN,@,NOR,W 27-24,*,0,0,,0,0,0,0.0,2,0,0,0,0
96,2012,2012-09-30,4,30.351,KAN,,SDG,L 20-37,*,0,0,,0,0,0,0.0,2,0,0,0,0
97,2012,2012-10-07,5,30.358,KAN,,BAL,L 6-9,*,0,0,,0,0,0,0.0,1,0,0,0,0
98,2012,2012-10-14,6,30.365,KAN,@,TAM,L 10-38,,,,,,,,,,,,,
99,2012,2012-10-28,7,31.013,KAN,,OAK,L 16-26,,,,,,,,,,,,,
100,2012,2012-11-01,8,31.017,KAN,@,SDG,L 13-31,,0,0,,0,0,0,0.0,1,0,0,0,0
101,2012,2012-11-12,9,31.028,KAN,@,PIT,L 13-16,,0,0,,0,0,0,0.0,3,2,0,0,0
102,2012,2012-11-18,10,31.034,KAN,,CIN,L 6-28,,0,0,,0,0,0,0.0,5,0,0,0,0
103,2012,2012-11-25,11,31.041,KAN,,DEN,L 9-17,*,0,0,,0,0,0,0.0,5,0,0,10,0
104,2012,2012-12-02,12,31.048,KAN,,CAR,W 27-21,*,,,,,,,,,,,,
