ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1967,1967-11-19,10,23.128,PHI,,NOR,W 48-21,1,0,0.00,0,1,18,0
2,1970,1970-10-11,4,26.089,PHI,@,NYG,L 23-30,,,,,,,
3,1970,1970-10-18,5,26.096,PHI,,STL,L 20-35,,,,,,,
4,1970,1970-10-25,6,26.103,PHI,@,GNB,L 17-30,,,,,,,
5,1970,1970-11-01,7,26.110,PHI,@,DAL,L 17-21,,,,,,,
6,1970,1970-11-08,8,26.117,PHI,,MIA,W 24-17,,,,,,,
7,1970,1970-11-15,9,26.124,PHI,,ATL,T 13-13,,,,,,,
8,1970,1970-11-23,10,26.132,PHI,,NYG,W 23-20,,,,,,,
9,1970,1970-11-29,11,26.138,PHI,@,STL,L 14-23,,,,,,,
10,1970,1970-12-06,12,26.145,PHI,@,BAL,L 10-29,,,,,,,
11,1970,1970-12-13,13,26.152,PHI,@,WAS,L 6-24,,,,,,,
12,1970,1970-12-20,14,26.159,PHI,,PIT,W 30-20,,,,,,,
13,1971,1971-09-19,1,27.067,PHI,@,CIN,L 14-37,,,,,,,
14,1971,1971-09-26,2,27.074,PHI,,DAL,L 7-42,,,,,,,
15,1971,1971-10-03,3,27.081,PHI,,SFO,L 3-31,,,,,,,
16,1971,1971-10-10,4,27.088,PHI,,MIN,L 0-13,,,,,,,
17,1971,1971-10-17,5,27.095,PHI,@,OAK,L 10-34,,,,,,,
18,1971,1971-10-24,6,27.102,PHI,,NYG,W 23-7,,,,,,,
19,1971,1971-10-31,7,27.109,PHI,,DEN,W 17-16,,,,,,,
20,1971,1971-11-07,8,27.116,PHI,@,WAS,T 7-7,,,,,,,
21,1971,1971-11-14,9,27.123,PHI,@,DAL,L 7-20,,,,,,,
22,1971,1971-11-21,10,27.130,PHI,@,STL,W 37-20,,,,,,,
23,1971,1971-11-28,11,27.137,PHI,,WAS,L 13-20,,,,,,,
24,1971,1971-12-05,12,27.144,PHI,@,DET,W 23-20,,,,,,,
25,1971,1971-12-12,13,27.151,PHI,,STL,W 19-7,,,,,,,
26,1971,1971-12-19,14,27.158,PHI,@,NYG,W 41-28,,,,,,,
