ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
12,2009,2009-12-06,12,23.337,TAM,@,CAR,L 6-16,,4,3,23,7.67,0,75.0%,5.75,0,0,,0,5,129,25.80,0,5,16,3.20,0,0,0,0.0,1,0
13,2009,2009-12-20,14,23.351,TAM,@,SEA,W 24-7,,6,4,46,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,4,74,18.50,0,0,0,0.0,1,0
14,2010,2010-09-12,1,24.252,TAM,,CLE,W 17-14,*,5,2,32,16.00,0,40.0%,6.40,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
15,2010,2010-09-19,2,24.259,TAM,@,CAR,W 20-7,*,1,,,,,0.0%,,,,,,,,,,,,,,,,,,
16,2010,2010-09-26,3,24.266,TAM,,PIT,L 13-38,*,6,4,17,4.25,0,66.7%,2.83,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
17,2010,2010-10-10,4,24.280,TAM,@,CIN,W 24-21,,3,3,39,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
18,2010,2010-10-17,5,24.287,TAM,,NOR,L 6-31,*,8,3,51,17.00,0,37.5%,6.38,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
19,2010,2010-10-24,6,24.294,TAM,,STL,W 18-17,,3,3,38,12.67,0,100.0%,12.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
20,2010,2010-10-31,7,24.301,TAM,@,ARI,W 38-35,,0,0,0,,0,0.0%,,0,0,,0,2,54,27.00,0,1,0,0.00,0,0,0,0.0,0,0
21,2010,2010-11-21,10,24.322,TAM,@,SFO,W 21-0,,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
22,2010,2010-11-28,11,24.329,TAM,@,BAL,L 10-17,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,
23,2010,2010-12-05,12,24.336,TAM,,ATL,L 24-28,,5,5,39,7.80,0,100.0%,7.80,1,2,2.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
24,2010,2010-12-12,13,24.343,TAM,@,WAS,W 17-16,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,1
25,2010,2010-12-19,14,24.350,TAM,,DET,L 20-23,,2,1,1,1.00,0,50.0%,0.50,0,0,,0,1,25,25.00,0,0,0,,0,0,0,0.0,0,0
26,2011,2011-09-11,1,25.251,TAM,,DET,L 20-27,,0,0,0,,0,0.0%,,0,0,,0,1,78,78.00,0,0,0,,0,0,0,0.0,0,0
27,2011,2011-11-13,9,25.314,TAM,,HOU,L 9-37,,1,0,0,,0,0.0%,0.00,0,0,,0,3,77,25.67,0,0,0,,0,0,0,0.0,0,0
28,2011,2011-11-20,10,25.321,TAM,@,GNB,L 26-35,,0,0,0,,0,0.0%,,0,0,,0,6,152,25.33,0,0,0,,0,0,0,0.0,0,0
29,2011,2011-11-27,11,25.328,TAM,@,TEN,L 17-23,,0,0,0,,0,0.0%,,0,0,,0,3,74,24.67,0,0,0,,0,0,0,0.0,1,1
30,2011,2011-12-04,12,25.335,TAM,,CAR,L 19-38,,1,0,0,,0,0.0%,0.00,0,0,,0,3,79,26.33,0,0,0,,0,0,0,0.0,0,0
31,2011,2011-12-24,15,25.355,TAM,@,CAR,L 16-48,,5,4,52,13.00,0,80.0%,10.40,0,0,,0,4,80,20.00,0,0,0,,0,0,0,0.0,0,0
32,2012,2012-09-09,1,26.250,TAM,,CAR,W 16-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,0,0.00,0,0,0,0.0,0,0
33,2012,2012-09-16,2,26.257,TAM,@,NYG,L 34-41,,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,2,16,8.00,0,0,0,0.0,0,0
34,2012,2012-09-23,3,26.264,TAM,@,DAL,L 10-16,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
