ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
82,1992,1992-10-11,5,27.259,PIT,@,CLE,L 9-17,3,12,4.00,0,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0
83,1992,1992-10-19,6,27.267,PIT,,CIN,W 20-0,1,7,7.00,0,3,2,8,4.00,0,66.7%,2.67,0,0,,0,0,0
84,1992,1992-10-25,7,27.273,PIT,@,KAN,W 27-3,3,6,2.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
85,1992,1992-11-01,8,27.280,PIT,,HOU,W 21-20,1,3,3.00,0,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0
86,1992,1992-11-08,9,27.287,PIT,@,BUF,L 20-28,1,1,1.00,0,3,2,17,8.50,1,66.7%,5.67,1,11,11.00,0,1,6
87,1992,1992-11-15,10,27.294,PIT,,DET,W 17-14,1,5,5.00,0,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0
88,1992,1992-11-22,11,27.301,PIT,,IND,W 30-14,3,14,4.67,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0
89,1992,1992-11-29,12,27.308,PIT,@,CIN,W 21-9,3,8,2.67,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
90,1992,1992-12-06,13,27.315,PIT,,SEA,W 20-14,0,0,,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0
91,1992,1992-12-13,14,27.322,PIT,@,CHI,L 6-30,0,0,,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
92,1992,1992-12-20,15,27.329,PIT,,MIN,L 3-6,2,3,1.50,0,3,1,18,18.00,0,33.3%,6.00,0,0,,0,0,0
93,1992,1992-12-27,16,27.336,PIT,,CLE,W 23-13,1,2,2.00,0,2,2,31,15.50,0,100.0%,15.50,0,0,,0,0,0
94,1993,1993-09-05,1,28.222,PIT,,SFO,L 13-24,1,0,0.00,0,1,0,0,,0,0.0%,0.00,1,5,5.00,0,0,0
95,1993,1993-09-12,2,28.229,PIT,@,RAM,L 0-27,2,5,2.50,0,,0,0,,0,0.0%,,1,15,15.00,0,0,0
96,1993,1993-09-19,3,28.236,PIT,,CIN,W 34-7,0,0,,0,4,3,20,6.67,0,75.0%,5.00,0,0,,0,0,0
97,1993,1993-09-27,4,28.244,PIT,@,ATL,W 45-17,0,0,,0,3,3,33,11.00,0,100.0%,11.00,0,0,,0,0,0
98,1993,1993-10-10,5,28.257,PIT,,SDG,W 16-3,4,14,3.50,0,1,0,0,,0,0.0%,0.00,1,13,13.00,0,0,0
99,1993,1993-10-17,6,28.264,PIT,,NOR,W 37-14,3,7,2.33,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
100,1993,1993-10-24,7,28.271,PIT,@,CLE,L 23-28,1,1,1.00,0,5,4,43,10.75,0,80.0%,8.60,0,0,,0,0,0
101,1993,1993-11-07,8,28.285,PIT,@,CIN,W 24-16,0,0,,0,1,1,9,9.00,1,100.0%,9.00,0,0,,0,1,6
102,1993,1993-11-15,9,28.293,PIT,,BUF,W 23-0,10,64,6.40,0,3,0,0,,0,0.0%,0.00,0,0,,0,0,0
103,1993,1993-11-21,10,28.299,PIT,@,DEN,L 13-37,3,17,5.67,0,4,3,0,0.00,0,75.0%,0.00,0,0,,0,0,0
104,1993,1993-11-28,11,28.306,PIT,@,HOU,L 3-23,1,7,7.00,0,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0
105,1993,1993-12-05,12,28.313,PIT,,NWE,W 17-14,10,43,4.30,0,10,8,51,6.38,2,80.0%,5.10,0,0,,0,2,12
106,1993,1993-12-13,13,28.321,PIT,@,MIA,W 21-20,6,21,3.50,0,4,3,20,6.67,1,75.0%,5.00,0,0,,0,1,6
107,1993,1993-12-19,14,28.327,PIT,,HOU,L 17-26,2,5,2.50,1,6,2,25,12.50,0,33.3%,4.17,0,0,,0,1,6
108,1993,1993-12-26,15,28.334,PIT,@,SEA,L 6-16,4,17,4.25,0,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
109,1993,1994-01-02,16,28.341,PIT,,CLE,W 16-9,4,48,12.00,0,8,4,36,9.00,0,50.0%,4.50,0,0,,0,0,0
110,1994,1994-09-04,1,29.221,CHI,,TAM,W 21-9,3,5,1.67,0,6,4,18,4.50,0,66.7%,3.00,0,0,,0,0,0
111,1994,1994-09-12,2,29.229,CHI,@,PHI,L 22-30,2,15,7.50,0,4,1,9,9.00,0,25.0%,2.25,0,0,,0,0,0
112,1994,1994-09-18,3,29.235,CHI,,MIN,L 14-42,0,0,,0,5,3,14,4.67,0,60.0%,2.80,0,0,,0,0,0
113,1994,1994-09-25,4,29.242,CHI,@,NYJ,W 19-7,0,0,,0,7,4,34,8.50,0,57.1%,4.86,0,0,,0,0,0
114,1994,1994-10-02,5,29.249,CHI,,BUF,W 20-13,1,4,4.00,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
