ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1971,1971-09-19,1,23.047,NOR,,RAM,W 24-20,,,
2,1971,1971-09-26,2,23.054,NOR,,SFO,L 20-38,,,
3,1971,1971-10-03,3,23.061,NOR,@,HOU,T 13-13,,,
4,1971,1971-10-10,4,23.068,NOR,@,CHI,L 14-35,,,
5,1971,1971-10-17,5,23.075,NOR,,DAL,W 24-14,,,
6,1971,1971-10-24,6,23.082,NOR,@,ATL,L 6-28,,,
7,1971,1971-10-31,7,23.089,NOR,@,WAS,L 14-24,,,
8,1971,1971-11-07,8,23.096,NOR,,OAK,T 21-21,,,
9,1971,1971-11-14,9,23.103,NOR,@,SFO,W 26-20,,,
10,1971,1971-11-21,10,23.110,NOR,,MIN,L 10-23,,,
11,1971,1971-11-28,11,23.117,NOR,@,GNB,W 29-21,,,
12,1971,1971-12-05,12,23.124,NOR,@,RAM,L 28-45,,,
13,1971,1971-12-12,13,23.131,NOR,,CLE,L 17-21,,,
14,1971,1971-12-19,14,23.138,NOR,,ATL,L 20-24,,,
15,1972,1972-09-17,1,24.045,NOR,@,RAM,L 14-34,1,21,0
16,1972,1972-09-25,2,24.053,NOR,,KAN,L 17-20,1,32,0
17,1972,1972-10-01,3,24.059,NOR,,SFO,L 2-37,,,
18,1972,1972-10-08,4,24.066,NOR,@,NYG,L 21-45,1,0,0
19,1972,1972-10-15,5,24.073,NOR,,ATL,L 14-21,,,
20,1972,1972-10-29,7,24.087,NOR,,PHI,W 21-3,,,
21,1972,1972-11-05,8,24.094,NOR,@,MIN,L 6-37,,,
22,1972,1972-11-12,9,24.101,NOR,@,ATL,L 20-36,1,12,0
23,1972,1972-11-19,10,24.108,NOR,@,DET,L 14-27,,,
24,1972,1972-11-26,11,24.115,NOR,,RAM,W 19-16,,,
25,1972,1972-12-03,12,24.122,NOR,@,NYJ,L 17-18,,,
26,1972,1972-12-10,13,24.129,NOR,,NWE,L 10-17,,,
27,1972,1972-12-17,14,24.136,NOR,,GNB,L 20-30,,,
28,1973,1973-09-16,1,25.044,NOR,,ATL,L 7-62,,,
29,1973,1973-09-24,2,25.052,NOR,@,DAL,L 3-40,,,
30,1973,1973-09-30,3,25.058,NOR,@,BAL,L 10-14,1,11,0
31,1973,1973-10-07,4,25.065,NOR,,CHI,W 21-16,1,0,0
32,1973,1973-10-14,5,25.072,NOR,,DET,W 20-13,,,
33,1973,1973-10-21,6,25.079,NOR,@,SFO,L 0-40,,,
34,1973,1973-10-28,7,25.086,NOR,,WAS,W 19-3,,,
35,1973,1973-11-04,8,25.093,NOR,,BUF,W 13-0,,,
36,1973,1973-11-11,9,25.100,NOR,@,RAM,L 7-29,,,
37,1973,1973-11-18,10,25.107,NOR,@,SDG,L 14-17,,,
38,1973,1973-11-25,11,25.114,NOR,,RAM,L 13-24,,,
39,1973,1973-12-02,12,25.121,NOR,@,GNB,L 10-30,,,
40,1973,1973-12-09,13,25.128,NOR,,SFO,W 16-10,1,12,0
41,1973,1973-12-16,14,25.135,NOR,@,ATL,L 10-14,,,
42,1974,1974-09-22,2,26.050,NOR,@,RAM,L 0-24,,,
43,1974,1974-09-29,3,26.057,NOR,,ATL,W 14-13,,,
44,1974,1974-10-06,4,26.064,NOR,@,CHI,L 10-24,,,
45,1974,1974-10-13,5,26.071,NOR,@,DEN,L 17-33,,,
46,1974,1974-10-20,6,26.078,NOR,@,ATL,W 13-3,,,
47,1974,1974-10-27,7,26.085,NOR,,PHI,W 14-10,,,
48,1974,1974-11-03,8,26.092,NOR,@,DET,L 14-19,,,
49,1974,1974-11-10,9,26.099,NOR,,MIA,L 0-21,,,
50,1974,1974-11-17,10,26.106,NOR,,RAM,W 20-7,,,
51,1974,1974-11-25,11,26.114,NOR,,PIT,L 7-28,,,
52,1974,1974-12-01,12,26.120,NOR,@,MIN,L 9-29,,,
53,1974,1974-12-08,13,26.127,NOR,,STL,W 14-0,,,
54,1974,1974-12-15,14,26.134,NOR,@,SFO,L 21-35,,,
55,1975,1975-09-21,1,27.049,NOR,@,WAS,L 3-41,1,19,0
56,1975,1975-09-28,2,27.056,NOR,,CIN,L 0-21,,,
57,1975,1975-10-12,4,27.070,NOR,,GNB,W 20-19,,,
58,1975,1975-10-19,5,27.077,NOR,@,SFO,L 21-35,,,
59,1975,1975-10-26,6,27.084,NOR,@,RAM,L 14-38,,,
60,1975,1975-11-02,7,27.091,NOR,,ATL,W 23-7,1,3,0
61,1975,1975-11-09,8,27.098,NOR,@,OAK,L 10-48,,,
62,1975,1975-11-23,10,27.112,NOR,,SFO,L 6-16,,,
63,1975,1975-11-30,11,27.119,NOR,@,CLE,L 16-17,,,
64,1975,1975-12-07,12,27.126,NOR,,RAM,L 7-14,,,
65,1975,1975-12-14,13,27.133,NOR,@,NYG,L 14-28,,,
