ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2001,2001-09-09,1,24.361,JAX,,PIT,W 21-3,,,,,
2,2001,2001-09-23,2,25.010,JAX,,TEN,W 13-6,,,,,
3,2001,2001-09-30,3,25.017,JAX,,CLE,L 14-23,,,,,
4,2001,2001-10-07,4,25.024,JAX,@,SEA,L 15-24,,,,,
5,2001,2001-10-18,5,25.035,JAX,,BUF,L 10-13,,,,,
6,2001,2001-10-28,6,25.045,JAX,@,BAL,L 17-18,,,,,
7,2001,2001-11-04,7,25.052,JAX,@,TEN,L 24-28,,,,,
8,2001,2001-11-11,8,25.059,JAX,,CIN,W 30-13,,,,,
9,2001,2001-11-18,9,25.066,JAX,@,PIT,L 7-20,,,,,
10,2001,2001-12-03,11,25.081,JAX,,GNB,L 21-28,,,,,
11,2001,2001-12-09,12,25.087,JAX,@,CIN,W 14-10,,,,,
12,2001,2001-12-16,13,25.094,JAX,@,CLE,W 15-10,,,,,
13,2002,2002-09-08,1,25.360,JAX,,IND,L 25-28,,,,,
14,2002,2002-09-15,2,26.002,JAX,@,KAN,W 23-16,,,,,
15,2002,2002-09-29,3,26.016,JAX,,NYJ,W 28-3,,,,,
16,2002,2002-10-06,4,26.023,JAX,,PHI,W 28-25,,,,,
17,2002,2002-10-13,5,26.030,JAX,@,TEN,L 14-23,,,,,
18,2002,2002-10-27,7,26.044,JAX,,HOU,L 19-21,,,,,
19,2002,2002-11-03,8,26.051,JAX,@,NYG,L 17-24,,1,3,3.00,0
20,2002,2002-11-10,9,26.058,JAX,,WAS,W 26-7,,,,,
21,2002,2002-11-17,10,26.065,JAX,@,HOU,W 24-21,,,,,
22,2002,2002-11-24,11,26.072,JAX,@,DAL,L 19-21,,,,,
23,2002,2002-12-01,12,26.079,JAX,,PIT,L 23-25,,,,,
24,2002,2002-12-08,13,26.086,JAX,,CLE,L 20-21,,,,,
25,2002,2002-12-15,14,26.093,JAX,@,CIN,W 29-15,,,,,
26,2002,2002-12-22,15,26.100,JAX,,TEN,L 10-28,,,,,
27,2002,2002-12-29,16,26.107,JAX,@,IND,L 13-20,,,,,
