ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
35,2000,2000-09-17,3,29.028,MIA,,BAL,W 19-6,*,1,1,11,11.00,0,100.0%,11.00,0,0
36,2000,2000-09-24,4,29.035,MIA,,NWE,W 10-3,,5,4,60,15.00,0,80.0%,12.00,0,0
37,2000,2000-10-01,5,29.042,MIA,@,CIN,W 31-16,*,6,6,73,12.17,2,100.0%,12.17,2,12
38,2000,2000-10-08,6,29.049,MIA,,BUF,W 22-13,,5,3,33,11.00,0,60.0%,6.60,0,0
39,2000,2000-10-23,7,29.064,MIA,@,NYJ,L 37-40,*,14,7,119,17.00,0,50.0%,8.50,0,0
40,2000,2000-10-29,8,29.070,MIA,,GNB,W 28-20,*,7,5,70,14.00,1,71.4%,10.00,1,6
41,2000,2000-11-05,9,29.077,MIA,@,DET,W 23-8,*,6,4,41,10.25,0,66.7%,6.83,0,0
42,2000,2000-11-12,10,29.084,MIA,@,SDG,W 17-7,*,3,1,61,61.00,0,33.3%,20.33,0,0
43,2000,2000-11-19,11,29.091,MIA,,NYJ,L 3-20,*,3,2,42,21.00,0,66.7%,14.00,0,0
44,2000,2000-11-26,12,29.098,MIA,@,IND,W 17-14,,3,2,30,15.00,1,66.7%,10.00,1,6
45,2000,2000-12-03,13,29.105,MIA,@,BUF,W 33-6,,4,3,43,14.33,1,75.0%,10.75,1,6
46,2000,2000-12-10,14,29.112,MIA,,TAM,L 13-16,,10,4,75,18.75,0,40.0%,7.50,0,0
47,2000,2000-12-17,15,29.119,MIA,,IND,L 13-20,*,6,3,40,13.33,0,50.0%,6.67,0,0
48,2000,2000-12-24,16,29.126,MIA,@,NWE,W 27-24,,13,7,43,6.14,0,53.8%,3.31,0,0
49,2001,2001-09-09,1,30.020,MIA,@,TEN,W 31-23,*,7,4,74,18.50,1,57.1%,10.57,1,6
50,2001,2001-09-23,2,30.034,MIA,,OAK,W 18-15,*,10,5,70,14.00,0,50.0%,7.00,0,0
51,2001,2001-09-30,3,30.041,MIA,@,STL,L 10-42,*,6,3,29,9.67,0,50.0%,4.83,0,0
52,2001,2001-10-07,4,30.048,MIA,,NWE,W 30-10,*,6,2,21,10.50,0,33.3%,3.50,0,0
53,2001,2001-10-14,5,30.055,MIA,@,NYJ,L 17-21,*,7,6,73,12.17,0,85.7%,10.43,0,0
54,2001,2001-10-28,6,30.069,MIA,@,SEA,W 24-20,*,2,1,15,15.00,0,50.0%,7.50,0,0
55,2001,2001-11-04,7,30.076,MIA,,CAR,W 23-6,*,8,5,102,20.40,0,62.5%,12.75,0,0
56,2001,2001-11-11,8,30.083,MIA,@,IND,W 27-24,*,10,6,71,11.83,0,60.0%,7.10,0,0
57,2001,2001-11-18,9,30.090,MIA,,NYJ,L 0-24,*,5,3,34,11.33,0,60.0%,6.80,0,0
58,2001,2001-11-25,10,30.097,MIA,@,BUF,W 34-27,*,11,8,116,14.50,0,72.7%,10.55,0,0
59,2001,2001-12-02,11,30.104,MIA,,DEN,W 21-10,*,4,2,11,5.50,0,50.0%,2.75,0,0
60,2001,2001-12-10,12,30.112,MIA,,IND,W 41-6,*,5,4,27,6.75,1,80.0%,5.40,1,6
61,2001,2001-12-16,13,30.118,MIA,@,SFO,L 0-21,*,5,3,16,5.33,0,60.0%,3.20,0,0
62,2001,2001-12-30,15,30.132,MIA,,ATL,W 21-14,*,7,3,15,5.00,1,42.9%,2.14,1,6
63,2002,2002-09-08,1,31.019,MIA,,DET,W 49-21,*,5,2,18,9.00,0,40.0%,3.60,0,0
64,2002,2002-09-15,2,31.026,MIA,@,IND,W 21-13,*,4,2,14,7.00,0,50.0%,3.50,0,0
65,2002,2002-09-22,3,31.033,MIA,,NYJ,W 30-3,*,5,1,23,23.00,0,20.0%,4.60,0,0
66,2002,2002-09-29,4,31.040,MIA,@,KAN,L 30-48,*,5,4,69,17.25,0,80.0%,13.80,0,0
67,2002,2002-10-06,5,31.047,MIA,,NWE,W 26-13,*,4,2,27,13.50,0,50.0%,6.75,0,0
68,2002,2002-10-13,6,31.054,MIA,@,DEN,W 24-22,*,6,5,77,15.40,0,83.3%,12.83,0,0
69,2003,2003-11-23,11,32.095,MIA,,WAS,W 24-23,,2,1,7,7.00,0,50.0%,3.50,0,0
70,2003,2003-11-27,12,32.099,MIA,@,DAL,W 40-21,,,,,,,0.0%,,,
71,2003,2003-12-07,13,32.109,MIA,@,NWE,L 0-12,,2,2,34,17.00,0,100.0%,17.00,0,0
72,2003,2003-12-15,14,32.117,MIA,,PHI,L 27-34,,4,1,7,7.00,0,25.0%,1.75,0,0
73,2003,2003-12-21,15,32.123,MIA,@,BUF,W 20-3,,,,,,,0.0%,,,
74,2003,2003-12-28,16,32.130,MIA,,NYJ,W 23-21,,1,,,,,0.0%,,,
