ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1976,1976-09-12,1,22.308,NYJ,@,CLE,L 17-38,2,7,3.50,0
2,1976,1976-09-19,2,22.315,NYJ,@,DEN,L 3-46,,,,
3,1976,1976-09-26,3,22.322,NYJ,@,MIA,L 0-16,3,29,9.67,0
4,1976,1976-10-03,4,22.329,NYJ,@,SFO,L 6-17,,,,
