ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
30,2005,2005-10-16,5,24.335,DET,,CAR,L 20-21,*,,,,,,,,,,,,,
31,2005,2005-10-23,6,24.342,DET,@,CLE,W 13-10,*,,,,,,,,,,,,,
32,2005,2005-10-30,7,24.349,DET,,CHI,L 13-19,*,0,0,,0,,0,0,1.0,,,0,0,0
33,2005,2005-11-06,8,24.356,DET,@,MIN,L 14-27,*,,,,,,,,,,,,,
34,2005,2005-11-13,9,24.363,DET,,ARI,W 29-21,*,,,,,,,,,,,,,
35,2005,2005-11-20,10,25.005,DET,@,DAL,L 7-20,*,,,,,,,,,,,,,
36,2005,2005-11-24,11,25.009,DET,,ATL,L 7-27,*,,,,,,,,,,,,,
37,2005,2005-12-04,12,25.019,DET,,MIN,L 16-21,*,,,,,,,,,,,,,
38,2005,2005-12-11,13,25.026,DET,@,GNB,L 13-16,*,,,,,,,,,,,,,
39,2005,2005-12-18,14,25.033,DET,,CIN,L 17-41,*,,,,,,,,,,,,,
40,2005,2005-12-24,15,25.039,DET,@,NOR,W 13-12,*,,,,,,,,,,,,,
41,2005,2006-01-01,16,25.047,DET,@,PIT,L 21-35,*,,,,,,,,,,,,,
42,2006,2006-09-10,1,25.299,DET,,SEA,L 6-9,*,,,,,,,,,,,,,
43,2006,2006-09-17,2,25.306,DET,@,CHI,L 7-34,*,,,,,,,,,,,,,
44,2006,2006-09-24,3,25.313,DET,,GNB,L 24-31,*,,,,,,,,,,,,,
45,2006,2006-10-01,4,25.320,DET,@,STL,L 34-41,*,,,,,,,,,,,,,
46,2006,2006-10-08,5,25.327,DET,@,MIN,L 17-26,*,,,,,,,,,,,,,
47,2006,2006-10-15,6,25.334,DET,,BUF,W 20-17,*,0,0,,0,,0,0,1.0,,,0,0,0
48,2006,2006-10-22,7,25.341,DET,@,NYJ,L 24-31,*,0,0,,0,,0,0,0.5,,,0,0,0
49,2006,2006-11-05,8,25.355,DET,,ATL,W 30-14,*,,,,,,,,,,,,,
50,2006,2006-11-12,9,25.362,DET,,SFO,L 13-19,*,0,0,,0,,0,0,2.0,,,0,0,0
51,2006,2006-11-19,10,26.004,DET,@,ARI,L 10-17,*,0,0,,0,,0,0,1.0,,,0,0,0
52,2006,2006-11-23,11,26.008,DET,,MIA,L 10-27,*,0,0,,0,,0,0,0.5,,,0,0,0
53,2006,2006-12-03,12,26.018,DET,@,NWE,L 21-28,*,0,0,,0,,0,0,1.0,,,0,0,0
54,2006,2006-12-10,13,26.025,DET,,MIN,L 20-30,*,0,0,,0,,0,0,1.0,,,0,0,0
55,2006,2006-12-17,14,26.032,DET,@,GNB,L 9-17,*,,,,,,,,,,,,,
56,2006,2006-12-24,15,26.039,DET,,CHI,L 21-26,*,,,,,,,,,,,,,
57,2006,2006-12-31,16,26.046,DET,@,DAL,W 39-31,*,0,0,,0,,0,0,1.0,,,0,0,0
58,2007,2007-09-09,1,26.298,DET,@,OAK,W 36-21,*,,,,,,,,,,,,,
59,2007,2007-09-16,2,26.305,DET,,MIN,W 20-17,*,,,,,,,,,,,,,
60,2007,2007-09-23,3,26.312,DET,@,PHI,L 21-56,*,,,,,,,,,,,,,
61,2007,2007-09-30,4,26.319,DET,,CHI,W 37-27,*,,,,,,,,,,,,,
62,2007,2007-10-07,5,26.326,DET,@,WAS,L 3-34,*,,,,,,,,,,,,,
63,2007,2007-10-21,6,26.340,DET,,TAM,W 23-16,*,,,,,,,,,,,,,
64,2007,2007-10-28,7,26.347,DET,@,CHI,W 16-7,*,,,,,,,,,,,,,
65,2007,2007-11-04,8,26.354,DET,,DEN,W 44-7,*,,,,,,,,,,,,,
66,2007,2007-11-11,9,26.361,DET,@,ARI,L 21-31,*,,,,,,,,,,,,,
67,2007,2007-11-18,10,27.003,DET,,NYG,L 10-16,*,,,,,,,,,,,,,
68,2007,2007-11-22,11,27.007,DET,,GNB,L 26-37,*,,,,,,,,,,,,,
69,2007,2007-12-02,12,27.017,DET,@,MIN,L 10-42,*,,,,,,,,,,,,,
70,2007,2007-12-09,13,27.024,DET,,DAL,L 27-28,*,,,,,,,,,,,,,
71,2007,2007-12-16,14,27.031,DET,@,SDG,L 14-51,*,,,,,,,,,,,,,
72,2007,2007-12-23,15,27.038,DET,,KAN,W 25-20,*,0,0,,0,,0,0,1.0,,,0,0,0
73,2007,2007-12-30,16,27.045,DET,@,GNB,L 13-34,*,,,,,,,,,,,,,
74,2008,2008-09-07,1,27.297,DET,@,ATL,L 21-34,*,0,0,,0,,0,0,0.0,3,0,0,0,0
75,2008,2008-09-14,2,27.304,DET,,GNB,L 25-48,*,0,0,,0,,0,0,0.0,3,0,0,0,0
76,2008,2008-09-21,3,27.311,DET,@,SFO,L 13-31,,0,0,,0,,0,0,0.0,2,0,0,0,0
77,2008,2008-10-05,4,27.325,DET,,CHI,L 7-34,*,0,0,,0,,0,0,0.0,1,0,0,0,0
78,2008,2008-10-12,5,27.332,DET,@,MIN,L 10-12,*,0,0,,0,,0,0,0.5,0,2,0,0,0
79,2008,2008-10-19,6,27.339,DET,@,HOU,L 21-28,*,0,0,,0,,0,0,1.0,5,0,0,0,0
80,2008,2008-10-26,7,27.346,DET,,WAS,L 17-25,*,0,0,,0,,0,0,0.5,4,1,0,0,0
81,2008,2008-11-02,8,27.353,DET,@,CHI,L 23-27,*,0,0,,0,,0,0,1.0,4,0,0,0,0
82,2008,2008-11-09,9,27.360,DET,,JAX,L 14-38,*,0,0,,0,,0,0,0.0,2,1,0,0,0
83,2008,2008-11-16,10,28.001,DET,@,CAR,L 22-31,*,0,0,,0,,0,0,0.0,3,0,0,0,0
84,2008,2008-11-23,11,28.008,DET,,TAM,L 20-38,*,0,0,,0,,0,0,0.0,2,1,0,0,0
85,2008,2008-11-27,12,28.012,DET,,TEN,L 10-47,*,0,0,,0,,0,0,0.0,2,2,0,0,0
86,2008,2008-12-07,13,28.022,DET,,MIN,L 16-20,*,,,,,,,,,,,,,
87,2009,2009-09-13,1,28.302,SEA,,STL,W 28-0,*,0,0,,0,,0,0,0.0,2,0,0,0,0
88,2009,2009-09-20,2,28.309,SEA,@,SFO,L 10-23,*,0,0,,0,,0,0,0.0,2,0,0,0,0
89,2009,2009-09-27,3,28.316,SEA,,CHI,L 19-25,*,0,0,,0,,0,0,0.0,0,1,0,0,0
90,2009,2009-10-04,4,28.323,SEA,@,IND,L 17-34,,,,,,,,,,,,,,
91,2009,2009-10-11,5,28.330,SEA,,JAX,W 41-0,,0,0,,0,,0,0,0.0,2,0,0,0,0
92,2009,2009-10-18,6,28.337,SEA,,ARI,L 3-27,,0,0,,0,,0,0,0.0,1,1,0,0,0
93,2009,2009-11-01,7,28.351,SEA,@,DAL,L 17-38,,0,0,,0,,0,0,0.0,1,0,0,0,0
94,2009,2009-11-08,8,28.358,SEA,,DET,W 32-20,,0,0,,0,,0,0,0.0,1,0,0,0,0
95,2009,2009-11-15,9,29.000,SEA,@,ARI,L 20-31,,0,0,,0,,0,0,0.0,0,0,0,0,0
96,2009,2009-11-22,10,29.007,SEA,@,MIN,L 9-35,,0,0,,0,,0,0,1.0,2,0,0,0,0
97,2009,2009-11-29,11,29.014,SEA,@,STL,W 27-17,,0,0,,0,,0,0,1.0,2,0,0,0,0
98,2009,2009-12-13,13,29.028,SEA,@,HOU,L 7-34,,0,0,,0,,0,0,0.0,3,0,0,0,0
99,2009,2009-12-20,14,29.035,SEA,,TAM,L 7-24,,0,0,,0,,0,0,0.0,1,0,0,0,0
100,2009,2009-12-27,15,29.042,SEA,@,GNB,L 10-48,,,,,,,,,,,,,,
101,2009,2010-01-03,16,29.049,SEA,,TEN,L 13-17,,0,0,,0,,0,0,0.0,1,0,0,0,0
102,2010,2010-09-13,1,29.302,BAL,@,NYJ,W 10-9,*,0,0,,0,,0,0,0.0,0,0,0,0,0
103,2010,2010-09-19,2,29.308,BAL,@,CIN,L 10-15,*,0,0,,0,,0,0,0.0,1,1,0,0,0
104,2010,2010-09-26,3,29.315,BAL,,CLE,W 24-17,,0,0,,0,,0,0,0.0,2,1,0,0,0
105,2010,2010-10-10,5,29.329,BAL,,DEN,W 31-17,*,0,0,,0,,0,0,1.0,2,0,0,0,0
106,2010,2010-10-17,6,29.336,BAL,@,NWE,L 20-23,,0,0,,0,,0,0,0.0,2,0,0,0,0
107,2010,2010-10-24,7,29.343,BAL,,BUF,W 37-34,,0,0,,0,,0,0,0.0,1,1,0,0,0
108,2010,2010-11-07,8,29.357,BAL,,MIA,W 26-10,*,0,0,,0,,0,0,0.0,0,2,0,0,0
109,2010,2010-11-11,9,29.361,BAL,@,ATL,L 21-26,*,0,0,,0,,0,0,0.0,2,1,0,0,0
110,2010,2010-11-21,10,30.006,BAL,@,CAR,W 37-13,,0,0,,0,,0,0,0.0,2,0,0,0,0
111,2010,2010-11-28,11,30.013,BAL,,TAM,W 17-10,*,0,0,,0,,0,0,0.0,1,1,0,0,0
112,2010,2010-12-05,12,30.020,BAL,,PIT,L 10-13,*,0,0,,0,,0,0,1.0,3,3,0,0,0
113,2010,2010-12-13,13,30.028,BAL,@,HOU,W 34-28,*,0,0,,0,,0,0,1.0,4,1,0,0,0
114,2010,2010-12-19,14,30.034,BAL,,NOR,W 30-24,*,0,0,,0,,0,0,0.0,2,0,1,0,0
115,2010,2010-12-26,15,30.041,BAL,@,CLE,W 20-10,*,0,0,,0,,0,0,0.0,5,0,0,0,0
116,2010,2011-01-02,16,30.048,BAL,,CIN,W 13-7,*,0,0,,0,,0,0,0.0,4,0,0,0,0
117,2011,2011-09-11,1,30.300,BAL,,PIT,W 35-7,*,0,0,,0,,0,0,0.0,0,0,0,0,0
118,2011,2011-09-18,2,30.307,BAL,@,TEN,L 13-26,*,0,0,,0,,0,0,0.0,2,1,0,0,0
119,2011,2011-09-25,3,30.314,BAL,@,STL,W 37-7,*,0,0,,0,,0,0,1.0,2,0,0,0,0
120,2011,2011-10-02,4,30.321,BAL,,NYJ,W 34-17,,0,0,,0,,0,0,0.0,2,0,0,0,0
121,2011,2011-10-16,5,30.335,BAL,,HOU,W 29-14,*,0,0,,0,,0,0,0.0,1,1,0,0,0
122,2011,2011-10-24,6,30.343,BAL,@,JAX,L 7-12,*,0,0,,0,,0,0,0.0,2,1,0,0,0
123,2011,2011-10-30,7,30.349,BAL,,ARI,W 30-27,,0,0,,0,,0,0,0.0,0,0,0,0,0
124,2011,2011-11-06,8,30.356,BAL,@,PIT,W 23-20,*,0,0,,0,,0,0,0.0,2,1,0,0,0
125,2011,2011-11-13,9,30.363,BAL,@,SEA,L 17-22,*,0,0,,0,,0,0,0.0,1,2,0,0,0
126,2011,2011-11-20,10,31.005,BAL,,CIN,W 31-24,*,0,0,,0,,0,0,0.0,2,2,0,0,0
127,2011,2011-11-24,11,31.009,BAL,,SFO,W 16-6,*,0,0,,0,,0,0,2.5,4,1,0,0,0
128,2011,2011-12-04,12,31.019,BAL,@,CLE,W 24-10,,0,0,,0,,0,0,0.0,1,1,0,0,0
129,2011,2011-12-11,13,31.026,BAL,,IND,W 24-10,,0,0,,0,,0,0,1.0,5,0,0,0,0
130,2011,2011-12-18,14,31.033,BAL,@,SDG,L 14-34,*,0,0,,0,,0,0,0.0,3,2,0,0,0
131,2011,2012-01-01,16,31.047,BAL,@,CIN,W 24-16,*,0,0,,0,,0,0,0.0,2,2,0,0,0
132,2012,2012-09-09,1,31.299,IND,@,CHI,L 21-41,*,0,0,,0,,0,0,0.0,0,1,0,0,0
133,2012,2012-09-16,2,31.306,IND,,MIN,W 23-20,*,0,0,,0,,0,0,0.0,3,3,0,0,0
134,2012,2012-09-23,3,31.313,IND,,JAX,L 17-22,*,0,0,,0,,0,0,0.0,0,1,0,0,0
135,2012,2012-10-07,4,31.327,IND,,GNB,W 30-27,*,0,0,,0,,0,0,2.0,3,2,0,0,0
136,2012,2012-10-14,5,31.334,IND,@,NYJ,L 9-35,*,0,0,,0,,0,0,0.0,1,0,0,0,0
137,2012,2012-10-28,7,31.348,IND,@,TEN,W 19-13,*,0,0,,0,,0,0,0.0,1,2,0,0,0
138,2012,2012-11-04,8,31.355,IND,,MIA,W 23-20,*,0,0,,0,,0,0,0.0,0,2,0,0,0
139,2012,2012-11-08,9,31.359,IND,@,JAX,W 27-10,*,0,0,,0,,0,0,0.0,2,0,0,0,0
140,2012,2012-11-18,10,32.003,IND,@,NWE,L 24-59,*,0,0,,0,,0,0,0.0,2,1,0,0,0
141,2012,2012-11-25,11,32.010,IND,,BUF,W 20-13,*,0,0,,0,,0,0,0.0,0,2,0,0,0
142,2012,2012-12-02,12,32.017,IND,@,DET,W 35-33,*,0,0,,0,,0,0,0.0,3,0,0,0,0
143,2012,2012-12-09,13,32.024,IND,,TEN,W 27-23,*,0,0,,0,,0,0,0.0,1,1,0,0,0
144,2012,2012-12-16,14,32.031,IND,@,HOU,L 17-29,*,0,0,,0,,0,0,0.0,4,0,0,0,0
145,2012,2012-12-23,15,32.038,IND,@,KAN,W 20-13,*,0,0,,0,,0,0,0.0,1,0,0,0,0
146,2013,2013-09-08,1,32.297,IND,,OAK,W 21-17,*,0,0,,0,,0,0,0.0,2,2,0,0,0
147,2013,2013-09-15,2,32.304,IND,,MIA,L 20-24,*,0,0,,0,,0,0,0.0,1,1,0,0,0
148,2013,2013-09-22,3,32.311,IND,@,SFO,W 27-7,*,0,0,,0,,0,0,0.5,1,1,0,0,0
149,2013,2013-09-29,4,32.318,IND,@,JAX,W 37-3,*,0,0,,0,,0,0,1.0,3,0,0,0,0
150,2013,2013-10-06,5,32.325,IND,,SEA,W 34-28,*,0,0,,0,,0,0,0.0,1,4,0,0,0
151,2013,2013-10-14,6,32.333,IND,@,SDG,L 9-19,*,0,0,,0,,0,0,1.0,3,0,0,0,0
152,2013,2013-10-20,7,32.339,IND,,DEN,W 39-33,*,0,0,,0,,0,0,0.0,0,1,0,0,0
153,2013,2013-11-03,8,32.353,IND,@,HOU,W 27-24,*,0,0,,0,,0,0,0.0,2,1,0,0,0
154,2013,2013-11-10,9,32.360,IND,,STL,L 8-38,*,0,0,,0,,0,0,0.0,1,1,0,0,0
155,2013,2013-11-14,10,32.364,IND,@,TEN,W 30-27,*,0,0,,0,,0,0,1.0,1,0,0,0,0
156,2013,2013-11-24,11,33.009,IND,@,ARI,L 11-40,*,0,0,,0,,0,0,0.0,2,0,0,0,0
157,2013,2013-12-01,12,33.016,IND,,TEN,W 22-14,*,0,0,,0,,0,0,0.0,3,2,0,0,0
158,2013,2013-12-08,13,33.023,IND,@,CIN,L 28-42,*,0,0,,0,,0,0,0.0,1,0,0,0,0
159,2013,2013-12-15,14,33.030,IND,,HOU,W 25-3,*,0,0,,0,1,0,2,0.0,1,1,0,0,0
160,2013,2013-12-22,15,33.037,IND,@,KAN,W 23-7,*,0,0,,0,,0,0,1.0,1,0,0,0,0
161,2014,2014-09-07,1,33.296,IND,@,DEN,L 24-31,*,0,0,,0,,0,0,0.0,1,0,0,0,0
162,2014,2014-09-15,2,33.304,IND,,PHI,L 27-30,*,0,0,,0,,0,0,0.0,0,1,0,0,0
163,2014,2014-09-21,3,33.310,IND,@,JAX,W 44-17,*,0,0,,0,,0,0,0.0,1,0,0,0,0
164,2014,2014-09-28,4,33.317,IND,,TEN,W 41-17,*,0,0,,0,,0,0,1.0,4,1,0,0,0
165,2014,2014-10-05,5,33.324,IND,,BAL,W 20-13,*,0,0,,0,,0,0,1.0,1,1,0,0,0
166,2014,2014-10-09,6,33.328,IND,@,HOU,W 33-28,*,0,0,,0,,0,0,0.0,0,1,0,0,0
167,2014,2014-10-19,7,33.338,IND,,CIN,W 27-0,*,0,0,,0,,0,0,1.0,3,1,0,0,0
168,2014,2014-10-26,8,33.345,IND,@,PIT,L 34-51,*,0,0,,0,,0,0,0.0,4,2,0,0,0
169,2014,2014-11-03,9,33.353,IND,@,NYG,W 40-24,*,0,0,,0,,0,0,0.0,0,1,0,0,0
170,2014,2014-11-16,10,34.001,IND,,NWE,L 20-42,*,0,0,,0,,0,0,0.0,0,0,0,0,0
171,2014,2014-11-23,11,34.008,IND,,JAX,W 23-3,*,0,0,,0,,0,0,0.0,1,0,0,0,0
172,2014,2014-11-30,12,34.015,IND,,WAS,W 49-27,*,0,0,,0,,0,0,0.0,2,2,0,0,0
173,2014,2014-12-07,13,34.022,IND,@,CLE,W 25-24,*,0,0,,0,,0,0,0.0,3,1,0,0,0
174,2014,2014-12-14,14,34.029,IND,,HOU,W 17-10,*,0,0,,0,,0,0,0.0,1,2,0,0,0
175,2014,2014-12-21,15,34.036,IND,@,DAL,L 7-42,*,,,,,,,,,,,,,
176,2014,2014-12-28,16,34.043,IND,@,TEN,W 27-10,*,0,0,,0,,0,0,0.5,0,1,0,0,0
177,2015,2015-09-13,1,34.302,ARI,,NOR,W 31-19,,0,0,,0,,0,0,0.0,1,1,0,0,0
178,2015,2015-09-20,2,34.309,ARI,@,CHI,W 48-23,,0,0,,0,,0,0,0.0,0,0,0,0,0
179,2015,2015-09-27,3,34.316,ARI,,SFO,W 47-7,,0,0,,0,,0,0,0.0,1,0,0,0,0
180,2015,2015-10-04,4,34.323,ARI,,STL,L 22-24,,0,0,,0,,0,0,0.0,0,0,0,0,0
181,2015,2015-10-11,5,34.330,ARI,@,DET,W 42-17,,0,0,,0,,0,0,0.0,0,0,1,30,0
182,2015,2015-10-18,6,34.337,ARI,@,PIT,L 13-25,,0,0,,0,,0,0,0.0,1,0,0,0,0
183,2015,2015-10-26,7,34.345,ARI,,BAL,W 26-18,,0,0,,0,,0,0,0.0,0,0,0,0,0
184,2015,2015-11-01,8,34.351,ARI,@,CLE,W 34-20,,0,0,,0,,0,0,0.0,0,0,0,0,0
185,2015,2015-11-15,9,35.000,ARI,@,SEA,W 39-32,,0,0,,0,,0,0,0.0,0,0,0,0,0
186,2015,2015-12-10,13,35.025,ARI,,MIN,W 23-20,,0,0,,0,,0,0,0.0,0,0,0,0,0
187,2015,2015-12-27,15,35.042,ARI,,GNB,W 38-8,,0,0,,0,,1,6,0.0,1,0,0,0,0
188,2015,2016-01-03,16,35.049,ARI,,SEA,L 6-36,,0,0,,0,,0,0,0.0,0,0,0,0,0
