ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1972,1972-11-05,8,23.167,DET,,CHI,W 14-0,,,,
2,1972,1972-11-12,9,23.174,DET,@,MIN,L 14-16,,,,
3,1972,1972-11-19,10,23.181,DET,,NOR,W 27-14,,,,
4,1972,1972-11-23,11,23.185,DET,,NYJ,W 37-20,,,,
5,1972,1972-12-17,14,23.209,DET,@,RAM,W 34-17,,,,
6,1973,1973-09-16,1,24.117,DET,@,PIT,L 10-24,,,,
7,1973,1973-09-23,2,24.124,DET,@,GNB,T 13-13,,,,
8,1973,1973-10-01,3,24.132,DET,,ATL,W 31-6,,,,
9,1973,1973-10-07,4,24.138,DET,,MIN,L 9-23,,,,
10,1973,1973-10-14,5,24.145,DET,@,NOR,L 13-20,,,,
11,1973,1973-10-21,6,24.152,DET,,BAL,L 27-29,,,,
12,1973,1973-10-28,7,24.159,DET,,GNB,W 34-0,,,,
13,1973,1973-11-04,8,24.166,DET,,SFO,W 30-20,1,15,15.00,0
14,1973,1973-11-11,9,24.173,DET,@,MIN,L 7-28,,,,
15,1973,1973-11-18,10,24.180,DET,@,CHI,W 30-7,,,,
16,1973,1973-11-22,11,24.184,DET,,WAS,L 0-20,,,,
17,1973,1973-12-02,12,24.194,DET,@,STL,W 20-16,,,,
18,1973,1973-12-09,13,24.201,DET,,CHI,W 40-7,,,,
19,1973,1973-12-15,14,24.207,DET,@,MIA,L 7-34,,,,
20,1974,1974-09-15,1,25.116,DET,@,CHI,L 9-17,,,,
21,1974,1974-09-22,2,25.123,DET,,MIN,L 6-7,,,,
22,1974,1974-09-29,3,25.130,DET,@,GNB,L 19-21,,,,
23,1974,1974-10-06,4,25.137,DET,@,RAM,L 13-16,,,,
24,1974,1974-10-14,5,25.145,DET,,SFO,W 17-13,,,,
25,1974,1974-10-20,6,25.151,DET,@,MIN,W 20-16,,,,
26,1974,1974-11-17,10,25.179,DET,,NYG,W 20-19,,,,
27,1974,1974-11-24,11,25.186,DET,,CHI,W 34-17,,,,
28,1974,1974-11-28,12,25.190,DET,,DEN,L 27-31,,,,
29,1974,1974-12-08,13,25.200,DET,@,CIN,W 23-19,,,,
30,1974,1974-12-15,14,25.207,DET,@,PHI,L 17-28,,,,
31,1975,1975-09-21,1,26.122,DET,@,GNB,W 30-16,,,,
32,1975,1975-09-28,2,26.129,DET,@,ATL,W 17-14,,,,
33,1976,1976-09-12,1,27.113,SEA,,STL,L 24-30,,,,
34,1976,1976-09-19,2,27.120,SEA,@,WAS,L 7-31,,,,
35,1976,1976-09-26,3,27.127,SEA,,SFO,L 21-37,,,,
36,1976,1976-10-03,4,27.134,SEA,,DAL,L 13-28,,,,
37,1976,1976-10-10,5,27.141,SEA,@,GNB,L 20-27,,,,
38,1976,1976-10-17,6,27.148,SEA,@,TAM,W 13-10,,,,
39,1976,1976-10-24,7,27.155,SEA,,DET,L 14-41,,,,
40,1976,1976-10-31,8,27.162,SEA,@,RAM,L 6-45,,,,
41,1976,1976-11-07,9,27.169,SEA,,ATL,W 30-13,,,,
42,1976,1976-11-14,10,27.176,SEA,@,MIN,L 21-27,,,,
43,1976,1976-11-21,11,27.183,SEA,,NOR,L 27-51,,,,
44,1976,1976-11-28,12,27.190,SEA,@,NYG,L 16-28,,,,
45,1976,1976-12-05,13,27.197,SEA,,CHI,L 7-34,,,,
46,1976,1976-12-12,14,27.204,SEA,@,PHI,L 10-27,,,,
47,1977,1977-09-18,1,28.119,SEA,,BAL,L 14-29,,,,
48,1977,1977-09-25,2,28.126,SEA,@,CIN,L 20-42,,,,
49,1977,1977-10-02,3,28.133,SEA,,DEN,L 13-24,,,,
50,1977,1977-10-09,4,28.140,SEA,@,NWE,L 0-31,,,,
51,1977,1977-10-16,5,28.147,SEA,,TAM,W 30-23,,,,
52,1977,1977-10-23,6,28.154,SEA,@,MIA,L 13-31,,,,
53,1977,1977-10-30,7,28.161,SEA,,BUF,W 56-17,,,,
54,1977,1977-11-06,8,28.168,SEA,@,OAK,L 7-44,,,,
55,1977,1977-11-13,9,28.175,SEA,@,NYJ,W 17-0,,,,
56,1977,1977-11-20,10,28.182,SEA,,HOU,L 10-22,,,,
57,1977,1977-11-27,11,28.189,SEA,,SDG,L 28-30,,,,
58,1977,1977-12-04,12,28.196,SEA,@,PIT,L 20-30,,,,
59,1977,1977-12-11,13,28.203,SEA,@,KAN,W 34-31,,,,
