ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt,punt_yds,punt_yds_per_punt,punt_blocked
1,1998,1998-09-06,1,25.335,SFO,,NYJ,W 36-30,5,185,37.00,0
2,1998,1998-09-14,2,25.343,SFO,@,WAS,W 45-10,4,139,34.75,0
