ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1985,1985-09-08,1,23.339,PHI,@,NYG,L 0-21,,,,
2,1985,1985-09-15,2,23.346,PHI,,RAM,L 6-17,,,,
3,1985,1985-09-29,4,23.360,PHI,,NYG,L 10-16,,,,
4,1985,1985-10-06,5,24.002,PHI,@,NOR,L 21-23,,,,
5,1985,1985-10-13,6,24.009,PHI,,STL,W 30-7,,,,
6,1985,1985-10-20,7,24.016,PHI,,DAL,W 16-14,,,,
7,1985,1985-10-27,8,24.023,PHI,,BUF,W 21-17,,,,
8,1985,1985-11-03,9,24.030,PHI,@,SFO,L 13-24,,,,
9,1985,1985-11-10,10,24.037,PHI,,ATL,W 23-17,,,,
10,1985,1985-11-17,11,24.044,PHI,@,STL,W 24-14,,,,
11,1985,1985-11-24,12,24.051,PHI,@,DAL,L 17-34,,,,
12,1985,1985-12-01,13,24.058,PHI,,MIN,L 23-28,,,,
13,1985,1985-12-08,14,24.065,PHI,,WAS,L 12-17,,,,
14,1985,1985-12-15,15,24.072,PHI,@,SDG,L 14-20,,,,
15,1985,1985-12-22,16,24.079,PHI,@,MIN,W 37-35,,,,
16,1986,1986-09-07,1,24.338,PHI,@,WAS,L 14-41,,,,
17,1986,1986-09-14,2,24.345,PHI,@,CHI,L 10-13,,,,
18,1986,1986-09-21,3,24.352,PHI,,DEN,L 7-33,,,,
19,1986,1986-09-28,4,24.359,PHI,,RAM,W 34-20,,,,
20,1986,1986-10-05,5,25.001,PHI,@,ATL,W 16-0,,,,
21,1986,1986-10-12,6,25.008,PHI,@,NYG,L 3-35,,,,
22,1986,1986-10-19,7,25.015,PHI,,DAL,L 14-17,,,,
23,1986,1986-10-26,8,25.022,PHI,,SDG,W 23-7,,,,
24,1986,1986-11-02,9,25.029,PHI,@,STL,L 10-13,,,,
25,1986,1986-11-16,11,25.043,PHI,,DET,L 11-13,,,,
26,1986,1986-11-23,12,25.050,PHI,@,SEA,L 20-24,,,,
27,1986,1986-11-30,13,25.057,PHI,@,RAI,W 33-27,,,,
28,1986,1986-12-07,14,25.064,PHI,,STL,T 10-10,,,,
