ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
22,1984,1984-10-21,8,25.171,IND,,PIT,W 17-16,3,13,4.33,1,1,4,4.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,1,6
23,1984,1984-10-28,9,25.178,IND,@,DAL,L 3-22,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,
24,1984,1984-11-11,11,25.192,IND,@,NYJ,W 9-5,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,
25,1984,1984-11-18,12,25.199,IND,,NWE,L 17-50,2,11,5.50,0,3,22,7.33,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
26,1984,1984-12-02,14,25.213,IND,@,BUF,L 15-21,7,35,5.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
27,1984,1984-12-09,15,25.220,IND,,MIA,L 17-35,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,
28,1984,1984-12-16,16,25.227,IND,@,NWE,L 10-16,3,2,0.67,0,1,6,6.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
29,1985,1985-09-08,1,26.128,DET,@,ATL,W 28-27,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,,,,3,45,15.00,0,0,0
30,1985,1985-09-15,2,26.135,DET,,DAL,W 26-21,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,,,,1,24,24.00,0,0,0
31,1985,1985-09-22,3,26.142,DET,@,IND,L 6-14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,1,17,17.00,0,0,0
32,1985,1985-09-29,4,26.149,DET,,TAM,W 30-9,3,-1,-0.33,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
33,1985,1985-10-06,5,26.156,DET,@,GNB,L 10-43,1,0,0.00,0,2,25,12.50,1,0,0,,0,0,0,,0,,,,4,65,16.25,0,1,6
34,1985,1985-10-13,6,26.163,DET,@,WAS,L 3-24,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,,,,1,18,18.00,0,0,0
35,1985,1985-10-20,7,26.170,DET,,SFO,W 23-21,3,14,4.67,0,1,8,8.00,0,0,0,,0,0,0,,0,,,,1,22,22.00,0,0,0
36,1985,1985-10-27,8,26.177,DET,,MIA,W 31-21,11,40,3.64,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
37,1985,1985-11-03,9,26.184,DET,@,MIN,L 13-16,4,13,3.25,0,0,0,,0,0,0,,0,0,0,,0,,,,1,22,22.00,0,0,0
38,1985,1985-11-10,10,26.191,DET,@,CHI,L 3-24,1,2,2.00,0,1,14,14.00,0,0,0,,0,0,0,,0,,,,1,17,17.00,0,0,0
39,1985,1985-11-17,11,26.198,DET,,MIN,W 41-21,20,60,3.00,2,5,36,7.20,0,0,0,,0,0,0,,0,,,,0,0,,0,2,12
40,1985,1985-11-24,12,26.205,DET,@,TAM,L 16-19,16,59,3.69,0,1,11,11.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
41,1985,1985-11-28,13,26.209,DET,,NYJ,W 31-20,6,15,2.50,0,1,8,8.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
42,1985,1985-12-08,14,26.219,DET,@,NWE,L 6-23,3,5,1.67,0,4,19,4.75,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
43,1985,1985-12-15,15,26.226,DET,,GNB,L 23-26,4,5,1.25,2,3,26,8.67,0,0,0,,0,0,0,,0,,,,0,0,,0,2,12
44,1985,1985-12-22,16,26.233,DET,,CHI,L 17-37,5,-1,-0.20,0,1,7,7.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
45,1986,1986-09-07,1,27.127,DET,@,MIN,W 13-10,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
46,1986,1986-09-14,2,27.134,DET,,DAL,L 7-31,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
47,1986,1986-09-21,3,27.141,DET,,TAM,L 20-24,6,31,5.17,0,7,40,5.71,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
48,1986,1986-09-28,4,27.148,DET,@,CLE,L 21-24,0,0,,0,1,7,7.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
49,1986,1986-10-05,5,27.155,DET,,HOU,W 24-13,13,42,3.23,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
50,1986,1986-10-12,6,27.162,DET,@,GNB,W 21-14,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
51,1986,1986-10-19,7,27.169,DET,@,RAM,L 10-14,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
52,1986,1986-11-09,10,27.190,DET,,MIN,L 10-24,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
53,1986,1986-11-16,11,27.197,DET,@,PHI,W 13-11,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
54,1986,1986-11-23,12,27.204,DET,@,TAM,W 38-17,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
55,1986,1986-11-27,13,27.208,DET,,GNB,L 40-44,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
56,1986,1986-12-07,14,27.218,DET,@,PIT,L 17-27,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
57,1986,1986-12-15,15,27.226,DET,,CHI,L 13-16,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
58,1987,1987-10-18,5,28.168,SEA,@,DET,W 37-14,3,15,5.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
