ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
1,1953,1953-11-08,7,22.165,NYG,@,PHI,L 7-30,5,11,2.20,0,1,-5,-5.00,0
2,1953,1953-11-15,8,22.172,NYG,,PIT,L 10-14,0,0,,0,1,-10,-10.00,0
