ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
33,2009,2009-09-27,3,26.260,NOR,@,BUF,W 27-7,,0,0,0,,0,0.0%,,0,0,,0,1,16,16.00,0,0,0,0.0,0,0
34,2009,2009-10-04,4,26.267,NOR,,NYJ,W 24-10,,0,0,0,,0,0.0%,,0,0,,0,1,26,26.00,0,0,0,0.0,0,0
35,2009,2009-10-18,5,26.281,NOR,,NYG,W 48-27,,0,0,0,,0,0.0%,,0,0,,0,4,91,22.75,0,0,0,0.0,0,0
36,2009,2009-10-25,6,26.288,NOR,@,MIA,W 46-34,,0,0,0,,0,0.0%,,0,0,,0,6,185,30.83,0,0,0,0.0,0,0
37,2009,2009-11-02,7,26.296,NOR,,ATL,W 35-27,,0,0,0,,0,0.0%,,0,0,,0,3,88,29.33,0,0,0,0.0,0,0
38,2009,2009-11-08,8,26.302,NOR,,CAR,W 30-20,,0,0,0,,0,0.0%,,0,0,,0,2,46,23.00,0,0,0,0.0,0,0
39,2009,2009-11-15,9,26.309,NOR,@,STL,W 28-23,,0,0,0,,0,0.0%,,0,0,,0,3,146,48.67,1,1,6,0.0,0,0
40,2009,2009-11-22,10,26.316,NOR,@,TAM,W 38-7,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,2,51,25.50,0,0,0,0.0,0,0
41,2009,2009-11-30,11,26.324,NOR,,NWE,W 38-17,,0,0,0,,0,0.0%,,0,0,,0,4,95,23.75,0,0,0,0.0,0,0
42,2009,2009-12-06,12,26.330,NOR,@,WAS,W 33-30,,0,0,0,,0,0.0%,,0,0,,0,6,145,24.17,0,0,0,0.0,0,0
43,2009,2009-12-13,13,26.337,NOR,@,ATL,W 26-23,,0,0,0,,0,0.0%,,0,0,,0,2,39,19.50,0,0,0,0.0,0,0
44,2009,2009-12-19,14,26.343,NOR,,DAL,L 17-24,,0,0,0,,0,0.0%,,0,0,,0,1,67,67.00,0,0,0,0.0,0,0
45,2009,2009-12-27,15,26.351,NOR,,TAM,L 17-20,,0,0,0,,0,0.0%,,0,0,,0,3,65,21.67,0,0,0,0.0,0,0
46,2009,2010-01-03,16,26.358,NOR,@,CAR,L 10-23,,0,0,0,,0,0.0%,,0,0,,0,1,22,22.00,0,0,0,0.0,0,0
47,2010,2010-09-09,1,27.242,NOR,,MIN,W 14-9,,0,0,0,,0,0.0%,,0,0,,0,3,70,23.33,0,0,0,0.0,0,0
48,2010,2010-09-20,2,27.253,NOR,@,SFO,W 25-22,,0,0,0,,0,0.0%,,0,0,,0,3,81,27.00,0,0,0,0.0,0,0
49,2010,2010-09-26,3,27.259,NOR,,ATL,L 24-27,,0,0,0,,0,0.0%,,0,0,,0,3,81,27.00,0,0,0,0.0,0,0
50,2010,2010-10-03,4,27.266,NOR,,CAR,W 16-14,,0,0,0,,0,0.0%,,0,0,,0,2,51,25.50,0,0,0,0.0,0,0
51,2010,2010-10-10,5,27.273,NOR,@,ARI,L 20-30,,0,0,0,,0,0.0%,,0,0,,0,4,111,27.75,0,0,0,0.0,0,0
52,2010,2010-10-17,6,27.280,NOR,@,TAM,W 31-6,,0,0,0,,0,0.0%,,0,0,,0,1,8,8.00,0,0,0,0.0,0,0
53,2010,2010-10-24,7,27.287,NOR,,CLE,L 17-30,,0,0,0,,0,0.0%,,0,0,,0,4,83,20.75,0,0,0,0.0,0,0
54,2010,2010-10-31,8,27.294,NOR,,PIT,W 20-10,,0,0,0,,0,0.0%,,0,0,,0,3,83,27.67,0,0,0,0.0,0,0
55,2010,2010-11-07,9,27.301,NOR,@,CAR,W 34-3,,0,0,0,,0,0.0%,,0,0,,0,1,21,21.00,0,0,0,0.0,0,0
56,2010,2010-11-21,10,27.315,NOR,,SEA,W 34-19,,0,0,0,,0,0.0%,,0,0,,0,1,25,25.00,0,0,0,0.0,0,0
57,2010,2010-11-25,11,27.319,NOR,@,DAL,W 30-27,,0,0,0,,0,0.0%,,0,0,,0,1,22,22.00,0,0,0,0.0,0,0
58,2010,2010-12-05,12,27.329,NOR,@,CIN,W 34-30,,0,0,0,,0,0.0%,,0,0,,0,4,80,20.00,0,0,0,0.0,0,0
59,2010,2010-12-12,13,27.336,NOR,,STL,W 31-13,,0,0,0,,0,0.0%,,0,0,,0,3,69,23.00,0,0,0,0.0,0,0
60,2011,2011-09-08,1,28.241,NOR,@,GNB,L 34-42,,,,,,,0.0%,,,,,,,,,,,,,,
61,2011,2011-09-18,2,28.251,NOR,,CHI,W 30-13,,,,,,,0.0%,,,,,,,,,,,,,,
62,2011,2011-09-25,3,28.258,NOR,,HOU,W 40-33,,,,,,,0.0%,,,,,,,,,,,,,,
63,2011,2011-10-02,4,28.265,NOR,@,JAX,W 23-10,,,,,,,0.0%,,,,,,,,,,,,,,
64,2011,2011-10-09,5,28.272,NOR,@,CAR,W 30-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
65,2011,2011-10-16,6,28.279,NOR,@,TAM,L 20-26,,,,,,,0.0%,,,,,,,,,,,,,,
66,2011,2011-10-23,7,28.286,NOR,,IND,W 62-7,,,,,,,0.0%,,,,,,,,,,,,,,
67,2011,2011-10-30,8,28.293,NOR,@,STL,L 21-31,,,,,,,0.0%,,,,,,,,,,,,,,
68,2011,2011-11-06,9,28.300,NOR,,TAM,W 27-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
69,2011,2011-11-13,10,28.307,NOR,@,ATL,W 26-23,,0,,,,,0.0%,,,,,,,,,,,,,,
70,2011,2011-11-28,11,28.322,NOR,,NYG,W 49-24,,0,,,,,0.0%,,,,,,,,,,,,,,
71,2011,2011-12-04,12,28.328,NOR,,DET,W 31-17,,,,,,,0.0%,,,,,,,,,,,,,,
72,2011,2011-12-11,13,28.335,NOR,@,TEN,W 22-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,1
73,2011,2011-12-18,14,28.342,NOR,@,MIN,W 42-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
74,2011,2011-12-26,15,28.350,NOR,,ATL,W 45-16,,,,,,,0.0%,,,,,,,,,,,,,,
75,2011,2012-01-01,16,28.356,NOR,,CAR,W 45-17,,,,,,,0.0%,,,,,,,,,,,,,,
76,2012,2012-09-09,1,29.243,NOR,,WAS,L 32-40,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
77,2012,2012-09-16,2,29.250,NOR,@,CAR,L 27-35,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,0.0,0,0
78,2012,2012-09-23,3,29.257,NOR,,KAN,L 24-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
79,2012,2012-09-30,4,29.264,NOR,@,GNB,L 27-28,,,,,,,0.0%,,,,,,,,,,,,,,
80,2012,2012-10-07,5,29.271,NOR,,SDG,W 31-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
81,2012,2012-10-21,6,29.285,NOR,@,TAM,W 35-28,,,,,,,0.0%,,,,,,,,,,,,,,
82,2012,2012-10-28,7,29.292,NOR,@,DEN,L 14-34,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
83,2012,2012-11-18,10,29.313,NOR,@,OAK,W 38-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
84,2012,2012-11-25,11,29.320,NOR,,SFO,L 21-31,,,,,,,0.0%,,,,,,,,,,,,,,
85,2012,2012-12-09,13,29.334,NOR,@,NYG,L 27-52,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
86,2012,2012-12-16,14,29.341,NOR,,TAM,W 41-0,,,,,,,0.0%,,,,,,,,,,,,,,
87,2012,2012-12-23,15,29.348,NOR,@,DAL,W 34-31,,,,,,,0.0%,,,,,,,,,,,,,,
88,2012,2012-12-30,16,29.355,NOR,,CAR,L 38-44,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
89,2014,2014-09-07,1,31.240,ATL,,NOR,W 37-34,,,,,,,0.0%,,,,,,,,,,,,,,
90,2014,2014-09-18,3,31.251,ATL,,TAM,W 56-14,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,0.0,0,1
91,2014,2014-09-28,4,31.261,ATL,@,MIN,L 28-41,,,,,,,0.0%,,,,,,,,,,,,,,
92,2014,2014-10-05,5,31.268,ATL,@,NYG,L 20-30,,,,,,,0.0%,,,,,,,,,,,,,,
