ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1976,1976-09-19,2,24.094,SDG,@,TAM,W 23-0,
2,1976,1976-09-26,3,24.101,SDG,,STL,W 43-24,
3,1976,1976-10-03,4,24.108,SDG,@,DEN,L 0-26,
4,1976,1976-10-10,5,24.115,SDG,,OAK,L 17-27,
5,1976,1976-10-17,6,24.122,SDG,,HOU,W 30-27,
6,1976,1976-10-24,7,24.129,SDG,@,CLE,L 17-21,
7,1976,1976-10-31,8,24.136,SDG,@,PIT,L 0-23,
8,1976,1976-11-07,9,24.143,SDG,,BAL,L 21-37,
9,1976,1976-11-14,10,24.150,SDG,,DEN,L 0-17,
10,1976,1976-11-21,11,24.157,SDG,@,BUF,W 34-13,
11,1976,1976-11-28,12,24.164,SDG,,KAN,L 20-23,
12,1976,1976-12-05,13,24.171,SDG,,SFO,W 13-7,
13,1976,1976-12-12,14,24.178,SDG,@,OAK,L 0-24,
14,1977,1977-09-18,1,25.093,SDG,@,OAK,L 0-24,
15,1977,1977-09-25,2,25.100,SDG,@,KAN,W 23-7,
16,1977,1977-10-02,3,25.107,SDG,,CIN,W 24-3,
17,1977,1977-10-16,5,25.121,SDG,,NWE,L 20-24,
18,1977,1977-10-23,6,25.128,SDG,,KAN,L 16-21,
19,1977,1977-10-30,7,25.135,SDG,@,MIA,W 14-13,
20,1977,1977-11-06,8,25.142,SDG,@,DET,L 0-20,
21,1977,1977-11-20,10,25.156,SDG,,OAK,W 12-7,
22,1977,1977-12-04,12,25.170,SDG,,CLE,W 37-14,
23,1977,1977-12-11,13,25.177,SDG,@,DEN,L 9-17,
24,1977,1977-12-18,14,25.184,SDG,,PIT,L 9-10,
25,1978,1978-09-03,1,26.078,SDG,@,SEA,W 24-20,
26,1978,1978-09-10,2,26.085,SDG,,OAK,L 20-21,
27,1978,1978-09-17,3,26.092,SDG,@,DEN,L 14-27,
28,1978,1978-09-24,4,26.099,SDG,,GNB,L 3-24,
29,1978,1978-10-01,5,26.106,SDG,@,NWE,L 23-28,
30,1978,1978-10-08,6,26.113,SDG,,DEN,W 23-0,
31,1978,1978-10-15,7,26.120,SDG,,MIA,L 21-28,
32,1978,1978-10-22,8,26.127,SDG,@,DET,L 14-31,
33,1978,1978-11-05,10,26.141,SDG,,CIN,W 22-13,
34,1978,1978-11-12,11,26.148,SDG,,KAN,W 29-23,
35,1978,1978-11-19,12,26.155,SDG,@,MIN,W 13-7,
36,1978,1978-11-26,13,26.162,SDG,@,KAN,L 0-23,
37,1978,1978-12-04,14,26.170,SDG,,CHI,W 40-7,
38,1978,1978-12-10,15,26.176,SDG,,SEA,W 37-10,
39,1978,1978-12-17,16,26.183,SDG,@,HOU,W 45-24,
40,1979,1979-09-02,1,27.077,SDG,@,SEA,W 33-16,
41,1979,1979-09-09,2,27.084,SDG,,OAK,W 30-10,
42,1979,1979-09-16,3,27.091,SDG,,BUF,W 27-19,
43,1979,1979-09-23,4,27.098,SDG,@,NWE,L 21-27,
44,1979,1979-09-30,5,27.105,SDG,,SFO,W 31-9,
45,1979,1979-10-07,6,27.112,SDG,@,DEN,L 0-7,
46,1979,1979-10-14,7,27.119,SDG,,SEA,W 20-10,
47,1979,1979-10-25,9,27.130,SDG,@,OAK,L 22-45,
48,1979,1979-11-18,12,27.154,SDG,,PIT,W 35-7,
49,1979,1979-11-25,13,27.161,SDG,,KAN,W 28-7,
50,1979,1979-12-02,14,27.168,SDG,,ATL,L 26-28,
51,1979,1979-12-09,15,27.175,SDG,@,NOR,W 35-0,
52,1980,1980-09-07,1,28.082,SDG,@,SEA,W 34-13,
53,1980,1980-09-14,2,28.089,SDG,,OAK,W 30-24,
54,1980,1980-09-21,3,28.096,SDG,@,DEN,W 30-13,
55,1980,1980-09-28,4,28.103,SDG,@,KAN,W 24-7,
56,1980,1980-10-12,6,28.117,SDG,@,OAK,L 24-38,
57,1980,1980-10-19,7,28.124,SDG,,NYG,W 44-7,
58,1980,1980-10-26,8,28.131,SDG,@,DAL,L 31-42,
59,1980,1980-11-02,9,28.138,SDG,@,CIN,W 31-14,
60,1980,1980-11-09,10,28.145,SDG,,DEN,L 13-20,
61,1980,1980-11-16,11,28.152,SDG,,KAN,W 20-7,
62,1980,1980-11-20,12,28.156,SDG,@,MIA,W 27-24,
63,1980,1980-11-30,13,28.166,SDG,,PHI,W 22-21,
64,1980,1980-12-07,14,28.173,SDG,@,WAS,L 17-40,
65,1980,1980-12-13,15,28.179,SDG,,SEA,W 21-14,
66,1980,1980-12-22,16,28.188,SDG,,PIT,W 26-17,
67,1982,1982-12-02,5,30.168,RAM,,SFO,L 24-30,
68,1982,1982-12-12,6,30.178,RAM,,DEN,L 24-27,
69,1982,1982-12-18,7,30.184,RAM,@,RAI,L 31-37,
70,1982,1982-12-26,8,30.192,RAM,,CHI,L 26-34,
71,1983,1983-10-09,6,31.114,RAM,@,SFO,W 10-7,
72,1983,1983-10-16,7,31.121,RAM,,ATL,W 27-21,
73,1983,1983-10-23,8,31.128,RAM,,SFO,L 35-45,
74,1983,1983-10-30,9,31.135,RAM,@,MIA,L 14-30,
75,1983,1983-11-06,10,31.142,RAM,,CHI,W 21-14,
76,1983,1983-11-14,11,31.150,RAM,@,ATL,W 36-13,
77,1983,1983-11-20,12,31.156,RAM,,WAS,L 20-42,
78,1983,1983-11-27,13,31.163,RAM,,BUF,W 41-17,
79,1983,1983-12-04,14,31.170,RAM,@,PHI,L 9-13,
80,1983,1983-12-18,16,31.184,RAM,@,NOR,W 26-24,
81,1984,1984-09-03,1,32.078,RAM,,DAL,L 13-20,
82,1984,1984-09-09,2,32.084,RAM,,CLE,W 20-17,
83,1984,1984-09-16,3,32.091,RAM,@,PIT,L 14-24,
84,1984,1984-09-23,4,32.098,RAM,@,CIN,W 24-14,
85,1984,1984-09-30,5,32.105,RAM,,NYG,W 33-12,1.0
86,1984,1984-10-07,6,32.112,RAM,,ATL,L 28-30,
87,1984,1984-10-14,7,32.119,RAM,@,NOR,W 28-10,
88,1984,1984-10-22,8,32.127,RAM,@,ATL,W 24-10,
89,1984,1984-10-28,9,32.133,RAM,,SFO,L 0-33,
90,1984,1984-11-04,10,32.140,RAM,@,STL,W 16-13,1.0
91,1984,1984-11-11,11,32.147,RAM,,CHI,W 29-13,
92,1984,1984-11-18,12,32.154,RAM,@,GNB,L 6-31,1.0
93,1984,1984-11-25,13,32.161,RAM,@,TAM,W 34-33,
94,1984,1984-12-02,14,32.168,RAM,,NOR,W 34-21,
95,1984,1984-12-09,15,32.175,RAM,,HOU,W 27-16,
96,1984,1984-12-14,16,32.180,RAM,@,SFO,L 16-19,
97,1985,1985-09-08,1,33.083,RAM,,DEN,W 20-16,
98,1985,1985-09-15,2,33.090,RAM,@,PHI,W 17-6,
99,1985,1985-09-23,3,33.098,RAM,@,SEA,W 35-24,
100,1985,1985-09-29,4,33.104,RAM,,ATL,W 17-6,
101,1985,1985-10-06,5,33.111,RAM,,MIN,W 13-10,
102,1985,1985-10-20,7,33.125,RAM,@,KAN,W 16-0,
