ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1987,1987-09-13,1,22.346,STL,,DAL,W 24-13,
2,1987,1987-09-20,2,22.353,STL,@,SDG,L 24-28,
3,1987,1987-10-25,6,23.023,STL,@,NYG,L 7-30,
4,1987,1987-11-01,7,23.030,STL,,PHI,L 23-28,
5,1987,1987-11-08,8,23.037,STL,,TAM,W 31-28,
6,1987,1987-11-15,9,23.044,STL,,RAM,L 24-27,
7,1987,1987-11-22,10,23.051,STL,@,PHI,W 31-19,0.5
8,1987,1987-11-29,11,23.058,STL,@,ATL,W 34-21,1.0
9,1987,1987-12-06,12,23.065,STL,,WAS,L 17-34,
10,1987,1987-12-13,13,23.072,STL,,NYG,W 27-24,
11,1987,1987-12-20,14,23.079,STL,@,TAM,W 31-14,
12,1987,1987-12-27,15,23.086,STL,@,DAL,L 16-21,
13,1988,1988-09-04,1,23.338,PHO,@,CIN,L 14-21,
14,1988,1988-09-12,2,23.346,PHO,,DAL,L 14-17,
15,1988,1988-09-18,3,23.352,PHO,@,TAM,W 30-24,
16,1988,1988-09-25,4,23.359,PHO,,WAS,W 30-21,1.0
17,1988,1988-10-02,5,24.000,PHO,@,RAM,W 41-27,1.0
18,1988,1988-10-09,6,24.007,PHO,,PIT,W 31-14,
19,1988,1988-10-16,7,24.014,PHO,@,WAS,L 17-33,
20,1988,1988-10-23,8,24.021,PHO,,CLE,L 21-29,
21,1988,1988-10-30,9,24.028,PHO,@,DAL,W 16-10,
22,1988,1988-11-06,10,24.035,PHO,,SFO,W 24-23,
23,1988,1988-11-13,11,24.042,PHO,,NYG,W 24-17,
24,1988,1988-11-20,12,24.049,PHO,@,HOU,L 20-38,
25,1988,1988-12-04,14,24.063,PHO,@,NYG,L 7-44,
26,1988,1988-12-10,15,24.069,PHO,,PHI,L 17-23,
27,1988,1988-12-18,16,24.077,PHO,,GNB,L 17-26,
