ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2006,2006-10-08,4,21.229,TAM,@,NOR,L 21-24,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,,
2,2006,2006-11-13,9,21.265,TAM,@,CAR,L 10-24,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
3,2006,2006-11-19,10,21.271,TAM,,WAS,W 20-17,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
4,2006,2006-11-23,11,21.275,TAM,@,DAL,L 10-38,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
5,2006,2006-12-03,12,21.285,TAM,@,PIT,L 3-20,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,0.0,,
6,2006,2006-12-10,13,21.292,TAM,,ATL,L 6-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,,
7,2006,2006-12-17,14,21.299,TAM,@,CHI,L 31-34,,4,3,42,14.00,0,75.0%,10.50,0,0,,0,0,0,,0,0,0,0.0,,
8,2006,2006-12-24,15,21.306,TAM,@,CLE,W 22-7,*,3,2,45,22.50,0,66.7%,15.00,0,0,,0,0,0,,0,0,0,0.0,,
9,2006,2006-12-31,16,21.313,TAM,,SEA,L 7-23,*,2,1,4,4.00,0,50.0%,2.00,2,29,14.50,0,0,0,,0,0,0,0.0,,
10,2007,2007-09-09,1,22.200,TAM,@,SEA,L 6-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
11,2007,2007-09-16,2,22.207,TAM,,NOR,W 31-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
12,2007,2007-09-23,3,22.214,TAM,,STL,W 24-3,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
