ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1970,1970-09-20,1,31.019,BAL,@,SDG,W 16-14
2,1970,1970-09-28,2,31.027,BAL,,KAN,L 24-44
3,1970,1970-10-04,3,31.033,BAL,@,BOS,W 14-6
4,1970,1970-10-11,4,31.040,BAL,@,HOU,W 24-20
5,1970,1970-10-18,5,31.047,BAL,@,NYJ,W 29-22
6,1970,1970-10-25,6,31.054,BAL,,BOS,W 27-3
7,1970,1970-11-01,7,31.061,BAL,,MIA,W 35-0
8,1970,1970-11-09,8,31.069,BAL,@,GNB,W 13-10
9,1970,1970-11-15,9,31.075,BAL,,BUF,T 17-17
10,1970,1970-11-22,10,31.082,BAL,@,MIA,L 17-34
11,1970,1970-11-29,11,31.089,BAL,,CHI,W 21-20
12,1970,1970-12-06,12,31.096,BAL,,PHI,W 29-10
13,1970,1970-12-13,13,31.103,BAL,@,BUF,W 20-14
14,1970,1970-12-19,14,31.109,BAL,,NYJ,W 35-20
15,1971,1971-09-19,1,32.018,BAL,,NYJ,W 22-0
16,1971,1971-09-26,2,32.025,BAL,,CLE,L 13-14
17,1971,1971-10-03,3,32.032,BAL,@,NWE,W 23-3
18,1971,1971-10-10,4,32.039,BAL,@,BUF,W 43-0
19,1971,1971-10-17,5,32.046,BAL,@,NYG,W 31-7
20,1971,1971-10-25,6,32.054,BAL,@,MIN,L 3-10
21,1971,1971-10-31,7,32.060,BAL,,PIT,W 34-21
22,1971,1971-11-08,8,32.068,BAL,,RAM,W 24-17
23,1971,1971-11-14,9,32.074,BAL,@,NYJ,W 14-13
24,1971,1971-11-21,10,32.081,BAL,@,MIA,L 14-17
25,1971,1971-11-28,11,32.088,BAL,@,OAK,W 37-14
26,1971,1971-12-05,12,32.095,BAL,,BUF,W 24-0
27,1972,1972-09-17,1,33.016,BAL,,STL,L 3-10
28,1972,1972-09-24,2,33.023,BAL,,NYJ,L 34-44
29,1972,1972-10-01,3,33.030,BAL,@,BUF,W 17-0
30,1972,1972-10-08,4,33.037,BAL,,SDG,L 20-23
31,1972,1972-10-15,5,33.044,BAL,,DAL,L 0-21
32,1972,1972-10-22,6,33.051,BAL,@,NYJ,L 20-24
33,1972,1972-10-29,7,33.058,BAL,,MIA,L 0-23
34,1972,1972-11-06,8,33.066,BAL,@,NWE,W 24-17
35,1972,1972-11-12,9,33.072,BAL,@,SFO,L 21-24
36,1972,1972-11-19,10,33.079,BAL,@,CIN,W 20-19
37,1972,1972-11-26,11,33.086,BAL,,NWE,W 31-0
38,1972,1972-12-03,12,33.093,BAL,,BUF,W 35-7
39,1972,1972-12-10,13,33.100,BAL,@,KAN,L 10-24
40,1972,1972-12-16,14,33.106,BAL,@,MIA,L 0-16
