ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1958,1958-09-28,1,23.318,CHI,@,GNB,W 34-20,1,13,13.00,0
2,1958,1958-10-04,2,23.324,CHI,@,BAL,L 38-51,4,63,15.75,0
3,1958,1958-10-12,3,23.332,CHI,,SFO,W 28-6,1,4,4.00,0
4,1958,1958-11-02,6,23.353,CHI,@,RAM,L 35-41,3,32,10.67,0
5,1958,1958-11-23,9,24.009,CHI,@,DET,W 20-7,1,18,18.00,0
6,1958,1958-11-30,10,24.016,CHI,@,PIT,L 10-24,4,44,11.00,1
7,1958,1958-12-14,12,24.030,CHI,,DET,W 21-16,1,18,18.00,0
