ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1976,1976-09-12,1,22.177,DET,@,CHI,L 3-10,,,,
2,1976,1976-09-19,2,22.184,DET,,ATL,W 24-10,,,,
3,1976,1976-09-26,3,22.191,DET,,MIN,L 9-10,,,,
4,1976,1976-10-03,4,22.198,DET,@,GNB,L 14-24,,,,
5,1976,1976-10-10,5,22.205,DET,,NWE,W 30-10,,,,
6,1976,1976-10-17,6,22.212,DET,@,WAS,L 7-20,,,,
7,1976,1976-10-24,7,22.219,DET,@,SEA,W 41-14,,,,
8,1976,1976-10-31,8,22.226,DET,,GNB,W 27-6,,,,
9,1976,1976-11-07,9,22.233,DET,@,MIN,L 23-31,,,,
10,1976,1976-11-14,10,22.240,DET,@,NOR,L 16-17,,,,
11,1976,1976-11-21,11,22.247,DET,,CHI,W 14-10,,,,
12,1976,1976-11-25,12,22.251,DET,,BUF,W 27-14,,,,
13,1976,1976-12-05,13,22.261,DET,@,NYG,L 10-24,,,,
14,1976,1976-12-11,14,22.267,DET,,RAM,L 17-20,,,,
15,1977,1977-09-18,1,23.183,DET,@,CHI,L 20-30,,,,
16,1977,1977-09-25,2,23.190,DET,,NOR,W 23-19,,,,
17,1977,1977-10-02,3,23.197,DET,,PHI,W 17-13,,,,
18,1977,1977-10-09,4,23.204,DET,@,MIN,L 7-14,,,,
19,1977,1977-10-16,5,23.211,DET,,GNB,W 10-6,,,,
20,1977,1977-10-23,6,23.218,DET,@,SFO,L 7-28,,,,
21,1977,1977-10-30,7,23.225,DET,@,DAL,L 0-37,,,,
22,1977,1977-11-06,8,23.232,DET,,SDG,W 20-0,,,,
23,1977,1977-11-13,9,23.239,DET,@,ATL,L 6-17,1,12,12.00,0
24,1977,1977-11-20,10,23.246,DET,,TAM,W 16-7,,,,
25,1977,1977-11-24,11,23.250,DET,,CHI,L 14-31,,,,
26,1977,1977-12-04,12,23.260,DET,@,GNB,L 9-10,,,,
27,1977,1977-12-11,13,23.267,DET,@,BAL,W 13-10,,,,
28,1977,1977-12-17,14,23.273,DET,,MIN,L 21-30,,,,
29,1978,1978-09-03,1,24.168,DET,,GNB,L 7-13,,,,
30,1978,1978-09-09,2,24.174,DET,@,TAM,W 15-7,,,,
31,1978,1978-09-17,3,24.182,DET,,CHI,L 0-19,,,,
32,1978,1978-09-24,4,24.189,DET,@,SEA,L 16-28,,,,
33,1978,1978-10-01,5,24.196,DET,@,GNB,L 14-35,,,,
34,1978,1978-10-08,6,24.203,DET,,WAS,L 19-21,,,,
35,1978,1978-10-15,7,24.210,DET,@,ATL,L 0-14,,,,
36,1978,1978-10-22,8,24.217,DET,,SDG,W 31-14,,,,
37,1978,1978-10-29,9,24.224,DET,@,CHI,W 21-17,,,,
38,1978,1978-11-05,10,24.231,DET,@,MIN,L 7-17,,,,
39,1978,1978-11-12,11,24.238,DET,,TAM,W 34-23,,,,
40,1978,1978-11-19,12,24.245,DET,@,OAK,L 17-29,,,,
41,1978,1978-11-23,13,24.249,DET,,DEN,W 17-14,,,,
42,1978,1978-12-03,14,24.259,DET,@,STL,L 14-21,,,,
43,1978,1978-12-09,15,24.265,DET,,MIN,W 45-14,,,,
44,1978,1978-12-17,16,24.273,DET,,SFO,W 33-14,,,,
45,1980,1980-09-07,1,26.172,DET,@,RAM,W 41-20,,,,
46,1980,1980-09-14,2,26.179,DET,@,GNB,W 29-7,,,,
47,1980,1980-09-21,3,26.186,DET,,STL,W 20-7,,,,
48,1980,1980-09-28,4,26.193,DET,,MIN,W 27-7,,,,
49,1980,1980-10-05,5,26.200,DET,@,ATL,L 28-43,,,,
50,1980,1980-10-12,6,26.207,DET,,NOR,W 24-13,,,,
51,1980,1980-10-19,7,26.214,DET,@,CHI,L 7-24,,,,
52,1980,1980-10-26,8,26.221,DET,@,KAN,L 17-20,,,,
53,1981,1981-10-04,5,27.199,SDG,,SEA,W 24-10,,,,
54,1981,1981-10-11,6,27.206,SDG,,MIN,L 31-33,,,,
55,1981,1981-10-18,7,27.213,SDG,@,BAL,W 43-14,,,,
56,1981,1981-10-25,8,27.220,SDG,@,CHI,L 17-20,,,,
57,1981,1981-11-01,9,27.227,SDG,,KAN,W 22-20,,,,
58,1981,1981-11-08,10,27.234,SDG,,CIN,L 17-40,,,,
59,1981,1981-11-16,11,27.242,SDG,@,SEA,L 23-44,,,,
60,1981,1981-11-22,12,27.248,SDG,@,OAK,W 55-21,,,,
61,1981,1981-11-29,13,27.255,SDG,,DEN,W 34-17,,,,
62,1981,1981-12-06,14,27.262,SDG,,BUF,L 27-28,,,,
63,1981,1981-12-13,15,27.269,SDG,@,TAM,W 24-23,,,,
64,1981,1981-12-21,16,27.277,SDG,,OAK,W 23-10,,,,
65,1982,1982-09-12,1,28.177,SDG,@,DEN,W 23-3,,,,
66,1982,1982-11-22,3,28.248,SDG,@,RAI,L 24-28,,,,
67,1982,1982-11-28,4,28.254,SDG,,DEN,W 30-20,,,,
68,1982,1982-12-11,6,28.267,SDG,@,SFO,W 41-37,,,,
69,1982,1982-12-20,7,28.276,SDG,,CIN,W 50-34,,,,
70,1982,1982-12-26,8,28.282,SDG,,BAL,W 44-26,,,,
