ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1999,1999-09-19,2,23.016,OAK,@,MIN,W 22-17,,1.0
2,1999,1999-09-26,3,23.023,OAK,,CHI,W 24-17,,1.0
3,1999,1999-10-03,4,23.030,OAK,@,SEA,L 21-22,,
4,1999,1999-10-10,5,23.037,OAK,,DEN,L 13-16,,
5,1999,1999-10-17,6,23.044,OAK,@,BUF,W 20-14,,
6,1999,1999-10-24,7,23.051,OAK,,NYJ,W 24-23,,2.0
7,1999,1999-10-31,8,23.058,OAK,,MIA,L 9-16,,0.5
8,1999,1999-11-14,9,23.072,OAK,,SDG,W 28-9,,
9,1999,1999-11-22,10,23.080,OAK,@,DEN,L 21-27,,
10,1999,1999-11-28,11,23.086,OAK,,KAN,L 34-37,,
11,2000,2000-09-03,1,24.000,OAK,,SDG,W 9-6,*,
12,2000,2000-09-10,2,24.007,OAK,@,IND,W 38-31,*,
13,2000,2000-09-17,3,24.014,OAK,,DEN,L 24-33,*,
14,2000,2000-09-24,4,24.021,OAK,,CLE,W 36-10,*,1.0
15,2000,2000-10-08,5,24.035,OAK,@,SFO,W 34-28,*,
16,2000,2000-10-15,6,24.042,OAK,@,KAN,W 20-17,*,
17,2000,2000-10-22,7,24.049,OAK,,SEA,W 31-3,*,1.0
18,2000,2000-10-29,8,24.056,OAK,@,SDG,W 15-13,,1.0
19,2000,2000-11-05,9,24.063,OAK,,KAN,W 49-31,,0.5
20,2000,2000-11-13,10,24.071,OAK,@,DEN,L 24-27,,
21,2000,2000-11-19,11,24.077,OAK,@,NOR,W 31-22,,
22,2000,2000-11-26,12,24.084,OAK,,ATL,W 41-14,*,1.0
23,2000,2000-12-03,13,24.091,OAK,@,PIT,L 20-21,*,
24,2000,2000-12-10,14,24.098,OAK,,NYJ,W 31-7,,
25,2000,2000-12-16,15,24.104,OAK,@,SEA,L 24-27,,1.0
26,2000,2000-12-24,16,24.112,OAK,,CAR,W 52-9,*,
27,2001,2001-09-09,1,25.006,OAK,@,KAN,W 27-24,,1.0
28,2001,2001-09-23,2,25.020,OAK,@,MIA,L 15-18,*,
29,2001,2001-09-30,3,25.027,OAK,,SEA,W 38-14,*,
30,2001,2001-10-07,4,25.034,OAK,,DAL,W 28-21,*,1.0
31,2001,2001-10-14,5,25.041,OAK,@,IND,W 23-18,*,
32,2001,2001-10-28,6,25.055,OAK,@,PHI,W 20-10,*,1.0
33,2001,2001-11-05,7,25.063,OAK,,DEN,W 38-28,*,
34,2001,2001-11-11,8,25.069,OAK,@,SEA,L 27-34,*,
35,2001,2001-11-18,9,25.076,OAK,,SDG,W 34-24,*,
36,2001,2001-11-25,10,25.083,OAK,@,NYG,W 28-10,*,
37,2001,2001-12-02,11,25.090,OAK,,ARI,L 31-34,*,0.5
38,2001,2001-12-09,12,25.097,OAK,,KAN,W 28-26,*,
39,2001,2001-12-15,13,25.103,OAK,@,SDG,W 13-6,*,0.5
40,2001,2001-12-22,14,25.110,OAK,,TEN,L 10-13,*,
41,2001,2001-12-30,15,25.118,OAK,@,DEN,L 17-23,*,
42,2001,2002-01-06,16,25.125,OAK,,NYJ,L 22-24,*,1.0
43,2002,2002-09-08,1,26.005,OAK,,SEA,W 31-17,*,1.0
44,2002,2002-09-15,2,26.012,OAK,@,PIT,W 30-17,*,
45,2002,2002-09-29,3,26.026,OAK,,TEN,W 52-25,*,
46,2002,2002-10-06,4,26.033,OAK,@,BUF,W 49-31,*,0.5
47,2002,2002-10-13,5,26.040,OAK,@,STL,L 13-28,*,
48,2002,2002-10-20,6,26.047,OAK,,SDG,L 21-27,*,
49,2002,2002-10-27,7,26.054,OAK,@,KAN,L 10-20,*,1.0
50,2002,2002-11-03,8,26.061,OAK,,SFO,L 20-23,*,
51,2004,2004-09-12,1,28.009,NOR,,SEA,L 7-21,,
52,2004,2004-09-19,2,28.016,NOR,,SFO,W 30-27,,
53,2004,2004-09-26,3,28.023,NOR,@,STL,W 28-25,,
54,2004,2004-10-03,4,28.030,NOR,@,ARI,L 10-34,,
55,2004,2004-10-10,5,28.037,NOR,,TAM,L 17-20,,
56,2004,2004-10-17,6,28.044,NOR,,MIN,L 31-38,,
57,2004,2004-10-24,7,28.051,NOR,@,OAK,W 31-26,,
58,2004,2004-11-07,8,28.065,NOR,@,SDG,L 17-43,,
59,2004,2004-11-14,9,28.072,NOR,,KAN,W 27-20,,
60,2004,2004-11-21,10,28.079,NOR,,DEN,L 13-34,,
61,2004,2004-11-28,11,28.086,NOR,@,ATL,L 21-24,,
62,2004,2004-12-05,12,28.093,NOR,,CAR,L 21-32,,
63,2004,2004-12-12,13,28.100,NOR,@,DAL,W 27-13,,
64,2004,2004-12-19,14,28.107,NOR,@,TAM,W 21-17,,
65,2004,2004-12-26,15,28.114,NOR,,ATL,W 26-13,,1.0
66,2004,2005-01-02,16,28.121,NOR,@,CAR,W 21-18,,1.0
67,2005,2005-09-11,1,29.008,NOR,@,CAR,W 23-20,,
68,2005,2005-09-19,2,29.016,NOR,,NYG,L 10-27,,
69,2005,2005-09-25,3,29.022,NOR,@,MIN,L 16-33,,2.5
70,2005,2005-10-02,4,29.029,NOR,,BUF,W 19-7,,
71,2005,2005-10-09,5,29.036,NOR,@,GNB,L 3-52,,
72,2005,2005-10-16,6,29.043,NOR,,ATL,L 31-34,,
73,2005,2005-10-23,7,29.050,NOR,@,STL,L 17-28,,
74,2005,2005-10-30,8,29.057,NOR,,MIA,L 6-21,,
75,2005,2005-11-06,9,29.064,NOR,,CHI,L 17-20,,1.0
76,2005,2005-11-20,10,29.078,NOR,@,NWE,L 17-24,*,0.5
77,2005,2005-11-27,11,29.085,NOR,@,NYJ,W 21-19,,
78,2005,2005-12-04,12,29.092,NOR,,TAM,L 3-10,,
79,2005,2005-12-12,13,29.100,NOR,@,ATL,L 17-36,,
80,2005,2005-12-18,14,29.106,NOR,,CAR,L 10-27,,
81,2005,2005-12-24,15,29.112,NOR,,DET,L 12-13,,
82,2005,2006-01-01,16,29.120,NOR,@,TAM,L 13-27,,
