ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2009,2009-09-13,1,21.284,CLE,,MIN,L 20-34,,,,,,,0.0%,,,,,,
2,2009,2009-10-04,4,21.305,CLE,,CIN,L 20-23,,,,,,,0.0%,,,,,,
3,2009,2009-10-11,5,21.312,CLE,@,BUF,W 6-3,,,0,0,,0,0.0%,,0,0,0.0,1,0
4,2009,2009-10-18,6,21.319,CLE,@,PIT,L 14-27,,3,1,23,23.00,0,33.3%,7.67,0,0,0.0,0,0
5,2009,2009-10-25,7,21.326,CLE,,GNB,L 3-31,*,5,,,,,0.0%,,,,,,
6,2009,2009-11-01,8,21.333,CLE,@,CHI,L 6-30,,2,,,,,0.0%,,,,,,
7,2009,2009-11-16,9,21.348,CLE,,BAL,L 0-16,,2,,,,,0.0%,,,,,,
8,2009,2009-12-06,12,22.003,CLE,,SDG,L 23-30,,5,4,69,17.25,0,80.0%,13.80,0,0,0.0,0,0
9,2009,2009-12-10,13,22.007,CLE,,PIT,W 13-6,,,,,,,0.0%,,,,,,
10,2009,2009-12-20,14,22.017,CLE,@,KAN,W 41-34,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
11,2009,2009-12-27,15,22.024,CLE,,OAK,W 23-9,,2,2,14,7.00,0,100.0%,7.00,0,0,0.0,0,0
12,2010,2010-09-12,1,22.283,CLE,@,TAM,L 14-17,,4,1,6,6.00,0,25.0%,1.50,0,0,0.0,0,0
13,2010,2010-09-19,2,22.290,CLE,,KAN,L 14-16,*,5,1,12,12.00,0,20.0%,2.40,0,0,0.0,0,0
14,2010,2010-10-10,5,22.311,CLE,,ATL,L 10-20,*,1,1,5,5.00,0,100.0%,5.00,0,0,0.0,0,0
15,2010,2010-10-17,6,22.318,CLE,@,PIT,L 10-28,*,4,2,13,6.50,0,50.0%,3.25,0,0,0.0,0,0
16,2010,2010-10-24,7,22.325,CLE,@,NOR,W 30-17,*,4,3,25,8.33,0,75.0%,6.25,0,0,0.0,0,0
17,2010,2010-11-07,8,22.339,CLE,,NWE,W 34-14,,1,1,20,20.00,0,100.0%,20.00,0,0,0.0,0,0
18,2010,2010-11-14,9,22.346,CLE,,NYJ,L 20-26,*,,,,,,0.0%,,,,,,
19,2010,2010-11-21,10,22.353,CLE,@,JAX,L 20-24,*,1,,,,,0.0%,,,,,,
20,2010,2010-11-28,11,22.360,CLE,,CAR,W 24-23,*,7,7,50,7.14,0,100.0%,7.14,0,0,0.0,1,0
21,2010,2010-12-05,12,23.002,CLE,@,MIA,W 13-10,*,2,2,10,5.00,0,100.0%,5.00,0,0,0.0,0,0
22,2010,2010-12-12,13,23.009,CLE,@,BUF,L 6-13,*,3,2,17,8.50,0,66.7%,5.67,0,0,0.0,0,0
23,2010,2010-12-19,14,23.016,CLE,@,CIN,L 17-19,*,6,5,82,16.40,1,83.3%,13.67,1,6,0.0,0,0
24,2010,2010-12-26,15,23.023,CLE,,BAL,L 10-20,,5,2,35,17.50,1,40.0%,7.00,1,6,0.0,0,0
25,2010,2011-01-02,16,23.030,CLE,,PIT,L 9-41,*,6,2,35,17.50,1,33.3%,5.83,1,6,0.0,1,0
26,2011,2011-09-11,1,23.282,CLE,,CIN,L 17-27,*,3,0,0,,0,0.0%,0.00,0,0,0.0,0,0
27,2011,2011-09-18,2,23.289,CLE,@,IND,W 27-19,,,0,0,,0,0.0%,,0,0,0.0,0,1
28,2011,2011-09-25,3,23.296,CLE,,MIA,W 17-16,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
29,2011,2011-10-02,4,23.303,CLE,,TEN,L 13-31,*,3,3,25,8.33,0,100.0%,8.33,0,0,0.0,0,0
30,2011,2011-10-16,5,23.317,CLE,@,OAK,L 17-24,,,,,,,0.0%,,,,,,
31,2011,2011-10-23,6,23.324,CLE,,SEA,W 6-3,,2,0,0,,0,0.0%,0.00,0,0,0.0,0,0
32,2012,2012-10-28,7,24.330,DET,,SEA,W 28-24,,,,,,,0.0%,,,,,,
33,2012,2012-11-22,11,24.355,DET,,HOU,L 31-34,,,,,,,0.0%,,,,,,
34,2012,2012-12-09,13,25.006,DET,@,GNB,L 20-27,,,,,,,0.0%,,,,,,
35,2012,2012-12-16,14,25.013,DET,@,ARI,L 10-38,,3,1,9,9.00,0,33.3%,3.00,0,0,0.0,0,0
36,2012,2012-12-22,15,25.019,DET,,ATL,L 18-31,,1,1,5,5.00,0,100.0%,5.00,0,0,0.0,0,0
37,2012,2012-12-30,16,25.027,DET,,CHI,L 24-26,,2,2,30,15.00,1,100.0%,15.00,1,6,0.0,0,0
38,2013,2013-10-20,6,25.321,ATL,,TAM,W 31-23,,1,0,0,,0,0.0%,0.00,0,0,0.0,1,0
