ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1982,1982-09-12,1,22.233,DEN,,SDG,L 3-23,,,,,,
2,1982,1982-09-19,2,22.240,DEN,,SFO,W 24-21,,,,,,
3,1982,1982-11-21,3,22.303,DEN,,SEA,L 10-17,,,,,,
4,1982,1982-11-28,4,22.310,DEN,@,SDG,L 20-30,,,,,,
5,1982,1982-12-05,5,22.317,DEN,,ATL,L 27-34,,,,,,
6,1982,1982-12-12,6,22.324,DEN,@,RAM,W 27-24,,,,,,
7,1982,1982-12-19,7,22.331,DEN,,KAN,L 16-37,,,,,,
8,1982,1982-12-26,8,22.338,DEN,@,RAI,L 10-27,,,,,,
9,1982,1983-01-02,9,22.345,DEN,@,SEA,L 11-13,,,,,,
10,1983,1983-09-04,1,23.225,DEN,@,PIT,W 14-10,,,,,,
11,1983,1983-09-11,2,23.232,DEN,@,BAL,W 17-10,,,,,,
12,1983,1983-09-18,3,23.239,DEN,,PHI,L 10-13,,,,,,
13,1983,1983-09-25,4,23.246,DEN,,RAI,L 7-22,,,,,,
14,1983,1983-10-02,5,23.253,DEN,@,CHI,L 14-31,,,,,,
15,1983,1983-10-09,6,23.260,DEN,@,HOU,W 26-14,,,,,,
16,1983,1983-10-16,7,23.267,DEN,,CIN,W 24-17,,,,,,
17,1983,1983-10-23,8,23.274,DEN,,SDG,W 14-6,,,,,,
18,1983,1983-10-30,9,23.281,DEN,,KAN,W 27-24,,,,,,
19,1983,1983-11-06,10,23.288,DEN,@,SEA,L 19-27,,,,,,
20,1983,1983-11-13,11,23.295,DEN,@,RAI,L 20-22,,,,,,
21,1983,1983-11-20,12,23.302,DEN,,SEA,W 38-27,,,,,,
22,1983,1983-11-27,13,23.309,DEN,@,SDG,L 7-31,0,0,1.0,0,0,0
23,1983,1983-12-04,14,23.316,DEN,,CLE,W 27-6,,,,,,
24,1983,1983-12-11,15,23.323,DEN,,BAL,W 21-19,,,,,,
25,1983,1983-12-18,16,23.330,DEN,@,KAN,L 17-48,0,0,1.0,0,0,0
26,1984,1984-09-02,1,24.224,DEN,,CIN,W 20-17,0,0,1.0,0,0,0
27,1984,1984-09-09,2,24.231,DEN,@,CHI,L 0-27,,,,,,
28,1984,1984-09-16,3,24.238,DEN,@,CLE,W 24-14,,,,,,
29,1984,1984-09-23,4,24.245,DEN,,KAN,W 21-0,,,,,,
30,1984,1984-09-30,5,24.252,DEN,,RAI,W 16-13,,,,,,
31,1984,1984-10-07,6,24.259,DEN,@,DET,W 28-7,1,6,0.0,1,27,1
32,1984,1984-10-15,7,24.267,DEN,,GNB,W 17-14,,,,,,
33,1984,1984-10-21,8,24.273,DEN,@,BUF,W 37-7,0,0,0.5,0,0,0
34,1984,1984-10-28,9,24.280,DEN,@,RAI,W 22-19,0,0,0.5,0,0,0
35,1984,1984-11-04,10,24.287,DEN,,NWE,W 26-19,,,,,,
36,1984,1984-11-11,11,24.294,DEN,@,SDG,W 16-13,,,,,,
37,1984,1984-11-18,12,24.301,DEN,,MIN,W 42-21,0,0,1.0,0,0,0
38,1984,1984-11-25,13,24.308,DEN,,SEA,L 24-27,,,,,,
39,1984,1984-12-02,14,24.315,DEN,@,KAN,L 13-16,,,,,,
40,1984,1984-12-09,15,24.322,DEN,,SDG,W 16-13,,,,,,
41,1984,1984-12-15,16,24.328,DEN,@,SEA,W 31-14,,,,,,
42,1985,1985-09-08,1,25.229,DEN,@,RAM,L 16-20,,,,,,
43,1985,1985-09-15,2,25.236,DEN,,NOR,W 34-23,,,,,,
44,1985,1985-09-22,3,25.243,DEN,@,ATL,W 44-28,0,0,1.0,0,0,0
45,1985,1985-09-29,4,25.250,DEN,,MIA,L 26-30,,,,,,
46,1985,1985-10-06,5,25.257,DEN,,HOU,W 31-20,0,0,1.0,0,0,0
47,1985,1985-10-13,6,25.264,DEN,@,IND,W 15-10,,,,,,
48,1985,1985-10-20,7,25.271,DEN,,SEA,W 13-10,,,,,,
49,1985,1985-10-27,8,25.278,DEN,@,KAN,W 30-10,,,,,,
50,1985,1985-11-03,9,25.285,DEN,@,SDG,L 10-30,,,,,,
51,1985,1985-11-11,10,25.293,DEN,,SFO,W 17-16,,,,,,
52,1985,1985-11-17,11,25.299,DEN,,SDG,W 30-24,,,,,,
53,1985,1985-11-24,12,25.306,DEN,@,RAI,L 28-31,,,,,,
54,1985,1985-12-01,13,25.313,DEN,@,PIT,W 31-23,,,,,,
