ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1996,1996-09-01,1,23.314,WAS,,PHI,L 14-17
2,1996,1996-09-08,2,23.321,WAS,,CHI,W 10-3
3,1996,1996-09-15,3,23.328,WAS,@,NYG,W 31-10
4,1996,1996-09-22,4,23.335,WAS,@,STL,W 17-10
5,1996,1996-09-29,5,23.342,WAS,,NYJ,W 31-16
6,1996,1996-10-13,6,23.356,WAS,@,NWE,W 27-22
7,1996,1996-10-20,7,23.363,WAS,,NYG,W 31-21
8,1996,1996-10-27,8,24.004,WAS,,IND,W 31-16
9,1996,1996-11-03,9,24.011,WAS,@,BUF,L 13-38
10,1996,1996-11-10,10,24.018,WAS,,ARI,L 34-37
11,1996,1996-11-17,11,24.025,WAS,@,PHI,W 26-21
12,1996,1996-11-24,12,24.032,WAS,,SFO,L 16-19
13,1996,1996-11-28,13,24.036,WAS,@,DAL,L 10-21
14,1996,1996-12-08,14,24.046,WAS,@,TAM,L 10-24
15,1996,1996-12-15,15,24.053,WAS,@,ARI,L 26-27
16,1996,1996-12-22,16,24.060,WAS,,DAL,W 37-10
17,1997,1997-08-31,1,24.312,WAS,@,CAR,W 24-10
18,1997,1997-09-07,2,24.319,WAS,@,PIT,L 13-14
19,1997,1997-09-14,3,24.326,WAS,,ARI,W 19-13
20,1997,1997-09-28,4,24.340,WAS,,JAX,W 24-12
21,1997,1997-10-05,5,24.347,WAS,@,PHI,L 10-24
22,1997,1997-10-13,6,24.355,WAS,,DAL,W 21-16
23,1997,1997-10-19,7,24.361,WAS,@,TEN,L 14-28
24,1997,1997-10-26,8,25.003,SDG,,IND,W 35-19
25,1997,1997-11-02,9,25.010,WAS,@,CHI,W 31-8
26,1997,1997-11-09,10,25.017,WAS,,DET,W 30-7
27,1997,1997-11-16,11,25.024,WAS,@,DAL,L 14-17
28,1997,1997-11-23,12,25.031,WAS,,NYG,T 7-7
29,1997,1997-11-30,13,25.038,WAS,,STL,L 20-23
30,1997,1997-12-07,14,25.045,WAS,@,ARI,W 38-28
31,1997,1997-12-13,15,25.051,WAS,@,NYG,L 10-30
32,1997,1997-12-21,16,25.059,WAS,,PHI,W 35-32
33,1998,1998-11-08,9,26.016,WAS,@,ARI,L 27-29
