ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1960,1960-09-09,1,23.109,BOS,,DEN,L 10-13,7,26,3.71,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,21,21.00,0,0,0,,0,0,0
2,1960,1960-09-17,2,23.117,BOS,@,NYT,W 28-24,0,0,,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
3,1960,1960-10-08,4,23.138,BOS,@,LAC,W 35-0,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
4,1961,1961-09-09,1,24.109,BOS,,NYT,L 20-21,2,12,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
5,1961,1961-09-16,2,24.116,BOS,,DEN,W 45-17,5,2,0.40,0,1,16,16.00,0,0,0,,0,0,0,,0,0,,,1,35,35.00,0,0,0,,0,0,0
6,1961,1961-09-23,3,24.123,BOS,@,BUF,W 23-21,7,90,12.86,1,3,49,16.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
7,1961,1961-10-01,4,24.131,BOS,@,NYT,L 30-37,6,38,6.33,0,1,27,27.00,1,0,0,,0,0,0,,0,0,,,2,30,15.00,0,0,0,,0,1,6
8,1961,1961-10-07,5,24.137,BOS,,SDG,L 27-38,7,40,5.71,0,4,42,10.50,0,0,0,,0,0,0,,0,0,,,3,59,19.67,0,0,0,,0,0,0
9,1961,1961-10-13,6,24.143,BOS,,HOU,T 31-31,8,26,3.25,0,1,21,21.00,0,0,0,,0,0,0,,0,0,,,3,133,44.33,1,0,0,,0,1,6
10,1961,1961-10-22,7,24.152,BOS,,BUF,W 52-21,10,116,11.60,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,25,25.00,0,0,0,,0,1,6
11,1961,1961-10-29,8,24.159,BOS,@,DTX,W 18-17,1,-6,-6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,53,26.50,0,0,0,,0,0,0
12,1961,1961-11-03,9,24.164,BOS,,DTX,W 28-21,9,53,5.89,0,5,78,15.60,0,0,0,,0,0,0,,0,0,,,1,32,32.00,0,0,0,,0,0,0
13,1961,1961-11-12,10,24.173,BOS,@,HOU,L 15-27,5,1,0.20,0,5,37,7.40,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
14,1961,1961-12-03,12,24.194,BOS,@,DEN,W 28-24,4,13,3.25,0,2,66,33.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
15,1961,1961-12-09,13,24.200,BOS,@,OAK,W 35-21,2,-5,-2.50,0,2,5,2.50,1,0,0,,0,0,0,,0,0,,,2,43,21.50,0,0,0,,0,1,6
16,1961,1961-12-17,14,24.208,BOS,@,SDG,W 41-0,3,9,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,28,28.00,0,0,0,,0,0,0
17,1962,1962-09-08,1,25.108,BOS,@,DTX,L 28-42,5,48,9.60,1,3,18,6.00,0,0,0,,0,0,0,,0,0,,,3,84,28.00,0,0,0,,0,1,6
18,1962,1962-09-16,2,25.116,BOS,,HOU,W 34-21,6,34,5.67,0,3,79,26.33,1,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,53,26.50,0,0,0,,0,1,6
19,1962,1962-09-21,3,25.121,BOS,,DEN,W 41-16,5,4,0.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
20,1962,1962-10-06,4,25.136,BOS,@,NYT,W 43-14,4,5,1.25,0,1,2,2.00,0,0,0,,0,0,0,,0,0,,,2,75,37.50,0,0,0,,0,0,0
21,1962,1962-10-12,5,25.142,BOS,,DTX,L 7-27,8,15,1.88,0,5,58,11.60,1,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,6,145,24.17,0,0,0,,0,1,6
22,1962,1962-10-19,6,25.149,BOS,,SDG,W 24-20,8,34,4.25,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,2,68,34.00,0,0,0,,0,0,0
23,1962,1962-10-26,7,25.156,BOS,,OAK,W 26-16,13,140,10.77,1,2,21,10.50,0,1,1,100.00,39,0,0,118.7,0,0,39.00,39.00,2,31,15.50,0,0,0,,0,1,6
24,1962,1962-11-03,8,25.164,BOS,@,BUF,T 28-28,7,51,7.29,0,3,49,16.33,1,0,0,,0,0,0,,0,0,,,4,173,43.25,1,0,0,,0,2,12
25,1962,1962-11-11,9,25.172,BOS,@,DEN,W 33-29,7,53,7.57,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,30,30.00,0,0,0,,0,0,0
26,1962,1962-11-18,10,25.179,BOS,@,HOU,L 17-21,3,8,2.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,19,19.00,0,0,0,,0,0,0
27,1962,1962-11-23,11,25.184,BOS,,BUF,W 21-10,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,8,8.00,0,0,0,,0,0,0
28,1963,1963-09-08,1,26.108,BOS,,NYJ,W 38-14,12,65,5.42,0,3,64,21.33,0,0,0,,0,0,0,,0,0,,,2,51,25.50,0,0,0,,0,0,0
29,1963,1963-09-14,2,26.114,BOS,@,SDG,L 13-17,19,69,3.63,0,5,45,9.00,0,0,0,,0,0,0,,0,0,,,3,72,24.00,0,0,0,,0,0,0
30,1963,1963-09-22,3,26.122,BOS,@,OAK,W 20-14,18,95,5.28,1,1,-5,-5.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,28,28.00,0,0,0,,0,1,6
31,1963,1963-09-29,4,26.129,BOS,@,DEN,L 10-14,12,38,3.17,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
32,1963,1963-10-05,5,26.135,BOS,@,NYJ,L 24-31,15,39,2.60,0,2,47,23.50,0,0,0,,0,0,0,,0,0,,,2,60,30.00,0,0,0,,0,0,0
33,1963,1963-10-11,6,26.141,BOS,,OAK,W 20-14,15,46,3.07,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,53,26.50,0,0,0,,0,0,0
34,1963,1963-10-18,7,26.148,BOS,,DEN,W 40-21,8,33,4.13,0,4,80,20.00,0,0,0,,0,0,0,,0,0,,,3,131,43.67,0,0,0,,0,0,0
35,1963,1963-10-26,8,26.156,BOS,@,BUF,L 21-28,4,8,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,78,19.50,0,0,0,,0,0,0
36,1963,1963-11-01,9,26.162,BOS,,HOU,W 45-3,9,28,3.11,0,2,92,46.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
37,1963,1963-11-10,10,26.171,BOS,,SDG,L 6-7,23,91,3.96,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,1,31,31.00,0,0,0,,0,0,0
38,1963,1963-11-17,11,26.178,BOS,,KAN,T 24-24,9,75,8.33,1,2,13,6.50,0,0,0,,0,0,0,,0,0,,,5,76,15.20,0,0,0,,0,1,6
39,1963,1963-12-01,12,26.192,BOS,,BUF,W 17-7,5,15,3.00,0,4,51,12.75,1,0,0,,0,0,0,,0,0,,,1,21,21.00,0,0,0,,0,1,6
40,1963,1963-12-08,13,26.199,BOS,@,HOU,W 46-28,17,107,6.29,0,1,13,13.00,0,0,0,,0,0,0,,0,0,,,3,74,24.67,0,0,0,,0,0,0
41,1963,1963-12-14,14,26.205,BOS,@,KAN,L 3-35,9,41,4.56,0,1,11,11.00,0,0,0,,0,0,0,,0,0,,,1,18,18.00,0,1,23,23.00,0,0,0
42,1964,1964-09-13,1,27.113,BOS,@,OAK,W 17-14,18,52,2.89,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,24,12.00,0,0,0,,0,0,0
43,1964,1964-09-20,2,27.120,BOS,@,SDG,W 33-28,22,93,4.23,0,2,21,10.50,1,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,42,21.00,0,0,0,,0,1,6
44,1964,1964-09-27,3,27.127,BOS,,NYJ,W 26-10,16,31,1.94,0,2,-2,-1.00,0,0,0,,0,0,0,,0,0,,,1,18,18.00,0,0,0,,0,0,0
45,1964,1964-10-04,4,27.134,BOS,@,DEN,W 39-10,4,16,4.00,0,4,33,8.25,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
