ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1986,1986-10-12,6,22.300,ATL,,RAM,W 26-14,
2,1986,1986-10-19,7,22.307,ATL,,SFO,T 10-10,
3,1986,1986-10-26,8,22.314,ATL,@,RAM,L 7-14,
4,1986,1986-11-02,9,22.321,ATL,@,NWE,L 17-25,
5,1986,1986-11-09,10,22.328,ATL,,NYJ,L 14-28,
6,1986,1986-11-16,11,22.335,ATL,,CHI,L 10-13,
7,1986,1986-11-23,12,22.342,ATL,@,SFO,L 0-20,
8,1986,1986-11-30,13,22.349,ATL,@,MIA,W 20-14,
9,1986,1986-12-07,14,22.356,ATL,,IND,L 23-28,
10,1986,1986-12-14,15,22.363,ATL,,NOR,L 9-14,
11,1986,1986-12-21,16,23.005,ATL,@,DET,W 20-6,
12,1987,1987-09-13,1,23.271,ATL,@,TAM,L 10-48,
13,1987,1987-09-20,2,23.278,ATL,,WAS,W 21-20,
14,1987,1987-10-04,3,23.292,ATL,,PIT,L 12-28,
15,1987,1987-10-11,4,23.299,ATL,,SFO,L 17-25,1.0
16,1987,1987-10-18,5,23.306,ATL,,RAM,W 24-20,
17,1987,1987-10-25,6,23.313,ATL,@,HOU,L 33-37,
18,1987,1987-11-01,7,23.320,ATL,,NOR,L 0-38,
19,1987,1987-11-08,8,23.327,ATL,@,CLE,L 3-38,
20,1987,1987-11-15,9,23.334,ATL,,CIN,L 10-16,
21,1988,1988-10-16,7,24.305,ATL,@,DEN,L 14-30,
22,1988,1988-10-23,8,24.312,ATL,,NYG,L 16-23,1.0
23,1988,1988-10-30,9,24.319,ATL,@,PHI,W 27-24,
24,1988,1988-11-06,10,24.326,ATL,,GNB,W 20-0,1.0
25,1988,1988-11-13,11,24.333,ATL,,SDG,L 7-10,1.0
26,1988,1988-11-20,12,24.340,ATL,@,RAI,W 12-6,
27,1988,1988-11-27,13,24.347,ATL,,TAM,W 17-10,
28,1988,1988-12-04,14,24.354,ATL,,SFO,L 3-13,
29,1988,1988-12-11,15,24.361,ATL,@,RAM,L 7-22,
30,1988,1988-12-18,16,25.002,ATL,@,NOR,L 9-10,1.0
31,1989,1989-09-10,1,25.268,ATL,,RAM,L 21-31,
32,1989,1989-09-17,2,25.275,ATL,,DAL,W 27-21,
33,1989,1989-09-24,3,25.282,ATL,@,IND,L 9-13,
34,1989,1989-10-01,4,25.289,ATL,@,GNB,L 21-23,
35,1989,1989-10-08,5,25.296,ATL,@,RAM,L 14-26,1.0
36,1989,1989-10-15,6,25.303,ATL,,NWE,W 16-15,
37,1989,1989-10-22,7,25.310,ATL,@,PHO,L 20-34,
38,1989,1989-10-29,8,25.317,ATL,@,NOR,L 13-20,1.0
39,1989,1989-11-05,9,25.324,ATL,,BUF,W 30-28,1.0
40,1989,1989-11-12,10,25.331,ATL,@,SFO,L 3-45,
41,1989,1989-11-19,11,25.338,ATL,,NOR,L 17-26,
42,1989,1989-11-26,12,25.345,ATL,@,NYJ,L 7-27,
43,1989,1989-12-03,13,25.352,ATL,,SFO,L 10-23,1.0
44,1989,1989-12-10,14,25.359,ATL,@,MIN,L 17-43,1.0
45,1989,1989-12-17,15,26.001,ATL,,WAS,L 30-31,
46,1989,1989-12-24,16,26.008,ATL,,DET,L 24-31,
47,1990,1990-09-09,1,26.267,ATL,,HOU,W 47-27,1.0
48,1990,1990-09-16,2,26.274,ATL,@,DET,L 14-21,1.0
49,1990,1990-09-23,3,26.281,ATL,@,SFO,L 13-19,
50,1990,1990-10-07,4,26.295,ATL,,NOR,W 28-27,
51,1990,1990-10-14,5,26.302,ATL,,SFO,L 35-45,1.0
52,1990,1990-10-21,6,26.309,ATL,@,RAM,L 24-44,
53,1990,1990-10-28,7,26.316,ATL,,CIN,W 38-17,
54,1990,1990-11-04,8,26.323,ATL,@,PIT,L 9-21,
55,1990,1990-11-11,9,26.330,ATL,@,CHI,L 24-30,
56,1990,1990-11-18,10,26.337,ATL,,PHI,L 23-24,1.0
57,1990,1990-11-25,11,26.344,ATL,@,NOR,L 7-10,
58,1990,1990-12-02,12,26.351,ATL,@,TAM,L 17-23,2.0
59,1990,1990-12-09,13,26.358,ATL,,PHO,L 13-24,
60,1990,1990-12-16,14,27.000,ATL,@,CLE,L 10-13,
61,1990,1990-12-23,15,27.007,ATL,,RAM,W 20-13,
62,1990,1990-12-30,16,27.014,ATL,,DAL,W 26-7,
63,1991,1991-09-01,1,27.259,ATL,@,KAN,L 3-14,
64,1991,1991-09-08,2,27.266,ATL,,MIN,L 19-20,
65,1991,1991-09-15,3,27.273,ATL,@,SDG,W 13-10,1.0
66,1991,1991-09-22,4,27.280,ATL,,RAI,W 21-17,2.0
67,1991,1991-09-29,5,27.287,ATL,,NOR,L 6-27,
68,1991,1991-10-13,6,27.301,ATL,@,SFO,W 39-34,
69,1991,1991-10-20,7,27.308,ATL,@,PHO,L 10-16,
70,1991,1991-10-27,8,27.315,ATL,,RAM,W 31-14,
71,1991,1991-11-03,9,27.322,ATL,,SFO,W 17-14,
72,1991,1991-11-10,10,27.329,ATL,@,WAS,L 17-56,
73,1991,1991-11-17,11,27.336,ATL,,TAM,W 43-7,0.5
74,1991,1991-11-24,12,27.343,ATL,@,NOR,W 23-20,
75,1991,1991-12-01,13,27.350,ATL,,GNB,W 35-31,1.0
76,1991,1991-12-08,14,27.357,ATL,@,RAM,W 31-14,
77,1991,1991-12-15,15,27.364,ATL,,SEA,W 26-13,0.5
78,1991,1991-12-22,16,28.006,ATL,@,DAL,L 27-31,
79,1992,1992-09-06,1,28.265,ATL,,NYJ,W 20-17,1.0
80,1992,1992-09-13,2,28.272,ATL,@,WAS,L 17-24,
81,1992,1992-09-20,3,28.279,ATL,,NOR,L 7-10,
82,1992,1992-09-27,4,28.286,ATL,@,CHI,L 31-41,
83,1992,1992-10-04,5,28.293,ATL,,GNB,W 24-10,1.0
84,1992,1992-10-11,6,28.300,ATL,@,MIA,L 17-21,1.0
85,1992,1992-10-18,7,28.307,ATL,@,SFO,L 17-56,
86,1992,1992-11-01,8,28.321,ATL,,RAM,W 30-28,
87,1992,1992-11-09,9,28.329,ATL,,SFO,L 3-41,
88,1992,1992-11-15,10,28.335,ATL,,PHO,W 20-17,
89,1992,1992-11-22,11,28.342,ATL,@,BUF,L 14-41,
90,1992,1992-11-29,12,28.349,ATL,,NWE,W 34-0,
91,1993,1993-09-05,1,29.263,ATL,@,DET,L 13-30,
92,1993,1993-09-12,2,29.270,ATL,,NOR,L 31-34,
93,1993,1993-09-19,3,29.277,ATL,@,SFO,L 30-37,
94,1993,1993-09-27,4,29.285,ATL,,PIT,L 17-45,
95,1993,1993-10-03,5,29.291,ATL,@,CHI,L 0-6,
