ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1980,1980-11-23,12,23.036,KAN,@,STL,W 21-13,2,19,9.50,0,0,0
2,1980,1980-11-30,13,23.043,KAN,,CIN,L 6-20,,,,,,
3,1980,1980-12-07,14,23.050,KAN,,DEN,W 31-14,1,8,8.00,1,1,6
4,1980,1980-12-14,15,23.057,KAN,@,PIT,L 16-21,,,,,,
5,1980,1980-12-21,16,23.064,KAN,@,BAL,W 38-28,,,,,,
6,1981,1981-12-13,15,24.056,KAN,,MIA,L 7-17,,,,,,
