ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2013,2013-09-08,1,22.325,SEA,@,CAR,W 12-7,,3,3,30,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,0.0,0,0
2,2013,2013-09-15,2,22.332,SEA,,SFO,W 29-3,*,,,,,,0.0%,,,,,,,,,,,,,,
3,2013,2013-09-22,3,22.339,SEA,,JAX,W 45-17,*,,,,,,0.0%,,,,,,,,,,,,,,
4,2013,2013-09-29,4,22.346,SEA,@,HOU,W 23-20,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,1,0,0.00,0,0,0,0.0,0,0
5,2013,2013-10-06,5,22.353,SEA,@,IND,L 28-34,,,,,,,0.0%,,,,,,,,,,,,,,
6,2013,2013-10-13,6,22.360,SEA,,TEN,W 20-13,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,0.0,1,1
7,2013,2013-10-17,7,22.364,SEA,@,ARI,W 34-22,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,0.0,0,0
8,2013,2013-12-02,12,23.045,SEA,,NOR,W 34-7,,1,1,8,8.00,1,100.0%,8.00,2,3,1.50,0,0,0,,0,1,6,0.0,0,0
9,2013,2013-12-08,13,23.051,SEA,@,SFO,L 17-19,,,,,,,0.0%,,,,,,,,,,,,,,
10,2013,2013-12-15,14,23.058,SEA,@,NYG,W 23-0,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,1
11,2013,2013-12-22,15,23.065,SEA,,ARI,L 10-17,,,,,,,0.0%,,,,,,,,,,,,,,
12,2013,2013-12-29,16,23.072,SEA,,STL,W 27-9,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,0.0,1,0
13,2014,2014-09-04,1,23.321,SEA,,GNB,W 36-16,,1,1,15,15.00,1,100.0%,15.00,0,0,,0,0,0,,0,1,6,0.0,0,1
14,2014,2014-09-14,2,23.331,SEA,@,SDG,L 21-30,,,,,,,0.0%,,,,,,,,,,,,,,
15,2014,2014-09-21,3,23.338,SEA,,DEN,W 26-20,*,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,0.0,0,0
16,2014,2014-10-06,4,23.353,SEA,@,WAS,W 27-17,,,,,,,0.0%,,,,,,,,,,,,,,
17,2014,2014-10-12,5,23.359,SEA,,DAL,L 23-30,,,,,,,0.0%,,,,,,,,,,,,,,
18,2015,2015-09-13,1,24.330,SEA,@,STL,L 31-34,*,0,0,0,,0,0.0%,,1,2,2.00,0,0,0,,0,0,0,0.0,0,0
19,2015,2015-09-20,2,24.337,SEA,@,GNB,L 17-27,,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
20,2015,2015-09-27,3,24.344,SEA,,CHI,W 26-0,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
21,2015,2015-10-05,4,24.352,SEA,,DET,W 13-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
22,2015,2015-10-11,5,24.358,SEA,@,CIN,L 24-27,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
23,2015,2015-11-01,8,25.014,SEA,@,DAL,W 13-12,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
24,2015,2015-11-15,9,25.028,SEA,,ARI,L 32-39,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
25,2015,2015-11-22,10,25.035,SEA,,SFO,W 29-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
26,2015,2015-11-29,11,25.042,SEA,,PIT,W 39-30,,0,0,0,,0,0.0%,,1,1,1.00,0,0,0,,0,0,0,0.0,0,0
27,2015,2015-12-06,12,25.049,SEA,@,MIN,W 38-7,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
28,2015,2015-12-13,13,25.056,SEA,@,BAL,W 35-6,,0,0,0,,0,0.0%,,1,19,19.00,0,0,0,,0,0,0,0.0,0,0
29,2015,2015-12-20,14,25.063,SEA,,CLE,W 30-13,*,0,0,0,,0,0.0%,,5,10,2.00,0,0,0,,0,0,0,0.0,0,0
30,2015,2015-12-27,15,25.070,SEA,,STL,L 17-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
31,2015,2016-01-03,16,25.077,SEA,@,ARI,W 36-6,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
32,2017,2017-09-10,1,26.327,ATL,@,CHI,W 23-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
33,2017,2017-09-17,2,26.334,ATL,,GNB,W 34-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
34,2017,2017-09-24,3,26.341,ATL,@,DET,W 30-26,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
35,2017,2017-10-01,4,26.348,ATL,,BUF,L 17-23,*,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,0.0,0,0
36,2017,2017-10-15,5,26.362,ATL,,MIA,L 17-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
37,2017,2017-10-22,6,27.004,ATL,@,NWE,L 7-23,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
38,2017,2017-10-29,7,27.011,ATL,@,NYJ,W 25-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
39,2017,2017-11-05,8,27.018,ATL,@,CAR,L 17-20,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,0.0,0,0
40,2017,2017-11-12,9,27.025,ATL,,DAL,W 27-7,,0,0,0,,0,0.0%,,2,8,4.00,0,0,0,,0,0,0,0.0,0,0
41,2017,2017-11-20,10,27.033,ATL,@,SEA,W 34-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
