ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1983,1983-10-09,6,23.221,NOR,@,ATL,W 19-17,0,0,,0,0,0,,0,0,0,,0,0,
2,1983,1983-10-16,7,23.228,NOR,,SFO,L 13-32,0,0,,0,0,0,,0,0,0,,0,0,
3,1983,1983-10-23,8,23.235,NOR,@,TAM,W 24-21,0,0,,0,0,0,,0,2,33,16.50,0,0,0
4,1983,1983-10-30,9,23.242,NOR,@,BUF,L 21-27,0,0,,0,0,0,,0,1,12,12.00,0,0,0
5,1983,1983-11-06,10,23.249,NOR,,ATL,W 27-10,4,16,4.00,0,0,0,,0,0,0,,0,0,0
6,1983,1983-11-13,11,23.256,NOR,@,SFO,L 0-27,0,0,,0,2,25,12.50,0,4,67,16.75,0,0,0
7,1983,1983-11-21,12,23.264,NOR,,NYJ,L 28-31,0,0,,0,0,0,,0,0,0,,0,0,
8,1983,1983-11-27,13,23.270,NOR,,MIN,W 17-16,0,0,,0,0,0,,0,0,0,,0,0,
9,1983,1983-12-04,14,23.277,NOR,@,NWE,L 0-7,0,0,,0,0,0,,0,0,0,,0,0,
10,1983,1983-12-11,15,23.284,NOR,@,PHI,W 20-17,0,0,,0,0,0,,0,0,0,,0,0,
11,1983,1983-12-18,16,23.291,NOR,,RAM,L 24-26,0,0,,0,0,0,,0,0,0,,0,0,
12,1984,1984-09-09,2,24.191,ATL,,DET,L 24-27,0,0,,0,,,,,0,0,,0,,
13,1984,1984-09-16,3,24.198,ATL,@,MIN,L 20-27,0,0,,0,,,,,0,0,,0,,
14,1984,1984-09-23,4,24.205,ATL,,HOU,W 42-10,2,4,2.00,0,0,0,,0,0,0,,0,0,0
15,1984,1984-09-30,5,24.212,ATL,@,SFO,L 5-14,0,0,,0,,,,,0,0,,0,,
16,1984,1984-10-07,6,24.219,ATL,@,RAM,W 30-28,1,0,0.00,0,0,0,,0,0,0,,0,0,0
17,1984,1984-10-14,7,24.226,ATL,,NYG,L 7-19,1,3,3.00,0,0,0,,0,0,0,,0,0,0
18,1984,1984-10-22,8,24.234,ATL,,RAM,L 10-24,0,0,,0,,,,,0,0,,0,,
19,1984,1984-10-28,9,24.240,ATL,@,PIT,L 10-35,0,0,,0,,,,,0,0,,0,,
20,1984,1984-11-05,10,24.248,ATL,@,WAS,L 14-27,0,0,,0,,,,,0,0,,0,,
21,1984,1984-11-11,11,24.254,ATL,,NOR,L 13-17,0,0,,0,,,,,0,0,,0,,
22,1984,1984-11-18,12,24.261,ATL,,CLE,L 7-23,0,0,,0,0,0,,0,4,77,19.25,0,0,0
23,1984,1984-11-25,13,24.268,ATL,@,CIN,L 14-35,0,0,,0,,,,,0,0,,0,,
24,1984,1984-12-02,14,24.275,ATL,,SFO,L 17-35,0,0,,0,,,,,0,0,,0,,
25,1984,1984-12-09,15,24.282,ATL,@,TAM,L 6-23,0,0,,0,,,,,0,0,,0,,
