ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2010,2010-09-12,1,22.073,PHI,,GNB,L 20-27,,0,0,0.0,1,0,0,0,0
2,2010,2010-09-19,2,22.080,PHI,@,DET,W 35-32,,0,0,0.0,0,0,0,0,0
3,2010,2010-09-26,3,22.087,PHI,@,JAX,W 28-3,,0,0,0.0,2,0,0,0,0
4,2010,2010-10-03,4,22.094,PHI,,WAS,L 12-17,,0,0,0.0,1,0,0,0,0
5,2010,2010-10-10,5,22.101,PHI,@,SFO,W 27-24,,,,,,,,,
6,2010,2010-10-17,6,22.108,PHI,,ATL,W 31-17,,0,0,0.0,1,1,0,0,0
7,2010,2010-10-24,7,22.115,PHI,@,TEN,L 19-37,,,,,,,,,
8,2010,2010-11-07,8,22.129,PHI,,IND,W 26-24,,0,0,0.0,2,1,0,0,0
9,2010,2010-11-15,9,22.137,PHI,@,WAS,W 59-28,*,0,0,0.0,4,1,1,7,0
10,2010,2010-11-21,10,22.143,PHI,,NYG,W 27-17,,,,,,,,,
11,2010,2010-11-28,11,22.150,PHI,@,CHI,L 26-31,,,,,,,,,
12,2010,2010-12-02,12,22.154,PHI,,HOU,W 34-24,,0,0,0.0,0,1,0,0,0
13,2010,2010-12-12,13,22.164,PHI,@,DAL,W 30-27,,0,0,0.0,0,1,0,0,0
14,2010,2010-12-19,14,22.171,PHI,@,NYG,W 38-31,,0,0,0.0,4,0,0,0,0
15,2010,2010-12-28,15,22.180,PHI,,MIN,L 14-24,*,0,0,0.0,7,0,0,0,0
16,2011,2011-09-11,1,23.072,PHI,@,STL,W 31-13,*,0,0,0.0,4,0,0,0,0
17,2011,2011-09-18,2,23.079,PHI,@,ATL,L 31-35,*,0,0,0.0,1,2,0,0,0
18,2011,2011-09-25,3,23.086,PHI,,NYG,L 16-29,*,,,,,,,,
19,2011,2011-10-02,4,23.093,PHI,,SFO,L 23-24,,,,,,,,,
20,2011,2011-10-09,5,23.100,PHI,@,BUF,L 24-31,,0,0,0.0,0,2,0,0,0
21,2011,2011-10-16,6,23.107,PHI,@,WAS,W 20-13,*,0,0,0.0,5,2,3,25,0
22,2011,2011-10-30,7,23.121,PHI,,DAL,W 34-7,*,0,0,0.0,1,0,0,0,0
23,2011,2011-11-07,8,23.129,PHI,,CHI,L 24-30,*,0,0,0.0,10,2,0,0,0
24,2011,2011-11-13,9,23.135,PHI,,ARI,L 17-21,*,0,0,0.0,7,3,0,0,0
25,2011,2011-11-20,10,23.142,PHI,@,NYG,W 17-10,*,0,0,0.0,2,3,0,0,0
26,2011,2011-11-27,11,23.149,PHI,,NWE,L 20-38,*,0,0,0.0,11,1,0,0,0
27,2011,2011-12-01,12,23.153,PHI,@,SEA,L 14-31,*,0,0,0.0,5,6,0,0,0
28,2011,2011-12-11,13,23.163,PHI,@,MIA,W 26-10,*,0,0,0.0,4,1,1,35,0
29,2011,2011-12-18,14,23.170,PHI,,NYJ,W 45-19,*,0,0,0.0,3,0,0,0,0
30,2011,2011-12-24,15,23.176,PHI,@,DAL,W 20-7,*,0,0,0.0,1,0,0,0,0
31,2012,2012-09-09,1,24.070,PHI,@,CLE,W 17-16,*,0,0,0.0,4,0,2,13,0
