ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1994,1994-09-04,1,22.075,MIN,@,GNB,L 10-16,,5,4,23,5.75,0,80.0%,4.60,0,0,,0,0,0
2,1994,1994-09-11,2,22.082,MIN,,DET,W 10-3,,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0
3,1994,1994-09-18,3,22.089,MIN,@,CHI,W 42-14,,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0
4,1994,1994-09-25,4,22.096,MIN,,MIA,W 38-35,,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0
5,1994,1994-10-02,5,22.103,MIN,@,ARI,L 7-17,,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0
6,1994,1994-10-10,6,22.111,MIN,@,NYG,W 27-10,,4,3,36,12.00,0,75.0%,9.00,0,0,,0,0,0
7,1994,1994-10-20,7,22.121,MIN,,GNB,W 13-10,,3,2,21,10.50,0,66.7%,7.00,0,0,,0,0,0
8,1994,1994-10-30,8,22.131,MIN,@,TAM,W 36-13,,8,5,49,9.80,0,62.5%,6.13,0,0,,0,0,0
9,1994,1994-11-06,9,22.138,MIN,,NOR,W 21-20,,1,0,0,,0,0.0%,0.00,0,0,,0,,
10,1994,1994-11-13,10,22.145,MIN,@,NWE,L 20-26,,5,5,57,11.40,0,100.0%,11.40,0,0,,0,0,0
11,1994,1994-11-20,11,22.152,MIN,,NYJ,L 21-31,,4,3,23,7.67,0,75.0%,5.75,0,0,,0,0,0
12,1994,1994-11-27,12,22.159,MIN,,TAM,L 17-20,,5,2,16,8.00,0,40.0%,3.20,0,0,,0,0,0
13,1994,1994-12-01,13,22.163,MIN,,CHI,W 33-27,,2,1,19,19.00,0,50.0%,9.50,1,8,8.00,0,0,0
14,1994,1994-12-11,14,22.173,MIN,@,BUF,W 21-17,,2,0,0,,0,0.0%,0.00,0,0,,0,,
15,1994,1994-12-17,15,22.179,MIN,@,DET,L 19-41,,5,4,26,6.50,0,80.0%,5.20,0,0,,0,0,0
16,1994,1994-12-26,16,22.188,MIN,,SFO,W 21-14,,2,0,0,,0,0.0%,0.00,0,0,,0,,
17,1995,1995-09-03,1,23.074,MIN,@,CHI,L 14-31,,3,2,16,8.00,1,66.7%,5.33,0,0,,0,1,6
18,1995,1995-09-10,2,23.081,MIN,,DET,W 20-10,,3,3,24,8.00,0,100.0%,8.00,0,0,,0,0,0
19,1995,1995-09-17,3,23.088,MIN,,DAL,L 17-23,,4,4,28,7.00,0,100.0%,7.00,0,0,,0,0,0
20,1995,1995-09-24,4,23.095,MIN,@,PIT,W 44-24,,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0
21,1995,1995-10-08,5,23.109,MIN,,HOU,W 23-17,,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0
22,1995,1995-10-15,6,23.116,MIN,@,TAM,L 17-20,,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0
23,1995,1995-10-22,7,23.123,MIN,@,GNB,L 21-38,,5,4,38,9.50,0,80.0%,7.60,0,0,,0,0,0
24,1995,1995-10-30,8,23.131,MIN,,CHI,L 6-14,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
25,1995,1995-11-05,9,23.137,MIN,,GNB,W 27-24,,1,1,3,3.00,1,100.0%,3.00,0,0,,0,1,6
26,1995,1995-11-12,10,23.144,MIN,@,ARI,W 30-24,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
27,1995,1995-11-19,11,23.151,MIN,,NOR,W 43-24,,3,1,12,12.00,0,33.3%,4.00,0,0,,0,0,0
28,1995,1995-11-23,12,23.155,MIN,@,DET,L 38-44,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
29,1995,1995-12-03,13,23.165,MIN,,TAM,W 31-17,,3,3,14,4.67,0,100.0%,4.67,0,0,,0,0,0
30,1996,1996-09-01,1,24.072,MIN,,DET,W 17-13,,1,0,0,,0,0.0%,0.00,,,,,,
31,1996,1996-09-08,2,24.079,MIN,@,ATL,W 23-17,,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0
32,1996,1996-09-15,3,24.086,MIN,@,CHI,W 20-14,,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0
33,1996,1996-09-22,4,24.093,MIN,,GNB,W 30-21,,3,3,21,7.00,0,100.0%,7.00,0,0,,0,0,0
34,1996,1996-09-29,5,24.100,MIN,@,NYG,L 10-15,,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0
35,1996,1996-10-06,6,24.107,MIN,,CAR,W 14-12,,1,0,0,,0,0.0%,0.00,,,,,,
36,1996,1996-10-13,7,24.114,MIN,@,TAM,L 13-24,,3,3,23,7.67,0,100.0%,7.67,0,0,,0,0,0
37,1996,1996-10-28,8,24.129,MIN,,CHI,L 13-15,,0,0,0,,0,0.0%,,,,,,,
38,1996,1996-11-03,9,24.135,MIN,,KAN,L 6-21,,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0
39,1996,1996-11-10,10,24.142,MIN,@,SEA,L 23-42,,5,3,18,6.00,0,60.0%,3.60,0,0,,0,0,0
40,1996,1996-11-17,11,24.149,MIN,@,OAK,W 16-13,,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0
41,1996,1996-12-01,13,24.163,MIN,,ARI,W 41-17,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
42,1996,1996-12-15,15,24.177,MIN,,TAM,W 21-10,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
43,1997,1997-09-07,2,25.078,MIN,@,CHI,W 27-24,,,,,,,0.0%,,,,,,,
44,1997,1997-09-14,3,25.085,MIN,,TAM,L 14-28,,,,,,,0.0%,,,,,,,
45,1997,1997-12-14,15,25.176,TAM,@,NYJ,L 0-31,,,0,0,,0,0.0%,,,,,,,
46,1997,1997-12-21,16,25.183,TAM,,CHI,W 31-15,,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0
47,1998,1998-12-13,14,26.175,PHI,,ARI,L 17-20,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
48,1998,1998-12-20,15,26.182,PHI,@,DAL,L 9-13,,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0
49,1998,1998-12-27,16,26.189,PHI,,NYG,L 10-20,,,,,,,0.0%,,,,,,,
50,1999,1999-10-17,6,27.118,MIN,@,DET,L 23-25,,0,0,0,,0,0.0%,,1,0,0.00,0,0,0
51,1999,1999-10-24,7,27.125,MIN,,SFO,W 40-16,,1,1,7,7.00,1,100.0%,7.00,0,0,,0,1,6
52,1999,1999-10-31,8,27.132,MIN,@,DEN,W 23-20,,1,,,,,0.0%,,,,,,,
53,1999,1999-11-08,9,27.140,MIN,,DAL,W 27-17,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
54,1999,1999-11-14,10,27.146,MIN,@,CHI,W 27-24,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
55,1999,1999-11-28,11,27.160,MIN,,SDG,W 35-27,*,,,,,,0.0%,,,,,,,
