ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2013,2013-09-05,1,23.319,BAL,@,DEN,L 27-49,
2,2013,2013-09-15,2,23.329,BAL,,CLE,W 14-6,
3,2013,2013-09-22,3,23.336,BAL,,HOU,W 30-9,
4,2013,2013-09-29,4,23.343,BAL,@,BUF,L 20-23,
5,2013,2013-10-06,5,23.350,BAL,@,MIA,W 26-23,
6,2013,2013-10-13,6,23.357,BAL,,GNB,L 17-19,*
7,2013,2013-10-20,7,23.364,BAL,@,PIT,L 16-19,
8,2013,2013-11-03,8,24.013,BAL,@,CLE,L 18-24,
9,2013,2013-11-10,9,24.020,BAL,,CIN,W 20-17,
10,2013,2013-11-17,10,24.027,BAL,@,CHI,L 20-23,
11,2013,2013-11-24,11,24.034,BAL,,NYJ,W 19-3,
12,2013,2013-11-28,12,24.038,BAL,,PIT,W 22-20,
13,2013,2013-12-08,13,24.048,BAL,,MIN,W 29-26,
14,2013,2013-12-16,14,24.056,BAL,@,DET,W 18-16,
15,2013,2013-12-22,15,24.062,BAL,,NWE,L 7-41,*
16,2013,2013-12-29,16,24.069,BAL,@,CIN,L 17-34,
17,2014,2014-09-07,1,24.321,BAL,,CIN,L 16-23,*
18,2014,2014-09-11,2,24.325,BAL,,PIT,W 26-6,*
19,2014,2014-09-21,3,24.335,BAL,@,CLE,W 23-21,*
20,2014,2014-09-28,4,24.342,BAL,,CAR,W 38-10,*
21,2014,2014-10-05,5,24.349,BAL,@,IND,L 13-20,*
22,2014,2014-10-12,6,24.356,BAL,@,TAM,W 48-17,*
23,2014,2014-10-19,7,24.363,BAL,,ATL,W 29-7,*
24,2014,2014-10-26,8,25.005,BAL,@,CIN,L 24-27,*
25,2014,2014-11-02,9,25.012,BAL,@,PIT,L 23-43,*
26,2014,2014-11-09,10,25.019,BAL,,TEN,W 21-7,*
27,2014,2014-11-24,11,25.034,BAL,@,NOR,W 34-27,*
28,2014,2014-11-30,12,25.040,BAL,,SDG,L 33-34,*
29,2014,2014-12-07,13,25.047,BAL,@,MIA,W 28-13,*
30,2014,2014-12-14,14,25.054,BAL,,JAX,W 20-12,*
31,2014,2014-12-21,15,25.061,BAL,@,HOU,L 13-25,*
32,2015,2015-09-13,1,25.327,BAL,@,DEN,L 13-19,*
33,2015,2015-09-20,2,25.334,BAL,@,OAK,L 33-37,*
34,2015,2015-09-27,3,25.341,BAL,,CIN,L 24-28,*
35,2015,2015-10-01,4,25.345,BAL,@,PIT,W 23-20,*
36,2015,2015-10-11,5,25.355,BAL,,CLE,L 30-33,*
37,2015,2015-10-18,6,25.362,BAL,@,SFO,L 20-25,*
38,2015,2015-10-26,7,26.005,BAL,@,ARI,L 18-26,*
39,2015,2015-11-01,8,26.011,BAL,,SDG,W 29-26,*
40,2015,2015-11-15,9,26.025,BAL,,JAX,L 20-22,*
41,2015,2015-11-22,10,26.032,BAL,,STL,W 16-13,*
42,2015,2015-11-30,11,26.040,BAL,@,CLE,W 33-27,*
43,2015,2015-12-06,12,26.046,BAL,@,MIA,L 13-15,*
44,2015,2015-12-13,13,26.053,BAL,,SEA,L 6-35,*
45,2015,2015-12-20,14,26.060,BAL,,KAN,L 14-34,*
46,2015,2015-12-27,15,26.067,BAL,,PIT,W 20-17,*
47,2015,2016-01-03,16,26.074,BAL,@,CIN,L 16-24,*
48,2016,2016-09-11,1,26.326,BAL,,BUF,W 13-7,*
49,2016,2016-09-18,2,26.333,BAL,@,CLE,W 25-20,*
50,2016,2016-09-25,3,26.340,BAL,@,JAX,W 19-17,*
51,2016,2016-10-02,4,26.347,BAL,,OAK,L 27-28,*
52,2016,2016-10-09,5,26.354,BAL,,WAS,L 10-16,*
53,2016,2016-10-16,6,26.361,BAL,@,NYG,L 23-27,
54,2016,2016-10-23,7,27.002,BAL,@,NYJ,L 16-24,*
55,2016,2016-11-06,8,27.016,BAL,,PIT,W 21-14,*
56,2016,2016-11-10,9,27.020,BAL,,CLE,W 28-7,*
57,2016,2016-11-20,10,27.030,BAL,@,DAL,L 17-27,*
58,2016,2016-11-27,11,27.037,BAL,,CIN,W 19-14,*
59,2016,2016-12-04,12,27.044,BAL,,MIA,W 38-6,*
60,2016,2016-12-12,13,27.052,BAL,@,NWE,L 23-30,*
61,2016,2016-12-18,14,27.058,BAL,,PHI,W 27-26,*
62,2016,2016-12-25,15,27.065,BAL,@,PIT,L 27-31,*
63,2017,2017-09-10,1,27.324,DET,,ARI,W 35-23,*
64,2017,2017-09-18,2,27.332,DET,@,NYG,W 24-10,*
65,2017,2017-09-24,3,27.338,DET,,ATL,L 26-30,*
66,2017,2017-10-01,4,27.345,DET,@,MIN,W 14-7,*
67,2017,2017-10-08,5,27.352,DET,,CAR,L 24-27,*
68,2017,2017-10-15,6,27.359,DET,@,NOR,L 38-52,*
69,2017,2017-10-29,7,28.008,DET,,PIT,L 15-20,*
70,2017,2017-11-06,8,28.016,DET,@,GNB,W 30-17,*
71,2017,2017-11-12,9,28.022,DET,,CLE,W 38-24,*
72,2017,2017-11-19,10,28.029,DET,@,CHI,W 27-24,*
73,2017,2017-11-23,11,28.033,DET,,MIN,L 23-30,*
74,2017,2017-12-03,12,28.043,DET,@,BAL,L 20-44,*
75,2017,2017-12-31,16,28.071,DET,,GNB,W 35-11,*
76,2018,2018-09-10,1,28.324,DET,,NYJ,L 17-48,*
77,2018,2018-09-16,2,28.330,DET,@,SFO,L 27-30,*
78,2018,2018-09-23,3,28.337,DET,,NWE,W 26-10,*
