ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1975,1975-09-21,1,23.069,PHI,,NYG,L 14-23,,,,,,,
2,1975,1975-09-28,2,23.076,PHI,@,CHI,L 13-15,,,,,,,
3,1975,1975-10-05,3,23.083,PHI,,WAS,W 26-10,,,,,,,
4,1975,1975-10-12,4,23.090,PHI,@,MIA,L 16-24,,,,,,,
5,1975,1975-10-19,5,23.097,PHI,@,STL,L 20-31,,,,,,,
6,1975,1975-10-26,6,23.104,PHI,,DAL,L 17-20,,,,,,,
7,1975,1975-11-03,7,23.112,PHI,,RAM,L 3-42,,,,,,,
8,1975,1975-11-09,8,23.118,PHI,,STL,L 23-24,,,,,,,
9,1975,1975-11-16,9,23.125,PHI,@,NYG,W 13-10,,,,,,,
10,1975,1975-11-23,10,23.132,PHI,@,DAL,L 17-27,,,,,,,
11,1975,1975-11-30,11,23.139,PHI,,SFO,W 27-17,,,,,,,
12,1975,1975-12-07,12,23.146,PHI,,CIN,L 0-31,,,,,,,
13,1975,1975-12-14,13,23.153,PHI,@,DEN,L 10-25,,,,,,,
14,1975,1975-12-21,14,23.160,PHI,@,WAS,W 26-3,,,,,,,
15,1976,1976-09-12,1,24.060,PHI,@,DAL,L 7-27,,,,,,,
16,1976,1976-09-19,2,24.067,PHI,,NYG,W 20-7,,,,,,,
17,1976,1976-09-27,3,24.075,PHI,,WAS,L 17-20,1,8,8.00,0,0,0,0
18,1976,1976-10-03,4,24.081,PHI,@,ATL,W 14-13,,,,,,,
19,1976,1976-10-10,5,24.088,PHI,@,STL,L 14-33,,,,,,,
20,1976,1976-10-17,6,24.095,PHI,@,GNB,L 13-28,,,,,,,
21,1976,1976-10-24,7,24.102,PHI,,MIN,L 12-31,,,,,,,
22,1976,1976-10-31,8,24.109,PHI,@,NYG,W 10-0,,,,,,,
23,1976,1976-11-07,9,24.116,PHI,,STL,L 14-17,,,,,,,
24,1976,1976-11-14,10,24.123,PHI,@,CLE,L 3-24,,,,,,,
25,1976,1976-11-21,11,24.130,PHI,,OAK,L 7-26,,,,,,,
26,1976,1976-11-28,12,24.137,PHI,@,WAS,L 0-24,,,,,,,
27,1976,1976-12-05,13,24.144,PHI,,DAL,L 7-26,,,,,,,
28,1976,1976-12-12,14,24.151,PHI,,SEA,W 27-10,0,0,,0,1,27,0
29,1977,1977-09-18,1,25.066,PHI,,TAM,W 13-3,,,,,,,
30,1977,1977-09-25,2,25.073,PHI,@,RAM,L 0-20,,,,,,,
31,1977,1977-10-02,3,25.080,PHI,@,DET,L 13-17,,,,,,,
32,1977,1977-10-09,4,25.087,PHI,@,NYG,W 28-10,,,,,,,
33,1977,1977-10-16,5,25.094,PHI,,STL,L 17-21,,,,,,,
34,1977,1977-10-23,6,25.101,PHI,,DAL,L 10-16,,,,,,,
35,1977,1977-10-30,7,25.108,PHI,@,WAS,L 17-23,,,,,,,
36,1977,1977-11-06,8,25.115,PHI,,NOR,W 28-7,,,,,,,
37,1977,1977-11-13,9,25.122,PHI,,WAS,L 14-17,,,,,,,
38,1977,1977-11-20,10,25.129,PHI,@,STL,L 16-21,,,,,,,
39,1977,1977-11-27,11,25.136,PHI,@,NWE,L 6-14,,,,,,,
40,1977,1977-12-04,12,25.143,PHI,@,DAL,L 14-24,,,,,,,
41,1977,1977-12-11,13,25.150,PHI,,NYG,W 17-14,,,,,,,
42,1977,1977-12-18,14,25.157,PHI,,NYJ,W 27-0,,,,,,,
43,1978,1978-09-03,1,26.051,BUF,,PIT,L 17-28,,,,,,,
44,1978,1978-09-10,2,26.058,BUF,,NYJ,L 20-21,,,,,,,
45,1978,1978-09-17,3,26.065,BUF,@,MIA,L 24-31,,,,,,,
46,1978,1978-09-24,4,26.072,BUF,,BAL,W 24-17,,,,,,,
47,1978,1978-10-01,5,26.079,BUF,,KAN,W 28-13,,,,,,,
48,1978,1978-10-08,6,26.086,BUF,@,NYJ,L 14-45,,,,,,,
49,1978,1978-10-15,7,26.093,BUF,@,HOU,L 10-17,,,,,,,
50,1978,1978-10-22,8,26.100,BUF,,CIN,W 5-0,,,,,,,
