ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2011,2011-09-11,1,23.310,PHI,@,STL,W 31-13,*,,,
2,2011,2011-09-18,2,23.317,PHI,@,ATL,L 31-35,*,,,
3,2011,2011-09-25,3,23.324,PHI,,NYG,L 16-29,*,0.0,1,0
4,2011,2011-10-02,4,23.331,PHI,,SFO,L 23-24,*,,,
5,2011,2011-10-09,5,23.338,PHI,@,BUF,L 24-31,*,,,
6,2011,2011-10-16,6,23.345,PHI,@,WAS,W 20-13,*,,,
7,2011,2011-10-30,7,23.359,PHI,,DAL,W 34-7,*,0.0,0,0
8,2011,2011-11-07,8,24.002,PHI,,CHI,L 24-30,*,,,
9,2011,2011-11-13,9,24.008,PHI,,ARI,L 17-21,*,,,
10,2011,2011-11-20,10,24.015,PHI,@,NYG,W 17-10,*,,,
11,2011,2011-11-27,11,24.022,PHI,,NWE,L 20-38,*,,,
12,2011,2011-12-01,12,24.026,PHI,@,SEA,L 14-31,*,,,
13,2011,2011-12-11,13,24.036,PHI,@,MIA,W 26-10,*,,,
14,2011,2011-12-18,14,24.043,PHI,,NYJ,W 45-19,*,,,
15,2011,2011-12-24,15,24.049,PHI,@,DAL,W 20-7,*,,,
16,2011,2012-01-01,16,24.057,PHI,,WAS,W 34-10,*,,,
17,2012,2012-09-09,1,24.309,PHI,@,CLE,W 17-16,*,,,
18,2012,2012-09-16,2,24.316,PHI,,BAL,W 24-23,*,,,
19,2013,2013-09-09,1,25.308,PHI,@,WAS,W 33-27,*,,,
20,2013,2013-09-15,2,25.314,PHI,,SDG,L 30-33,*,,,
21,2013,2013-09-19,3,25.318,PHI,,KAN,L 16-26,*,0.0,0,0
22,2013,2013-09-29,4,25.328,PHI,@,DEN,L 20-52,*,,,
23,2013,2013-10-06,5,25.335,PHI,@,NYG,W 36-21,*,,,
24,2013,2013-10-13,6,25.342,PHI,@,TAM,W 31-20,*,,,
25,2013,2013-10-20,7,25.349,PHI,,DAL,L 3-17,*,,,
26,2013,2013-10-27,8,25.356,PHI,,NYG,L 7-15,*,,,
27,2013,2013-11-03,9,25.363,PHI,@,OAK,W 49-20,*,,,
28,2013,2013-11-10,10,26.005,PHI,@,GNB,W 27-13,*,,,
29,2013,2013-11-17,11,26.012,PHI,,WAS,W 24-16,*,,,
30,2013,2013-12-01,12,26.026,PHI,,ARI,W 24-21,*,,,
31,2013,2013-12-08,13,26.033,PHI,,DET,W 34-20,*,,,
32,2013,2013-12-15,14,26.040,PHI,@,MIN,L 30-48,*,,,
33,2013,2013-12-22,15,26.047,PHI,,CHI,W 54-11,*,,,
34,2013,2013-12-29,16,26.054,PHI,@,DAL,W 24-22,*,,,
35,2014,2014-09-07,1,26.306,PHI,,JAX,W 34-17,*,0.0,1,0
36,2014,2014-09-15,2,26.314,PHI,@,IND,W 30-27,*,,,
37,2014,2014-09-21,3,26.320,PHI,,WAS,W 37-34,*,,,
38,2014,2014-11-02,8,26.362,PHI,@,HOU,W 31-21,*,,,
39,2014,2014-11-10,9,27.005,PHI,,CAR,W 45-21,*,,,
40,2014,2014-11-16,10,27.011,PHI,@,GNB,L 20-53,*,,,
41,2014,2014-11-23,11,27.018,PHI,,TEN,W 43-24,*,,,
42,2014,2014-11-27,12,27.022,PHI,@,DAL,W 33-10,*,,,
43,2014,2014-12-07,13,27.032,PHI,,SEA,L 14-24,*,,,
44,2014,2014-12-14,14,27.039,PHI,,DAL,L 27-38,*,,,
45,2014,2014-12-20,15,27.045,PHI,@,WAS,L 24-27,*,,,
46,2014,2014-12-28,16,27.053,PHI,@,NYG,W 34-26,*,0.0,1,0
47,2015,2015-09-14,1,27.313,PHI,@,ATL,L 24-26,*,0.0,0,0
48,2015,2015-09-20,2,27.319,PHI,,DAL,L 10-20,*,0.0,0,0
49,2015,2015-09-27,3,27.326,PHI,@,NYJ,W 24-17,*,0.0,0,0
50,2015,2015-10-04,4,27.333,PHI,@,WAS,L 20-23,*,0.0,0,0
51,2015,2015-10-11,5,27.340,PHI,,NOR,W 39-17,*,0.0,0,0
52,2015,2015-10-19,6,27.348,PHI,,NYG,W 27-7,*,0.0,0,0
53,2015,2015-10-25,7,27.354,PHI,@,CAR,L 16-27,*,0.0,0,0
54,2015,2015-11-08,8,28.003,PHI,@,DAL,W 33-27,*,0.0,0,0
55,2015,2015-11-15,9,28.010,PHI,,MIA,L 19-20,*,0.0,0,0
56,2015,2015-11-22,10,28.017,PHI,,TAM,L 17-45,*,0.0,0,0
57,2015,2015-11-26,11,28.021,PHI,@,DET,L 14-45,*,0.0,0,0
58,2015,2015-12-06,12,28.031,PHI,@,NWE,W 35-28,*,0.0,0,0
59,2015,2015-12-13,13,28.038,PHI,,BUF,W 23-20,*,0.0,0,0
60,2015,2015-12-20,14,28.045,PHI,,ARI,L 17-40,*,0.0,0,0
61,2015,2015-12-26,15,28.051,PHI,,WAS,L 24-38,*,0.0,0,0
62,2015,2016-01-03,16,28.059,PHI,@,NYG,W 35-30,*,0.0,0,0
63,2016,2016-09-11,1,28.311,PHI,,CLE,W 29-10,*,0.0,0,0
64,2016,2016-09-19,2,28.319,PHI,@,CHI,W 29-14,*,0.0,0,0
65,2016,2016-09-25,3,28.325,PHI,,PIT,W 34-3,*,0.0,0,0
66,2016,2016-10-09,4,28.339,PHI,@,DET,L 23-24,*,0.0,0,0
67,2016,2016-10-16,5,28.346,PHI,@,WAS,L 20-27,*,0.0,0,0
68,2016,2016-10-23,6,28.353,PHI,,MIN,W 21-10,*,0.0,0,0
69,2016,2016-10-30,7,28.360,PHI,@,DAL,L 23-29,*,0.0,0,0
70,2016,2016-11-06,8,29.001,PHI,@,NYG,L 23-28,*,0.0,0,0
71,2016,2016-11-13,9,29.008,PHI,,ATL,W 24-15,*,0.0,0,0
72,2016,2016-11-20,10,29.015,PHI,@,SEA,L 15-26,*,0.0,0,0
73,2016,2016-11-28,11,29.023,PHI,,GNB,L 13-27,*,0.0,0,0
74,2016,2016-12-04,12,29.029,PHI,@,CIN,L 14-32,*,0.0,0,0
75,2016,2016-12-11,13,29.036,PHI,,WAS,L 22-27,*,0.0,0,0
76,2016,2016-12-18,14,29.043,PHI,@,BAL,L 26-27,*,0.0,0,0
77,2016,2016-12-22,15,29.047,PHI,,NYG,W 24-19,*,0.0,0,0
78,2016,2017-01-01,16,29.057,PHI,,DAL,W 27-13,*,0.0,0,0
79,2017,2017-09-10,1,29.309,PHI,@,WAS,W 30-17,*,0.0,0,0
80,2017,2017-09-17,2,29.316,PHI,@,KAN,L 20-27,*,0.0,0,0
81,2017,2017-09-24,3,29.323,PHI,,NYG,W 27-24,*,0.0,0,0
82,2017,2017-10-01,4,29.330,PHI,@,LAC,W 26-24,*,0.0,0,0
83,2017,2017-10-08,5,29.337,PHI,,ARI,W 34-7,*,0.0,0,0
84,2017,2017-10-12,6,29.341,PHI,@,CAR,W 28-23,*,0.0,0,0
85,2017,2017-10-23,7,29.352,PHI,,WAS,W 34-24,*,0.0,0,0
86,2017,2017-10-29,8,29.358,PHI,,SFO,W 33-10,*,0.0,0,0
87,2017,2017-11-05,9,30.000,PHI,,DEN,W 51-23,*,0.0,0,0
88,2017,2017-11-19,10,30.014,PHI,@,DAL,W 37-9,*,0.0,0,0
