ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1984,1984-09-02,1,23.086,DET,,SFO,L 27-30,2,22,11.00,0,0,0,,0,0,0
2,1984,1984-09-09,2,23.093,DET,@,ATL,W 27-24,4,68,17.00,1,0,0,,0,1,6
3,1984,1984-09-16,3,23.100,DET,@,TAM,L 17-21,0,0,,0,,,,,,
4,1984,1984-09-23,4,23.107,DET,,MIN,L 28-29,0,0,,0,,,,,,
5,1984,1984-09-30,5,23.114,DET,@,SDG,L 24-27,1,5,5.00,0,0,0,,0,0,0
6,1984,1984-10-07,6,23.121,DET,,DEN,L 7-28,1,58,58.00,0,0,0,,0,0,0
7,1984,1984-10-14,7,23.128,DET,,TAM,W 13-7,2,13,6.50,0,0,0,,0,0,0
8,1984,1984-10-21,8,23.135,DET,@,MIN,W 16-14,0,0,,0,,,,,,
9,1984,1984-10-28,9,23.142,DET,@,GNB,L 9-41,2,23,11.50,0,0,0,,0,0,0
10,1984,1984-11-04,10,23.149,DET,,PHI,T 23-23,0,0,,0,,,,,,
11,1984,1984-11-11,11,23.156,DET,@,WAS,L 14-28,1,7,7.00,0,0,0,,0,0,0
12,1984,1984-11-18,12,23.163,DET,@,CHI,L 14-16,0,0,,0,,,,,,
13,1984,1984-11-22,13,23.167,DET,,GNB,W 31-28,3,40,13.33,2,0,0,,0,2,12
14,1984,1984-12-02,14,23.177,DET,@,SEA,L 17-38,0,0,,0,,,,,,
15,1984,1984-12-10,15,23.185,DET,,RAI,L 3-24,0,0,,0,,,,,,
16,1984,1984-12-16,16,23.191,DET,,CHI,L 13-30,0,0,,0,,,,,,
17,1985,1985-09-08,1,24.092,DET,@,ATL,W 28-27,1,34,34.00,0,0,0,,0,0,0
18,1985,1985-09-22,3,24.106,DET,@,IND,L 6-14,1,14,14.00,0,0,0,,0,0,0
19,1985,1985-09-29,4,24.113,DET,,TAM,W 30-9,3,71,23.67,0,0,0,,0,0,0
20,1985,1985-10-06,5,24.120,DET,@,GNB,L 10-43,3,24,8.00,0,0,0,,0,0,0
21,1985,1985-10-13,6,24.127,DET,@,WAS,L 3-24,2,20,10.00,0,0,0,,0,0,0
22,1985,1985-10-20,7,24.134,DET,,SFO,W 23-21,2,32,16.00,0,0,0,,0,0,0
23,1985,1985-10-27,8,24.141,DET,,MIA,W 31-21,2,31,15.50,0,0,0,,0,0,0
24,1985,1985-11-03,9,24.148,DET,@,MIN,L 13-16,1,21,21.00,0,0,0,,0,0,0
25,1985,1985-11-10,10,24.155,DET,@,CHI,L 3-24,0,0,,0,,,,,,
26,1985,1985-11-17,11,24.162,DET,,MIN,W 41-21,3,17,5.67,2,0,0,,0,2,12
27,1985,1985-11-24,12,24.169,DET,@,TAM,L 16-19,3,35,11.67,0,0,0,,0,0,0
28,1985,1985-11-28,13,24.173,DET,,NYJ,W 31-20,3,27,9.00,0,0,0,,0,0,0
29,1985,1985-12-08,14,24.183,DET,@,NWE,L 6-23,1,14,14.00,0,0,0,,0,0,0
30,1985,1985-12-15,15,24.190,DET,,GNB,L 23-26,0,0,,0,,,,,,
31,1985,1985-12-22,16,24.197,DET,,CHI,L 17-37,3,14,4.67,1,0,0,,0,1,6
32,1986,1986-09-07,1,25.091,DET,@,MIN,W 13-10,0,0,,0,,,,,,
33,1986,1986-09-14,2,25.098,DET,,DAL,L 7-31,2,17,8.50,0,0,0,,0,0,0
34,1986,1986-09-21,3,25.105,DET,,TAM,L 20-24,3,34,11.33,0,0,0,,0,0,0
35,1986,1986-09-28,4,25.112,DET,@,CLE,L 21-24,2,22,11.00,0,0,0,,0,0,0
36,1986,1986-10-05,5,25.119,DET,,HOU,W 24-13,0,0,,0,,,,,,
37,1986,1986-10-12,6,25.126,DET,@,GNB,W 21-14,3,15,5.00,1,0,0,,0,1,6
38,1986,1986-10-19,7,25.133,DET,@,RAM,L 10-14,0,0,,0,,,,,,
39,1986,1986-11-09,10,25.154,DET,,MIN,L 10-24,0,0,,0,,,,,,
40,1986,1986-11-23,12,25.168,DET,@,TAM,W 38-17,0,0,,0,,,,,,
41,1986,1986-12-15,15,25.190,DET,,CHI,L 13-16,0,0,,0,,,,,,
42,1986,1986-12-21,16,25.196,DET,,ATL,L 6-20,0,0,,0,,,,,,
43,1987,1987-10-11,4,26.125,MIA,,KAN,W 42-0,1,3,3.00,0,0,0,,0,0,0
44,1987,1987-10-18,5,26.132,MIA,@,NYJ,L 31-37,5,50,10.00,1,0,0,,0,1,6
45,1987,1987-10-25,6,26.139,MIA,,BUF,L 31-34,0,0,,0,0,0,,0,,
46,1987,1987-11-01,7,26.146,MIA,,PIT,W 35-24,0,0,,0,0,0,,0,,
47,1987,1987-11-08,8,26.153,MIA,@,CIN,W 20-14,0,0,,0,1,0,0.00,0,0,0
