ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1998,1998-11-29,12,23.308,JAX,@,CIN,W 34-17,
2,1998,1998-12-06,13,23.315,JAX,,DET,W 37-22,
3,1998,1998-12-13,14,23.322,JAX,,TEN,L 13-16,
4,1998,1998-12-20,15,23.329,JAX,@,MIN,L 10-50,
5,1998,1998-12-28,16,23.337,JAX,,PIT,W 21-3,
6,1999,1999-09-12,1,24.230,JAX,,SFO,W 41-3,*
7,1999,1999-09-19,2,24.237,JAX,@,CAR,W 22-20,*
8,1999,1999-09-26,3,24.244,JAX,,TEN,L 19-20,*
9,1999,1999-10-03,4,24.251,JAX,@,PIT,W 17-3,*
10,1999,1999-10-11,5,24.259,JAX,@,NYJ,W 16-6,*
11,1999,1999-10-17,6,24.265,JAX,,CLE,W 24-7,*
12,1999,1999-10-31,7,24.279,JAX,@,CIN,W 41-10,*
13,1999,1999-11-07,8,24.286,JAX,@,ATL,W 30-7,*
14,1999,1999-11-14,9,24.293,JAX,,BAL,W 6-3,*
15,1999,1999-11-21,10,24.300,JAX,,NOR,W 41-23,*
16,1999,1999-11-28,11,24.307,JAX,@,BAL,W 30-23,*
17,1999,1999-12-02,12,24.311,JAX,,PIT,W 20-6,*
18,1999,1999-12-13,13,24.322,JAX,,DEN,W 27-24,*
19,1999,1999-12-19,14,24.328,JAX,@,CLE,W 24-14,*
20,1999,1999-12-26,15,24.335,JAX,@,TEN,L 14-41,*
21,1999,2000-01-02,16,24.342,JAX,,CIN,W 24-7,*
22,2000,2000-09-17,3,25.236,JAX,,CIN,W 13-0,*
23,2000,2000-09-25,4,25.244,JAX,@,IND,L 14-43,*
24,2001,2001-09-23,2,26.241,JAX,,TEN,W 13-6,
25,2001,2001-09-30,3,26.248,JAX,,CLE,L 14-23,
26,2001,2001-10-07,4,26.255,JAX,@,SEA,L 15-24,
27,2001,2001-10-18,5,26.266,JAX,,BUF,L 10-13,
28,2001,2001-10-28,6,26.276,JAX,@,BAL,L 17-18,
29,2001,2001-11-04,7,26.283,JAX,@,TEN,L 24-28,
30,2001,2001-11-11,8,26.290,JAX,,CIN,W 30-13,
31,2001,2001-11-18,9,26.297,JAX,@,PIT,L 7-20,
32,2001,2001-11-25,10,26.304,JAX,,BAL,L 21-24,
33,2001,2001-12-03,11,26.312,JAX,,GNB,L 21-28,
34,2001,2001-12-09,12,26.318,JAX,@,CIN,W 14-10,
35,2001,2001-12-16,13,26.325,JAX,@,CLE,W 15-10,
36,2001,2001-12-23,14,26.332,JAX,@,MIN,W 33-3,
37,2001,2001-12-30,15,26.339,JAX,,KAN,L 26-30,
38,2001,2002-01-06,16,26.346,JAX,@,CHI,L 13-33,
39,2002,2002-09-08,1,27.226,JAX,,IND,L 25-28,*
40,2002,2002-09-15,2,27.233,JAX,@,KAN,W 23-16,*
41,2002,2002-09-29,3,27.247,JAX,,NYJ,W 28-3,*
42,2002,2002-10-06,4,27.254,JAX,,PHI,W 28-25,*
43,2002,2002-10-13,5,27.261,JAX,@,TEN,L 14-23,*
44,2002,2002-10-20,6,27.268,JAX,@,BAL,L 10-17,*
45,2002,2002-10-27,7,27.275,JAX,,HOU,L 19-21,*
46,2002,2002-11-03,8,27.282,JAX,@,NYG,L 17-24,*
47,2002,2002-11-10,9,27.289,JAX,,WAS,W 26-7,*
48,2002,2002-11-17,10,27.296,JAX,@,HOU,W 24-21,*
49,2002,2002-11-24,11,27.303,JAX,@,DAL,L 19-21,*
50,2002,2002-12-01,12,27.310,JAX,,PIT,L 23-25,*
51,2002,2002-12-08,13,27.317,JAX,,CLE,L 20-21,*
52,2002,2002-12-15,14,27.324,JAX,@,CIN,W 29-15,*
53,2002,2002-12-22,15,27.331,JAX,,TEN,L 10-28,*
54,2002,2002-12-29,16,27.338,JAX,@,IND,L 13-20,*
55,2003,2003-09-08,1,28.226,TAM,@,PHI,W 17-0,*
56,2003,2003-09-14,2,28.232,TAM,,CAR,L 9-12,*
57,2003,2003-09-21,3,28.239,TAM,@,ATL,W 31-10,*
58,2003,2003-10-06,4,28.254,TAM,,IND,L 35-38,*
59,2003,2003-10-12,5,28.260,TAM,@,WAS,W 35-13,*
60,2003,2003-10-19,6,28.267,TAM,@,SFO,L 7-24,*
61,2003,2003-10-26,7,28.274,TAM,,DAL,W 16-0,*
62,2003,2003-11-02,8,28.281,TAM,,NOR,L 14-17,*
63,2003,2003-11-09,9,28.288,TAM,@,CAR,L 24-27,*
64,2003,2003-11-16,10,28.295,TAM,,GNB,L 13-20,*
65,2003,2003-11-24,11,28.303,TAM,,NYG,W 19-13,*
66,2003,2003-11-30,12,28.309,TAM,@,JAX,L 10-17,*
