ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1983,1983-09-11,2,22.019,BUF,@,CIN,W 10-6,,,,,,,,,,,,,,,,,,
2,1983,1983-09-18,3,22.026,BUF,,BAL,W 28-23,,,,,,,,,,,,,,,,,,
3,1983,1983-09-25,4,22.033,BUF,,HOU,W 30-13,,,,,,,,,,,,,,,,,,
4,1983,1983-10-03,5,22.041,BUF,,NYJ,L 10-34,,,,,,,,,,,,,,,,,,
5,1983,1983-10-09,6,22.047,BUF,@,MIA,W 38-35,,,,,,,,,,,,,,,,,,
6,1984,1984-09-30,5,23.038,BUF,@,IND,L 17-31,*,15,35,42.86,204,1,3,35.9,3,25,5.83,2.54,2,7,3.50,1,1,6
7,1984,1984-10-07,6,23.045,BUF,,PHI,L 17-27,*,4,12,33.33,49,0,0,46.9,1,9,4.08,4.08,4,18,4.50,0,0,0
8,1984,1984-12-02,14,23.101,BUF,,IND,W 21-15,*,11,22,50.00,164,2,1,86.2,1,9,7.45,7.23,2,-7,-3.50,0,0,0
9,1984,1984-12-08,15,23.107,BUF,@,NYJ,L 17-21,*,14,34,41.18,162,0,2,31.7,3,22,4.76,2.12,1,4,4.00,0,0,0
10,1984,1984-12-16,16,23.115,BUF,@,CIN,L 21-52,*,30,47,63.83,250,1,2,66.8,2,21,5.32,3.83,0,0,,0,0,0
