ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2002,2002-10-06,5,25.362,NWE,@,MIA,L 13-26,,,,,,,,
2,2002,2002-10-13,6,26.004,NWE,,GNB,L 10-28,*,,,,,,,
3,2004,2004-09-09,1,27.336,NWE,,IND,W 27-24,,,,,,,,
4,2004,2004-09-19,2,27.346,NWE,@,ARI,W 23-12,,,,,,,,
5,2004,2004-10-03,3,27.360,NWE,@,BUF,W 31-17,*,,,,,,,
6,2004,2004-10-10,4,28.001,NWE,,MIA,W 24-10,*,,,,,,,
7,2004,2004-10-17,5,28.008,NWE,,SEA,W 30-20,*,,,,,,,
8,2004,2004-10-24,6,28.015,NWE,,NYJ,W 13-7,*,,,,,,,
9,2004,2004-10-31,7,28.022,NWE,@,PIT,L 20-34,*,,,,,,,
10,2004,2004-11-07,8,28.029,NWE,@,STL,W 40-22,*,,,,,,,
11,2004,2004-11-14,9,28.036,NWE,,BUF,W 29-6,*,,,,,,,
12,2004,2004-11-22,10,28.044,NWE,@,KAN,W 27-19,*,,,,,,,
13,2004,2004-11-28,11,28.050,NWE,,BAL,W 24-3,*,,,,,,,
14,2004,2004-12-05,12,28.057,NWE,@,CLE,W 42-15,*,,,,,,,
15,2004,2004-12-12,13,28.064,NWE,,CIN,W 35-28,*,,,,,,,
16,2004,2004-12-20,14,28.072,NWE,@,MIA,L 28-29,*,,,,,,,
17,2004,2004-12-26,15,28.078,NWE,@,NYJ,W 23-7,*,,,,,,,
18,2004,2005-01-02,16,28.085,NWE,,SFO,W 21-7,*,,,,,,,
19,2005,2005-09-08,1,28.334,NWE,,OAK,W 30-20,*,,,,,,,
20,2005,2005-09-18,2,28.344,NWE,@,CAR,L 17-27,*,,,,,,,
21,2005,2005-09-25,3,28.351,NWE,@,PIT,W 23-20,*,,,,,,,
22,2005,2005-10-02,4,28.358,NWE,,SDG,L 17-41,*,,,,,,,
23,2005,2005-10-09,5,29.000,NWE,@,ATL,W 31-28,*,,,,,,,
24,2005,2005-10-16,6,29.007,NWE,@,DEN,L 20-28,*,,,,,,,
25,2005,2005-10-30,7,29.021,NWE,,BUF,W 21-16,*,,,,,,,
26,2005,2005-11-07,8,29.029,NWE,,IND,L 21-40,*,,,,,,,
27,2005,2005-11-13,9,29.035,NWE,@,MIA,W 23-16,*,,,,,,,
28,2005,2005-11-20,10,29.042,NWE,,NOR,W 24-17,*,,,,,,,
29,2005,2005-11-27,11,29.049,NWE,@,KAN,L 16-26,*,,,,,,,
30,2005,2005-12-04,12,29.056,NWE,,NYJ,W 16-3,*,,,,,,,
31,2005,2005-12-11,13,29.063,NWE,@,BUF,W 35-7,*,,,,,,,
32,2005,2005-12-17,14,29.069,NWE,,TAM,W 28-0,*,,,,,,,
33,2005,2005-12-26,15,29.078,NWE,@,NYJ,W 31-21,*,,,,,,,
34,2005,2006-01-01,16,29.084,NWE,,MIA,L 26-28,*,,,,,,,
35,2006,2006-09-10,1,29.336,NWE,,BUF,W 19-17,*,,,,,,,
36,2006,2006-09-17,2,29.343,NWE,@,NYJ,W 24-17,*,,,,,,,
37,2006,2006-09-24,3,29.350,NWE,,DEN,L 7-17,*,,,,,,,
38,2006,2006-10-01,4,29.357,NWE,@,CIN,W 38-13,*,,,,,,,
39,2006,2006-10-08,5,29.364,NWE,,MIA,W 20-10,*,,,,,,,
40,2006,2006-10-22,6,30.013,NWE,@,BUF,W 28-6,*,,,,,,,
41,2006,2006-11-19,10,30.041,NWE,@,GNB,W 35-0,*,,,,,,,
42,2006,2006-11-26,11,30.048,NWE,,CHI,W 17-13,*,,,,,,,
43,2006,2006-12-03,12,30.055,NWE,,DET,W 28-21,*,,,,,,,
44,2006,2006-12-10,13,30.062,NWE,@,MIA,L 0-21,*,,,,,,,
45,2006,2006-12-17,14,30.069,NWE,,HOU,W 40-7,*,,,,,,,
46,2006,2006-12-24,15,30.076,NWE,@,JAX,W 24-21,*,,,,,,,
47,2006,2006-12-31,16,30.083,NWE,@,TEN,W 40-23,*,,,,,,,
48,2007,2007-09-09,1,30.335,NWE,@,NYJ,W 38-14,*,,,,,,,
49,2007,2007-10-07,5,30.363,NWE,,CLE,W 34-17,*,,,,,,,
50,2007,2007-10-14,6,31.005,NWE,@,DAL,W 48-27,*,,,,,,,
51,2007,2007-10-21,7,31.012,NWE,@,MIA,W 49-28,*,,,,,,,
52,2007,2007-10-28,8,31.019,NWE,,WAS,W 52-7,*,,,,,,,
53,2007,2007-11-04,9,31.026,NWE,@,IND,W 24-20,*,,,,,,,
54,2007,2007-11-25,11,31.047,NWE,,PHI,W 31-28,*,,,,,,,
55,2007,2007-12-03,12,31.055,NWE,@,BAL,W 27-24,*,,,,,,,
56,2008,2008-10-20,6,32.011,NWE,,DEN,W 41-7,,,,,,,,
57,2008,2008-10-26,7,32.017,NWE,,STL,W 23-16,,,,,,,,
58,2008,2008-11-02,8,32.024,NWE,@,IND,L 15-18,*,,,,,,,
59,2008,2008-11-09,9,32.031,NWE,,BUF,W 20-10,*,,,,,,,
60,2008,2008-11-13,10,32.035,NWE,,NYJ,L 31-34,*,,,,,,,
61,2008,2008-11-23,11,32.045,NWE,@,MIA,W 48-28,*,,,,,,,
62,2008,2008-11-30,12,32.052,NWE,,PIT,L 10-33,*,1,27,27.00,0,0.0,0,0
63,2008,2008-12-07,13,32.059,NWE,@,SEA,W 24-21,*,,,,,,,
64,2008,2008-12-14,14,32.066,NWE,@,OAK,W 49-26,*,,,,,,,
65,2008,2008-12-21,15,32.073,NWE,,ARI,W 47-7,*,,,,,,,
66,2008,2008-12-28,16,32.080,NWE,@,BUF,W 13-0,*,,,,,,,
67,2009,2009-09-14,1,32.340,NWE,,BUF,W 25-24,*,,,,,,,
68,2009,2009-09-20,2,32.346,NWE,@,NYJ,L 9-16,*,,,,,,,
69,2009,2009-09-27,3,32.353,NWE,,ATL,W 26-10,*,,,,,,,
70,2009,2009-10-04,4,32.360,NWE,,BAL,W 27-21,*,,,,,,,
71,2009,2009-10-11,5,33.002,NWE,@,DEN,L 17-20,*,,,,,,,
72,2009,2009-10-18,6,33.009,NWE,,TEN,W 59-0,*,,,,,,,
73,2009,2009-10-25,7,33.016,NWE,@,TAM,W 35-7,*,,,,,,,
74,2009,2009-11-08,8,33.030,NWE,,MIA,W 27-17,*,,,,,,,
75,2009,2009-11-15,9,33.037,NWE,@,IND,L 34-35,*,,,,,,,
76,2009,2009-11-30,11,33.052,NWE,@,NOR,L 17-38,*,,,,,,,
77,2009,2009-12-27,15,33.079,NWE,,JAX,W 35-7,*,,,,,,,
78,2009,2010-01-03,16,33.086,NWE,@,HOU,L 27-34,*,,,,,,,
79,2010,2010-09-12,1,33.338,NWE,,CIN,W 38-24,*,,,,,,,
80,2010,2010-09-19,2,33.345,NWE,@,NYJ,L 14-28,*,0,0,,0,0.0,1,0
81,2010,2010-09-26,3,33.352,NWE,,BUF,W 38-30,*,,,,,,,
82,2010,2010-10-04,4,33.360,NWE,@,MIA,W 41-14,*,,,,,,,
83,2010,2010-10-17,5,34.008,NWE,,BAL,W 23-20,*,,,,,,,
84,2010,2010-10-24,6,34.015,NWE,@,SDG,W 23-20,*,,,,,,,
85,2010,2010-10-31,7,34.022,NWE,,MIN,W 28-18,*,,,,,,,
86,2010,2010-11-07,8,34.029,NWE,@,CLE,L 14-34,*,,,,,,,
