ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2008,2008-09-07,1,23.019,MIA,,NYJ,L 14-20,,0,0,0.0,2,0,0,0,0
2,2008,2008-09-14,2,23.026,MIA,@,ARI,L 10-31,*,0,0,0.0,3,1,0,0,0
3,2008,2008-09-21,3,23.033,MIA,@,NWE,W 38-13,*,0,0,1.0,2,1,0,0,0
4,2008,2008-10-05,4,23.047,MIA,,SDG,W 17-10,,0,0,0.0,2,0,0,0,0
5,2008,2008-10-12,5,23.054,MIA,@,HOU,L 28-29,,0,0,0.0,1,0,0,0,0
6,2008,2008-10-19,6,23.061,MIA,,BAL,L 13-27,,0,0,0.0,0,1,0,0,0
7,2008,2008-10-26,7,23.068,MIA,,BUF,W 25-16,,0,0,0.0,0,1,0,0,0
8,2008,2008-11-02,8,23.075,MIA,@,DEN,W 26-17,,,,,,,,,
9,2008,2008-11-09,9,23.082,MIA,,SEA,W 21-19,,0,0,0.0,1,0,0,0,0
10,2008,2008-11-16,10,23.089,MIA,,OAK,W 17-15,,,,,,,,,
11,2008,2008-11-23,11,23.096,MIA,,NWE,L 28-48,,0,0,0.0,3,0,0,0,0
12,2008,2008-11-30,12,23.103,MIA,@,STL,W 16-12,,0,0,0.0,3,1,0,0,0
13,2008,2008-12-07,13,23.110,MIA,@,BUF,W 16-3,,0,0,0.0,0,1,0,0,0
14,2008,2008-12-14,14,23.117,MIA,,SFO,W 14-9,,0,0,0.0,1,0,0,0,0
15,2008,2008-12-21,15,23.124,MIA,@,KAN,W 38-31,,0,0,1.0,2,0,0,0,0
16,2008,2008-12-28,16,23.131,MIA,@,NYJ,W 24-17,,1,6,0.0,1,0,1,25,1
17,2009,2009-09-13,1,24.025,MIA,@,ATL,L 7-19,,0,0,1.0,5,0,0,0,0
18,2009,2009-09-21,2,24.033,MIA,,IND,L 23-27,,0,0,0.0,1,0,0,0,0
19,2009,2009-09-27,3,24.039,MIA,@,SDG,L 13-23,,0,0,0.0,1,1,0,0,0
20,2009,2009-10-04,4,24.046,MIA,,BUF,W 38-10,*,,,,,,,,
21,2009,2009-10-12,5,24.054,MIA,,NYJ,W 31-27,,,,,,,,,
22,2009,2009-10-25,6,24.067,MIA,,NOR,L 34-46,,0,0,0.5,3,1,0,0,0
23,2009,2009-11-01,7,24.074,MIA,@,NYJ,W 30-25,,0,0,0.0,3,1,0,0,0
24,2009,2009-11-08,8,24.081,MIA,@,NWE,L 17-27,,0,0,0.0,1,1,0,0,0
25,2009,2009-11-15,9,24.088,MIA,,TAM,W 25-23,,0,0,0.0,1,0,0,0,0
26,2009,2009-11-19,10,24.092,MIA,@,CAR,W 24-17,,0,0,1.0,1,2,0,0,0
27,2009,2009-11-29,11,24.102,MIA,@,BUF,L 14-31,,0,0,0.0,0,2,0,0,0
28,2009,2009-12-06,12,24.109,MIA,,NWE,W 22-21,,0,0,0.0,1,0,0,0,0
29,2009,2009-12-13,13,24.116,MIA,@,JAX,W 14-10,,0,0,0.0,2,0,0,0,0
30,2009,2009-12-20,14,24.123,MIA,@,TEN,L 24-27,,0,0,0.0,1,1,0,0,0
31,2009,2009-12-27,15,24.130,MIA,,HOU,L 20-27,,0,0,0.0,2,0,0,0,0
32,2009,2010-01-03,16,24.137,MIA,,PIT,L 24-30,*,0,0,0.0,2,0,0,0,0
33,2010,2010-12-05,12,25.108,MIA,,CLE,L 10-13,,,,,,,,,
34,2010,2010-12-12,13,25.115,MIA,@,NYJ,W 10-6,,,,,,,,,
35,2010,2010-12-19,14,25.122,MIA,,BUF,L 14-17,,0,0,0.0,2,0,0,0,0
36,2010,2010-12-26,15,25.129,MIA,,DET,L 27-34,,,,,,,,,
37,2010,2011-01-02,16,25.136,MIA,@,NWE,L 7-38,,0,0,0.0,1,0,0,0,0
38,2011,2011-09-12,1,26.024,MIA,,NWE,L 24-38,*,,,,,,,,
39,2011,2011-09-18,2,26.030,MIA,,HOU,L 13-23,,0,0,0.0,0,1,0,0,0
40,2011,2011-10-02,4,26.044,MIA,@,SDG,L 16-26,,,,,,,,,
41,2011,2011-11-20,10,26.093,MIA,,BUF,W 35-8,,0,0,0.0,1,0,0,0,0
42,2011,2011-11-24,11,26.097,MIA,@,DAL,L 19-20,,0,0,0.0,1,0,0,0,0
43,2011,2011-12-04,12,26.107,MIA,,OAK,W 34-14,,,,,,,,,
44,2011,2011-12-11,13,26.114,MIA,,PHI,L 10-26,,0,0,0.0,1,0,0,0,0
45,2011,2011-12-18,14,26.121,MIA,@,BUF,W 30-23,,,,,,,,,
46,2011,2011-12-24,15,26.127,MIA,@,NWE,L 24-27,,,,,,,,,
47,2011,2012-01-01,16,26.135,MIA,,NYJ,W 19-17,,,,,,,,,
48,2012,2012-09-09,1,27.021,GNB,,SFO,L 22-30,,,,,,,,,
49,2012,2012-09-13,2,27.025,GNB,,CHI,W 23-10,,0,0,0.0,1,0,0,0,0
50,2012,2012-09-24,3,27.036,GNB,@,SEA,L 12-14,,0,0,0.0,0,1,0,0,0
51,2013,2013-09-09,1,28.021,WAS,,PHI,L 27-33,,,,,,,,,
52,2013,2013-09-15,2,28.027,WAS,@,GNB,L 20-38,,0,0,0.0,1,0,0,0,0
53,2013,2013-09-22,3,28.034,WAS,,DET,L 20-27,,0,0,0.0,0,1,0,0,0
