ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,1998,1998-09-13,2,22.105,ARI,@,SEA,L 14-33,,,,,,,0.0%,,,
2,1998,1998-11-01,8,22.154,ARI,@,DET,W 17-15,,,,,,,0.0%,,,
3,1998,1998-11-08,9,22.161,ARI,,WAS,W 29-27,,,,,,,0.0%,,,
4,1998,1998-11-15,10,22.168,ARI,,DAL,L 28-35,,,,,,,0.0%,,,
5,1998,1998-11-22,11,22.175,ARI,@,WAS,W 45-42,,1,,,,,0.0%,,,
6,1998,1998-11-29,12,22.182,ARI,@,KAN,L 24-34,,,,,,,0.0%,,,
7,1998,1998-12-06,13,22.189,ARI,,NYG,L 19-23,,,,,,,0.0%,,,
8,1998,1998-12-13,14,22.196,ARI,@,PHI,W 20-17,,,,,,,0.0%,,,
9,1998,1998-12-20,15,22.203,ARI,,NOR,W 19-17,,,,,,,0.0%,,,
10,1999,1999-09-12,1,23.104,ARI,@,PHI,W 25-24,*,6,5,49,9.80,0,83.3%,8.17,0,0
11,1999,1999-09-19,2,23.111,ARI,@,MIA,L 16-19,*,,,,,,0.0%,,,
12,1999,1999-09-27,3,23.119,ARI,,SFO,L 10-24,*,5,4,31,7.75,0,80.0%,6.20,0,0
13,1999,1999-10-03,4,23.125,ARI,@,DAL,L 7-35,*,7,5,17,3.40,0,71.4%,2.43,0,0
14,1999,1999-10-10,5,23.132,ARI,,NYG,W 14-3,*,2,2,31,15.50,0,100.0%,15.50,0,0
15,1999,1999-10-17,6,23.139,ARI,,WAS,L 10-24,*,3,1,7,7.00,0,33.3%,2.33,0,0
16,1999,1999-10-31,7,23.153,ARI,,NWE,L 3-27,*,3,1,3,3.00,0,33.3%,1.00,0,0
17,1999,1999-11-07,8,23.160,ARI,@,NYJ,L 7-12,*,1,,,,,0.0%,,,
18,1999,1999-11-14,9,23.167,ARI,,DET,W 23-19,*,0,,,,,0.0%,,,
19,1999,1999-11-21,10,23.174,ARI,,DAL,W 13-9,*,1,1,9,9.00,0,100.0%,9.00,0,0
20,1999,1999-11-28,11,23.181,ARI,@,NYG,W 34-24,*,1,1,2,2.00,0,100.0%,2.00,0,0
21,1999,1999-12-05,12,23.188,ARI,,PHI,W 21-17,*,2,1,4,4.00,0,50.0%,2.00,0,0
