ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1958,1958-09-28,1,22.308,PIT,@,SFO,L 20-23,6,12,2.00,0,4,53,13.25,0,0,0,,0,0,,,,,,,,,,,,,,,0,
2,1958,1958-10-05,2,22.315,PIT,,CLE,L 12-45,3,16,5.33,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
3,1958,1958-10-12,3,22.322,PIT,,PHI,W 24-3,4,14,3.50,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
4,1958,1958-10-19,4,22.329,PIT,@,CLE,L 10-27,2,6,3.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
5,1958,1958-10-26,5,22.336,PIT,@,NYG,L 6-17,1,-3,-3.00,0,1,4,4.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
6,1958,1958-11-02,6,22.343,PIT,,WAS,W 24-16,4,4,1.00,0,1,14,14.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
7,1958,1958-11-09,7,22.350,PIT,@,PHI,W 31-24,7,15,2.14,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
8,1958,1958-11-16,8,22.357,PIT,,NYG,W 31-10,6,10,1.67,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
9,1958,1958-11-23,9,22.364,PIT,@,CRD,W 27-20,2,19,9.50,0,1,2,2.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
10,1958,1958-11-30,10,23.006,PIT,,CHI,W 24-10,2,7,3.50,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
11,1958,1958-12-13,12,23.019,PIT,,CRD,W 38-21,1,1,1.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
12,1960,1960-09-17,2,24.298,BOS,@,NYT,W 28-24,6,10,1.67,0,1,17,17.00,0,0,0,,0,0,0,,0,0,,,4,123,30.75,0,1,7,7.00,0,0,0
13,1960,1960-09-23,3,24.304,BOS,,BUF,L 0-13,9,93,10.33,0,2,10,5.00,0,1,2,50.00,39,0,1,56.2,0,0,19.50,-3.00,1,35,35.00,0,3,9,3.00,0,0,0
14,1960,1960-10-08,4,24.319,BOS,@,LAC,W 35-0,9,29,3.22,0,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,2,23,11.50,0,0,0
15,1960,1960-10-16,5,24.327,BOS,@,OAK,L 14-27,9,28,3.11,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,109,27.25,0,2,34,17.00,0,0,0
16,1960,1960-11-04,8,24.346,BOS,,OAK,W 34-28,11,60,5.45,1,5,124,24.80,1,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,3,77,25.67,0,0,0,,0,2,12
