ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1986,1986-09-07,1,22.050,NOR,,ATL,L 10-31,0,0,,0,0,0,,0,,,,,0,0,,0,0,
2,1986,1986-09-14,2,22.057,NOR,,GNB,W 24-10,0,0,,0,0,0,,0,,,,,0,0,,0,0,
3,1986,1986-09-21,3,22.064,NOR,@,SFO,L 17-26,1,10,10.00,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
4,1986,1986-09-28,4,22.071,NOR,@,NYG,L 17-20,0,0,,0,0,0,,0,0,0,,0,3,2,0.67,0,0,0
5,1986,1986-10-05,5,22.078,NOR,,WAS,L 6-14,0,0,,0,0,0,,0,,,,,0,0,,0,0,
6,1986,1986-10-12,6,22.085,NOR,@,IND,W 17-14,0,0,,0,0,0,,0,,,,,0,0,,0,0,
7,1986,1986-10-19,7,22.092,NOR,,TAM,W 38-7,0,0,,0,0,0,,0,,,,,0,0,,0,0,
8,1986,1986-10-26,8,22.099,NOR,@,NYJ,L 23-28,0,0,,0,0,0,,0,,,,,0,0,,0,0,
9,1986,1986-11-16,11,22.120,NOR,@,STL,W 16-7,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
10,1986,1986-11-23,12,22.127,NOR,@,RAM,L 13-26,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
11,1986,1986-11-30,13,22.134,NOR,,NWE,L 20-21,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
12,1986,1986-12-07,14,22.141,NOR,,MIA,L 27-31,0,0,,0,0,0,,0,,,,,0,0,,0,0,
13,1986,1986-12-14,15,22.148,NOR,@,ATL,W 14-9,3,52,17.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
14,1986,1986-12-21,16,22.155,NOR,@,MIN,L 17-33,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
15,1987,1987-10-04,3,23.077,DAL,@,NYJ,W 38-24,2,68,34.00,2,0,0,,0,0,0,,0,0,0,,0,2,12
16,1987,1987-10-11,4,23.084,DAL,,PHI,W 41-22,6,100,16.67,0,1,62,62.00,1,0,0,,0,0,0,,0,1,6
17,1987,1987-10-19,5,23.092,DAL,,WAS,L 7-13,6,104,17.33,1,0,0,,0,0,0,,0,0,0,,0,1,6
18,1987,1987-10-25,6,23.098,DAL,@,PHI,L 20-37,3,38,12.67,0,0,0,,0,1,20,20.00,0,1,9,9.00,0,0,0
19,1987,1987-11-02,7,23.106,DAL,,NYG,W 33-24,1,7,7.00,0,0,0,,0,5,103,20.60,0,3,35,11.67,0,0,0
20,1987,1987-11-08,8,23.112,DAL,@,DET,L 17-27,2,20,10.00,0,0,0,,0,1,32,32.00,0,4,31,7.75,0,0,0
21,1987,1987-11-15,9,23.119,DAL,@,NWE,W 23-17,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
22,1987,1987-11-22,10,23.126,DAL,,MIA,L 14-20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
23,1987,1987-11-26,11,23.130,DAL,,MIN,L 38-44,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
24,1987,1987-12-06,12,23.140,DAL,,ATL,L 10-21,7,88,12.57,0,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0
25,1987,1987-12-13,13,23.147,DAL,@,WAS,L 20-24,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
26,1987,1987-12-21,14,23.155,DAL,@,RAM,W 29-21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
27,1987,1987-12-27,15,23.161,DAL,,STL,W 21-16,2,41,20.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
28,1988,1988-09-04,1,24.047,DAL,@,PIT,L 21-24,5,93,18.60,0,0,0,,0,0,0,,0,0,0,,0,0,0
29,1988,1988-10-03,5,24.076,DAL,@,NOR,L 17-20,0,0,,0,,,,,,,,,,,,,,
30,1988,1988-10-16,7,24.089,DAL,@,CHI,L 7-17,0,0,,0,,,,,,,,,,,,,,
31,1988,1988-10-23,8,24.096,DAL,@,PHI,L 23-24,0,0,,0,,,,,,,,,,,,,,
32,1988,1988-11-13,11,24.117,DAL,,MIN,L 3-43,0,0,,0,,,,,,,,,,,,,,
33,1988,1988-11-20,12,24.124,DAL,,CIN,L 24-38,0,0,,0,,,,,,,,,,,,,,
34,1988,1988-11-24,13,24.128,DAL,,HOU,L 17-25,0,0,,0,,,,,,,,,,,,,,
35,1988,1988-12-11,15,24.145,DAL,@,WAS,W 24-17,0,0,,0,,,,,,,,,,,,,,
