ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
17,2005,2005-11-06,8,25.008,TAM,,CAR,L 14-34,,7,155,22.14,0,0,0,,0,0,0,0.0,,,0,0,0
18,2005,2005-11-13,9,25.015,TAM,,WAS,W 36-35,,4,81,20.25,0,0,0,,0,0,0,0.0,,,0,0,0
19,2005,2005-11-20,10,25.022,TAM,@,ATL,W 30-27,,,,,,,,,,,,,,,,,
20,2005,2005-11-27,11,25.029,TAM,,CHI,L 10-13,,,,,,,,,,,,,,,,,
21,2005,2005-12-04,12,25.036,TAM,@,NOR,W 10-3,,,,,,,,,,,,,,,,,
22,2005,2005-12-11,13,25.043,TAM,@,CAR,W 20-10,,,,,,,,,,,,,,,,,
23,2005,2005-12-17,14,25.049,TAM,@,NWE,L 0-28,,,,,,,,,,,,,,,,,
24,2005,2005-12-24,15,25.056,TAM,,ATL,W 27-24,,,,,,,,,,,,,,,,,
25,2005,2006-01-01,16,25.064,TAM,,NOR,W 27-13,,,,,,,,,,,,,,,,,
26,2006,2006-09-10,1,25.316,TAM,,BAL,L 0-27,,1,26,26.00,0,0,0,,0,0,0,0.0,,,0,0,0
27,2006,2006-09-17,2,25.323,TAM,@,ATL,L 3-14,,,,,,,,,,,,,,,,,
28,2006,2006-09-24,3,25.330,TAM,,CAR,L 24-26,,,,,,,,,,,,,,,,,
29,2006,2006-10-08,4,25.344,TAM,@,NOR,L 21-24,,,,,,0,9,,0,,,,,,,,
30,2006,2006-10-15,5,25.351,TAM,,CIN,W 14-13,,,,,,,,,,,,,,,,,
31,2006,2006-10-22,6,25.358,TAM,,PHI,W 23-21,,,,,,,,,,,,,,,,,
32,2006,2006-10-29,7,26.000,TAM,@,NYG,L 3-17,,,,,,,,,,,,,,,,,
33,2006,2006-11-05,8,26.007,TAM,,NOR,L 14-31,*,1,17,17.00,0,0,0,,0,0,0,0.0,,,0,0,0
34,2006,2006-11-13,9,26.015,TAM,@,CAR,L 10-24,*,1,26,26.00,0,0,0,,0,0,0,0.0,,,0,0,0
35,2006,2006-11-19,10,26.021,TAM,,WAS,W 20-17,,,,,,,,,,,,,,,,,
36,2006,2006-11-23,11,26.025,TAM,@,DAL,L 10-38,*,2,38,19.00,0,0,0,,0,0,0,0.0,,,0,0,0
37,2006,2006-12-03,12,26.035,TAM,@,PIT,L 3-20,,4,78,19.50,0,0,0,,0,0,0,0.0,,,0,0,0
38,2006,2006-12-10,13,26.042,TAM,,ATL,L 6-17,,2,34,17.00,0,0,0,,0,0,0,0.0,,,0,0,0
39,2006,2006-12-17,14,26.049,TAM,@,CHI,L 31-34,,4,74,18.50,0,0,0,,0,0,0,0.0,,,0,0,0
40,2006,2006-12-24,15,26.056,TAM,@,CLE,W 22-7,,1,22,22.00,0,0,0,,0,0,0,0.0,,,0,0,0
41,2006,2006-12-31,16,26.063,TAM,,SEA,L 7-23,,2,72,36.00,0,0,0,,0,0,0,0.0,,,0,0,0
42,2007,2007-10-07,5,26.343,TAM,@,IND,L 14-33,,,,,,,,,,,,,,,,,
43,2007,2007-10-14,6,26.350,TAM,,TEN,W 13-10,,,,,,,,,,,,,,,,,
44,2007,2007-10-21,7,26.357,TAM,@,DET,L 16-23,,1,27,27.00,0,0,0,,0,0,0,0.0,,,0,0,0
45,2007,2007-10-28,8,26.364,TAM,,JAX,L 23-24,,1,14,14.00,0,0,0,,0,0,0,0.0,,,0,0,0
46,2009,2009-09-13,1,28.319,TAM,,DAL,L 21-34,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
47,2009,2009-09-20,2,28.326,TAM,@,BUF,L 20-33,,0,0,,0,0,0,,0,0,0,0.0,1,1,0,0,0
48,2009,2009-09-27,3,28.333,TAM,,NYG,L 0-24,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
49,2009,2009-10-04,4,28.340,TAM,@,WAS,L 13-16,,,,,,,,,,,,,,,,,
50,2009,2009-10-11,5,28.347,TAM,@,PHI,L 14-33,,,,,,,,,,,,,,,,,
51,2009,2009-10-18,6,28.354,TAM,,CAR,L 21-28,,,,,,,,,,,,,,,,,
52,2009,2009-10-25,7,28.361,TAM,,NWE,L 7-35,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
53,2009,2009-11-08,8,29.010,TAM,,GNB,W 38-28,,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
54,2009,2009-11-15,9,29.017,TAM,@,MIA,L 23-25,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
55,2009,2009-11-22,10,29.024,TAM,,NOR,L 7-38,*,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
56,2009,2009-11-29,11,29.031,TAM,@,ATL,L 17-20,,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
