ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1979,1979-09-02,1,21.200,DAL,@,STL,W 22-21,,,,
2,1979,1979-09-09,2,21.207,DAL,@,SFO,W 21-13,,,,
3,1979,1979-09-16,3,21.214,DAL,,CHI,W 24-20,,,,
4,1979,1979-09-24,4,21.222,DAL,@,CLE,L 7-26,,,,
5,1979,1979-09-30,5,21.228,DAL,,CIN,W 38-13,0.0,1,3,0
6,1979,1979-10-07,6,21.235,DAL,@,MIN,W 36-20,,,,
7,1979,1979-10-14,7,21.242,DAL,,RAM,W 30-6,,,,
8,1979,1979-10-21,8,21.249,DAL,,STL,W 22-13,,,,
9,1979,1979-10-28,9,21.256,DAL,@,PIT,L 3-14,,,,
10,1979,1979-11-04,10,21.263,DAL,@,NYG,W 16-14,,,,
11,1979,1979-11-12,11,21.271,DAL,,PHI,L 21-31,,,,
12,1979,1979-11-18,12,21.277,DAL,@,WAS,L 20-34,,,,
13,1979,1979-11-22,13,21.281,DAL,,HOU,L 24-30,,,,
14,1979,1979-12-02,14,21.291,DAL,,NYG,W 28-7,,,,
15,1979,1979-12-08,15,21.297,DAL,@,PHI,W 24-17,,,,
16,1979,1979-12-16,16,21.305,DAL,,WAS,W 35-34,,,,
17,1980,1980-09-08,1,22.207,DAL,@,WAS,W 17-3,,,,
18,1980,1980-09-21,3,22.220,DAL,,TAM,W 28-17,,,,
19,1980,1980-09-28,4,22.227,DAL,@,GNB,W 28-7,,,,
20,1980,1980-10-05,5,22.234,DAL,,NYG,W 24-3,,,,
21,1980,1980-10-12,6,22.241,DAL,,SFO,W 59-14,,,,
22,1980,1980-10-19,7,22.248,DAL,@,PHI,L 10-17,,,,
23,1980,1980-10-26,8,22.255,DAL,,SDG,W 42-31,,,,
24,1980,1980-11-02,9,22.262,DAL,@,STL,W 27-24,,,,
25,1980,1980-11-09,10,22.269,DAL,@,NYG,L 35-38,,,,
26,1980,1980-11-23,12,22.283,DAL,,WAS,W 14-10,,,,
27,1980,1980-11-27,13,22.287,DAL,,SEA,W 51-7,,,,
28,1980,1980-12-15,15,22.305,DAL,@,RAM,L 14-38,,,,
29,1980,1980-12-21,16,22.311,DAL,,PHI,W 35-27,,,,
30,1981,1981-09-27,4,23.225,DAL,,NYG,W 18-10,,,,
31,1981,1981-10-11,6,23.239,DAL,@,SFO,L 14-45,,,,
32,1981,1981-10-18,7,23.246,DAL,,RAM,W 29-17,,,,
33,1981,1981-10-25,8,23.253,DAL,,MIA,W 28-27,,,,
34,1981,1981-11-01,9,23.260,DAL,@,PHI,W 17-14,,,,
35,1981,1981-11-09,10,23.268,DAL,,BUF,W 27-14,,,,
36,1981,1981-11-15,11,23.274,DAL,@,DET,L 24-27,,,,
37,1981,1981-11-22,12,23.281,DAL,,WAS,W 24-10,,,,
38,1981,1981-11-26,13,23.285,DAL,,CHI,W 10-9,,,,
39,1981,1981-12-06,14,23.295,DAL,@,BAL,W 37-13,,,,
40,1981,1981-12-13,15,23.302,DAL,,PHI,W 21-10,,,,
41,1981,1981-12-19,16,23.308,DAL,@,NYG,L 10-13,,,,
42,1982,1982-09-12,1,24.210,STL,@,NOR,W 21-7,,,,
43,1982,1982-09-19,2,24.217,STL,,DAL,L 7-24,,,,
44,1982,1982-12-12,6,24.301,STL,,WAS,L 7-12,,,,
45,1982,1982-12-19,7,24.308,STL,@,CHI,W 10-7,1.0,0,0,0
46,1982,1982-12-26,8,24.315,STL,,NYG,W 24-21,,,,
47,1982,1983-01-02,9,24.322,STL,@,WAS,L 0-28,,,,
