ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1980,1980-11-02,9,23.136,NYJ,@,NWE,L 21-34,,,,,,,,,,,,,,
2,1980,1980-11-09,10,23.143,NYJ,,BUF,L 24-31,0,0,,0,0,0,,0,1,12,12.00,0,0,0
3,1980,1980-11-16,11,23.150,NYJ,@,DEN,L 24-31,,,,,,,,,,,,,,
4,1981,1981-09-05,1,24.078,TAM,,MIN,W 21-13,,,,,,,,,,,,,,
5,1981,1981-09-13,2,24.086,TAM,@,KAN,L 10-19,0,0,,0,,,,,,,,,,
6,1981,1981-09-20,3,24.093,TAM,@,CHI,L 17-28,0,0,,0,,,,,,,,,,
7,1981,1981-09-27,4,24.100,TAM,,STL,W 20-10,0,0,,0,,,,,,,,,,
8,1981,1981-10-04,5,24.107,TAM,,DET,W 28-10,0,0,,0,,,,,,,,,,
9,1981,1981-10-11,6,24.114,TAM,@,GNB,W 21-10,1,10,10.00,0,0,0,,0,0,0,,0,0,0
10,1981,1981-10-18,7,24.121,TAM,@,OAK,L 16-18,0,0,,0,,,,,,,,,,
11,1981,1981-10-25,8,24.128,TAM,@,PHI,L 10-20,0,0,,0,,,,,,,,,,
12,1981,1981-11-01,9,24.135,TAM,,CHI,W 20-10,0,0,,0,,,,,,,,,,
13,1981,1981-11-08,10,24.142,TAM,@,MIN,L 10-25,0,0,,0,,,,,,,,,,
14,1981,1981-11-15,11,24.149,TAM,,DEN,L 7-24,0,0,,0,,,,,,,,,,
15,1981,1981-11-22,12,24.156,TAM,,GNB,W 37-3,0,0,,0,,,,,,,,,,
16,1981,1981-11-29,13,24.163,TAM,@,NOR,W 31-14,0,0,,0,,,,,,,,,,
17,1981,1981-12-06,14,24.170,TAM,,ATL,W 24-23,0,0,,0,,,,,,,,,,
18,1981,1981-12-13,15,24.177,TAM,,SDG,L 23-24,0,0,,0,,,,,,,,,,
19,1981,1981-12-20,16,24.184,TAM,@,DET,W 20-17,0,0,,0,,,,,,,,,,
20,1982,1982-09-12,1,25.085,TAM,@,MIN,L 10-17,3,53,17.67,0,0,0,,0,0,0,,0,0,0
21,1982,1982-09-19,2,25.092,TAM,,WAS,L 13-21,0,0,,0,,,,,,,,,,
22,1982,1982-11-21,3,25.155,TAM,@,DAL,L 9-14,3,42,14.00,0,0,0,,0,0,0,,0,0,0
23,1982,1982-11-29,4,25.163,TAM,,MIA,W 23-17,1,17,17.00,0,0,0,,0,0,0,,0,0,0
24,1982,1982-12-05,5,25.169,TAM,@,NOR,W 13-10,1,12,12.00,0,0,0,,0,0,0,,0,0,0
25,1982,1982-12-12,6,25.176,TAM,@,NYJ,L 17-32,0,0,,0,,,,,,,,,,
26,1982,1982-12-19,7,25.183,TAM,,BUF,W 24-23,1,9,9.00,0,0,0,,0,0,0,,0,0,0
27,1982,1982-12-26,8,25.190,TAM,,DET,W 23-21,0,0,,0,,,,,,,,,,
28,1982,1983-01-02,9,25.197,TAM,,CHI,W 26-23,1,7,7.00,0,0,0,,0,0,0,,0,0,0
29,1983,1983-09-04,1,26.077,TAM,,DET,L 0-11,4,41,10.25,0,0,0,,0,0,0,,0,0,0
30,1983,1983-09-11,2,26.084,TAM,@,CHI,L 10-17,6,98,16.33,0,0,0,,0,0,0,,0,0,0
31,1983,1983-09-18,3,26.091,TAM,,MIN,L 16-19,5,85,17.00,0,0,0,,0,0,0,,0,0,0
32,1983,1983-09-25,4,26.098,TAM,,CIN,L 17-23,4,42,10.50,0,0,0,,0,0,0,,0,0,0
33,1983,1983-10-02,5,26.105,TAM,@,GNB,L 14-55,2,36,18.00,0,0,0,,0,0,0,,0,0,0
34,1983,1983-10-09,6,26.112,TAM,@,DAL,L 24-27,2,74,37.00,1,0,0,,0,0,0,,0,1,6
35,1983,1983-10-16,7,26.119,TAM,,STL,L 27-34,2,30,15.00,0,0,0,,0,0,0,,0,0,0
36,1983,1983-10-23,8,26.126,TAM,,NOR,L 21-24,2,24,12.00,0,0,0,,0,0,0,,0,0,0
37,1983,1983-10-30,9,26.133,TAM,@,PIT,L 12-17,5,38,7.60,0,0,0,,0,0,0,,0,0,0
38,1983,1983-11-06,10,26.140,TAM,@,MIN,W 17-12,0,0,,0,0,0,,0,,,,,0,
39,1983,1983-11-13,11,26.147,TAM,@,CLE,L 0-20,2,14,7.00,0,1,0,0.00,0,0,0,,0,0,0
40,1983,1983-11-20,12,26.154,TAM,,CHI,L 0-27,3,29,9.67,0,0,0,,0,0,0,,0,0,0
41,1983,1983-11-27,13,26.161,TAM,,HOU,W 33-24,2,49,24.50,0,0,0,,0,0,0,,0,0,0
42,1983,1983-12-04,14,26.168,TAM,@,SFO,L 21-35,4,52,13.00,0,0,0,,0,0,0,,0,0,0
43,1983,1983-12-12,15,26.176,TAM,,GNB,L 9-12,0,0,,0,0,0,,0,,,,,0,
44,1983,1983-12-18,16,26.182,TAM,@,DET,L 20-23,5,82,16.40,1,0,0,,0,0,0,,0,1,6
45,1984,1984-09-02,1,27.075,TAM,@,CHI,L 14-34,2,86,43.00,1,0,0,,0,0,0,,0,1,6
46,1984,1984-09-09,2,27.082,TAM,@,NOR,L 13-17,1,13,13.00,0,0,0,,0,0,0,,0,0,0
47,1984,1984-09-16,3,27.089,TAM,,DET,W 21-17,6,45,7.50,1,0,0,,0,0,0,,0,1,6
48,1984,1984-09-23,4,27.096,TAM,@,NYG,L 14-17,2,57,28.50,0,0,0,,0,0,0,,0,0,0
49,1984,1984-09-30,5,27.103,TAM,,GNB,W 30-27,8,75,9.38,0,0,0,,0,0,0,,0,0,0
50,1984,1984-10-07,6,27.110,TAM,,MIN,W 35-31,1,6,6.00,1,0,0,,0,0,0,,0,1,6
51,1984,1984-10-14,7,27.117,TAM,@,DET,L 7-13,4,50,12.50,0,0,0,,0,0,0,,0,0,0
52,1984,1984-10-21,8,27.124,TAM,,CHI,L 9-44,10,109,10.90,1,0,0,,0,0,0,,0,1,6
53,1984,1984-10-28,9,27.131,TAM,@,KAN,L 20-24,2,31,15.50,0,0,0,,0,0,0,,0,0,0
54,1984,1984-11-04,10,27.138,TAM,@,MIN,L 24-27,2,25,12.50,0,0,0,,0,0,0,,0,0,0
55,1984,1984-11-11,11,27.145,TAM,,NYG,W 20-17,4,49,12.25,0,1,16,16.00,0,0,0,,0,0,0
56,1984,1984-11-18,12,27.152,TAM,@,SFO,L 17-24,9,166,18.44,1,0,0,,0,0,0,,0,1,6
57,1984,1984-11-25,13,27.159,TAM,,RAM,L 33-34,3,33,11.00,0,0,0,,0,0,0,,0,0,0
58,1984,1984-12-02,14,27.166,TAM,@,GNB,L 14-27,2,14,7.00,0,0,0,,0,0,0,,0,0,0
59,1984,1984-12-09,15,27.173,TAM,,ATL,W 23-6,0,0,,0,0,0,,0,,,,,0,
60,1984,1984-12-16,16,27.180,TAM,,NYJ,W 41-21,4,57,14.25,0,0,0,,0,0,0,,0,0,0
61,1985,1985-09-08,1,28.081,TAM,@,CHI,L 28-38,3,18,6.00,0,0,0,,0,0,0,,0,0,0
62,1985,1985-09-15,2,28.088,TAM,,MIN,L 16-31,2,26,13.00,0,0,0,,0,0,0,,0,0,0
63,1985,1985-09-22,3,28.095,TAM,@,NOR,L 13-20,2,40,20.00,1,0,0,,0,0,0,,0,1,6
64,1985,1985-09-29,4,28.102,TAM,@,DET,L 9-30,2,29,14.50,0,0,0,,0,0,0,,0,0,0
65,1985,1985-10-06,5,28.109,TAM,,CHI,L 19-27,2,46,23.00,1,0,0,,0,0,0,,0,1,6
66,1985,1985-10-13,6,28.116,TAM,,RAM,L 27-31,2,21,10.50,1,0,0,,0,0,0,,0,1,6
67,1985,1985-10-20,7,28.123,TAM,@,MIA,L 38-41,2,45,22.50,0,0,0,,0,0,0,,0,0,0
68,1985,1985-10-27,8,28.130,TAM,,NWE,L 14-32,2,17,8.50,0,0,0,,0,0,0,,0,0,0
69,1985,1985-11-03,9,28.137,TAM,@,NYG,L 20-22,6,55,9.17,0,0,0,,0,0,0,,0,0,0
70,1985,1985-11-10,10,28.144,TAM,,STL,W 16-0,2,49,24.50,0,0,0,,0,0,0,,0,0,0
71,1985,1985-11-17,11,28.151,TAM,@,NYJ,L 28-62,3,42,14.00,0,0,0,,0,0,0,,0,0,0
72,1985,1985-11-24,12,28.158,TAM,,DET,W 19-16,5,78,15.60,0,0,0,,0,0,0,,0,0,0
73,1985,1985-12-01,13,28.165,TAM,@,GNB,L 0-21,0,0,,0,0,0,,0,,,,,0,
74,1985,1985-12-08,14,28.172,TAM,@,MIN,L 7-26,1,7,7.00,0,0,0,,0,0,0,,0,0,0
75,1985,1985-12-15,15,28.179,TAM,,IND,L 23-31,1,11,11.00,0,1,13,13.00,0,0,0,,0,0,0
76,1985,1985-12-22,16,28.186,TAM,,GNB,L 17-20,5,73,14.60,0,0,0,,0,0,0,,0,0,0
77,1986,1986-09-07,1,29.080,TAM,,SFO,L 7-31,4,67,16.75,1,0,0,,0,0,0,,0,1,6
78,1986,1986-09-14,2,29.087,TAM,,MIN,L 10-23,4,31,7.75,0,0,0,,0,0,0,,0,0,0
79,1986,1986-09-21,3,29.094,TAM,@,DET,W 24-20,2,19,9.50,0,0,0,,0,0,0,,0,0,0
80,1986,1986-09-28,4,29.101,TAM,,ATL,L 20-23,0,0,,0,0,0,,0,,,,,0,
81,1986,1986-10-05,5,29.108,TAM,@,RAM,L 20-26,5,52,10.40,0,0,0,,0,0,0,,0,0,0
82,1986,1986-10-19,7,29.122,TAM,@,NOR,L 7-38,4,78,19.50,0,0,0,,0,0,0,,0,0,0
83,1986,1986-10-26,8,29.129,TAM,@,KAN,L 20-27,2,19,9.50,0,0,0,,0,0,0,,0,0,0
84,1986,1986-11-02,9,29.136,TAM,,BUF,W 34-28,1,45,45.00,0,1,-5,-5.00,0,0,0,,0,0,0
