ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,1997,1997-09-01,1,21.302,GNB,,CHI,W 38-24,,0,0,,0,0,0,,0,,,,,,,,
2,1997,1997-09-07,2,21.308,GNB,@,PHI,L 9-10,,0,0,,0,0,0,,0,,,,,,,,
3,1997,1997-09-14,3,21.315,GNB,,MIA,W 23-18,,0,0,,0,0,0,,0,,,,,,,,
4,1997,1997-09-21,4,21.322,GNB,,MIN,W 38-32,,0,0,,0,0,0,,0,,,,,,,,
5,1997,1997-09-28,5,21.329,GNB,@,DET,L 15-26,,0,0,,0,0,0,,0,,,,,,,,
6,1997,1997-10-27,8,21.358,GNB,@,NWE,W 28-10,,0,0,,0,0,0,,0,,,,,,,,
7,1997,1997-11-02,9,21.364,GNB,,DET,W 20-10,,0,0,,0,0,0,,0,1,6,0.0,,,1,50,1
8,1997,1997-11-09,10,22.006,GNB,,STL,W 17-7,,0,0,,0,0,0,,0,,,,,,,,
9,1997,1997-11-16,11,22.013,GNB,@,IND,L 38-41,,0,0,,0,0,0,,0,,,,,,,,
10,1997,1997-11-23,12,22.020,GNB,,DAL,W 45-17,,0,0,,0,0,0,,0,,,,,,,,
11,1997,1997-12-01,13,22.028,GNB,@,MIN,W 27-11,,0,0,,0,0,0,,0,,,,,,,,
12,1997,1997-12-07,14,22.034,GNB,@,TAM,W 17-6,,0,0,,0,0,0,,0,,,,,,,,
13,1997,1997-12-14,15,22.041,GNB,@,CAR,W 31-10,,0,0,,0,5,7,1.40,0,0,0,0.0,,,0,0,0
14,1997,1997-12-20,16,22.047,GNB,,BUF,W 31-21,,1,3,3.00,0,2,25,12.50,0,1,6,0.0,,,1,20,1
15,1998,1998-09-06,1,22.307,GNB,,DET,W 38-19,,,,,,,,,,,,,,,,,
16,1998,1998-09-13,2,22.314,GNB,,TAM,W 23-15,,,,,,,,,,,,,,,,,
17,1998,1998-09-20,3,22.321,GNB,@,CIN,W 13-6,,,,,,,,,,,,,,,,,
18,1998,1998-09-27,4,22.328,GNB,@,CAR,W 37-30,,,,,,,,,,,,,,,,,
19,1998,1998-10-05,5,22.336,GNB,,MIN,L 24-37,,,,,,,,,,,,,,,,,
20,1998,1998-10-15,6,22.346,GNB,@,DET,L 20-27,,,,,,,,,,,,,,,,,
21,1998,1998-11-01,8,22.363,GNB,,SFO,W 36-22,,,,,,,,,,,,,,,,,
22,1998,1998-11-09,9,23.006,GNB,@,PIT,L 20-27,,,,,,,,,,,,,,,,,
23,1998,1998-11-15,10,23.012,GNB,@,NYG,W 37-3,,,,,,,,,,,,,,,,,
24,1998,1998-11-22,11,23.019,GNB,@,MIN,L 14-28,,,,,,,,,,,,,,,,,
25,1998,1998-11-29,12,23.026,GNB,,PHI,W 24-16,,,,,,,,,,,,,,,,,
26,1998,1998-12-07,13,23.034,GNB,@,TAM,L 22-24,,,,,,,,,,,,,,,,,
27,1998,1998-12-13,14,23.040,GNB,,CHI,W 26-20,,,,,,,,,,,,,,,,,
28,1998,1998-12-20,15,23.047,GNB,,TEN,W 30-22,,,,,,,,,,,,,,,,,
29,1998,1998-12-27,16,23.054,GNB,@,CHI,W 16-13,,,,,,,,,,,,,,,,,
30,1999,1999-09-12,1,23.313,GNB,,OAK,W 28-24,*,,,,,,,,,,,,,,,,
31,1999,1999-09-19,2,23.320,GNB,@,DET,L 15-23,*,,,,,,,,,,,,,,,,
32,1999,1999-09-26,3,23.327,GNB,,MIN,W 23-20,*,,,,,,,,,,,,,,,,
33,1999,1999-10-10,4,23.341,GNB,,TAM,W 26-23,*,0,0,,0,0,0,,0,0,0,0.0,,,1,3,0
34,1999,1999-10-17,5,23.348,GNB,@,DEN,L 10-31,*,,,,,,,,,,,,,,,,
35,1999,1999-10-24,6,23.355,GNB,@,SDG,W 31-3,*,0,0,,0,0,0,,0,0,0,0.0,,,1,0,0
36,1999,1999-11-01,7,23.363,GNB,,SEA,L 7-27,*,,,,,,,,,,,,,,,,
37,1999,1999-11-07,8,24.004,GNB,,CHI,L 13-14,*,0,0,,0,0,0,,0,0,0,0.0,,,1,9,0
38,1999,1999-11-14,9,24.011,GNB,@,DAL,L 13-27,*,0,0,,0,0,0,,0,0,0,1.0,,,0,0,0
39,1999,1999-11-21,10,24.018,GNB,,DET,W 26-17,*,,,,,,,,,,,,,,,,
40,1999,1999-11-29,11,24.026,GNB,@,SFO,W 20-3,*,,,,,,,,,,,,,,,,
41,1999,1999-12-05,12,24.032,GNB,@,CHI,W 35-19,*,,,,,,,,,,,,,,,,
42,1999,1999-12-12,13,24.039,GNB,,CAR,L 31-33,*,,,,,,,,,,,,,,,,
