ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1974,1974-09-15,1,22.192,PIT,,BAL,W 30-0,2,94,47.00,1,0,0,,0,0,0,,0,4,33,8.25,0,1,6
2,1974,1974-09-22,2,22.199,PIT,@,DEN,T 35-35,2,15,7.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
3,1974,1974-09-29,3,22.206,PIT,,OAK,L 0-17,1,14,14.00,0,0,0,,0,0,0,,0,3,25,8.33,0,0,0
4,1974,1974-10-06,4,22.213,PIT,@,HOU,W 13-7,0,0,,0,0,0,,0,0,0,,0,3,22,7.33,0,0,0
5,1974,1974-10-13,5,22.220,PIT,@,KAN,W 34-24,2,28,14.00,0,0,0,,0,0,0,,0,3,62,20.67,0,0,0
6,1974,1974-10-20,6,22.227,PIT,,CLE,W 20-16,0,0,,0,0,0,,0,0,0,,0,4,32,8.00,0,0,0
7,1974,1974-10-28,7,22.235,PIT,,ATL,W 24-17,0,0,,0,0,0,,0,0,0,,0,7,102,14.57,0,0,0
8,1974,1974-11-10,9,22.248,PIT,@,CIN,L 10-17,0,0,,0,0,0,,0,0,0,,0,1,-3,-3.00,0,0,0
9,1974,1974-11-25,11,22.263,PIT,@,NOR,W 28-7,1,6,6.00,0,0,0,,0,0,0,,0,6,106,17.67,1,1,6
10,1974,1974-12-01,12,22.269,PIT,,HOU,L 10-13,0,0,,0,0,0,,0,0,0,,0,5,54,10.80,0,0,0
11,1974,1974-12-08,13,22.276,PIT,@,NWE,W 21-17,1,7,7.00,1,0,0,,0,2,11,5.50,0,2,32,16.00,0,1,6
12,1974,1974-12-14,14,22.282,PIT,,CIN,W 27-3,2,44,22.00,0,1,14,14.00,0,0,0,,0,3,112,37.33,0,0,0
13,1975,1975-09-21,1,23.198,PIT,@,SDG,W 37-0,3,28,9.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
14,1975,1975-09-28,2,23.205,PIT,,BUF,L 21-30,3,51,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
15,1975,1975-10-05,3,23.212,PIT,@,CLE,W 42-6,5,126,25.20,1,0,0,,0,0,0,,0,0,0,,0,1,6
16,1975,1975-10-12,4,23.219,PIT,,DEN,W 20-9,2,52,26.00,2,1,0,0.00,0,0,0,,0,2,29,14.50,0,2,12
17,1975,1975-10-19,5,23.226,PIT,,CHI,W 34-3,4,62,15.50,0,0,0,,0,0,0,,0,2,4,2.00,0,0,0
18,1975,1975-10-26,6,23.233,PIT,@,GNB,W 16-13,3,25,8.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
19,1975,1975-11-02,7,23.240,PIT,@,CIN,W 30-24,6,116,19.33,2,0,0,,0,0,0,,0,0,0,,0,2,12
20,1975,1975-11-09,8,23.247,PIT,,HOU,W 24-17,4,60,15.00,1,1,11,11.00,0,0,0,,0,1,0,0.00,0,1,6
21,1975,1975-11-16,9,23.254,PIT,,KAN,W 28-3,3,57,19.00,1,0,0,,0,0,0,,0,1,21,21.00,0,1,6
22,1975,1975-11-24,10,23.262,PIT,@,HOU,W 32-9,3,46,15.33,1,1,2,2.00,0,0,0,,0,1,10,10.00,0,1,6
23,1975,1975-11-30,11,23.268,PIT,@,NYJ,W 20-7,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
24,1975,1975-12-07,12,23.275,PIT,,CLE,W 31-17,5,67,13.40,2,0,0,,0,0,0,,0,0,0,,0,2,12
25,1975,1975-12-13,13,23.281,PIT,,CIN,W 35-14,5,69,13.80,1,0,0,,0,0,0,,0,0,0,,0,1,6
26,1975,1975-12-20,14,23.288,PIT,@,RAM,L 3-10,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
27,1976,1976-09-12,1,24.189,PIT,@,OAK,L 28-31,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
28,1976,1976-09-26,3,24.203,PIT,,NWE,L 27-30,4,97,24.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
29,1976,1976-10-04,4,24.211,PIT,@,MIN,L 6-17,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
