ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1983,1983-10-16,7,22.343,SEA,,RAI,W 38-36,
2,1983,1983-10-23,8,22.350,SEA,,PIT,L 21-27,
3,1983,1983-10-30,9,22.357,SEA,@,RAI,W 34-21,1.0
4,1983,1983-11-06,10,22.364,SEA,,DEN,W 27-19,
5,1983,1983-11-13,11,23.006,SEA,@,STL,L 28-33,0.5
6,1983,1983-11-20,12,23.013,SEA,@,DEN,L 27-38,
7,1983,1983-11-27,13,23.020,SEA,,KAN,W 51-48,
8,1983,1983-12-04,14,23.027,SEA,,DAL,L 10-35,1.0
9,1983,1983-12-11,15,23.034,SEA,@,NYG,W 17-12,
10,1983,1983-12-18,16,23.041,SEA,,NWE,W 24-6,
11,1987,1987-10-04,3,26.331,DET,,TAM,L 27-31,
