ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
11,1984,1984-12-08,15,25.311,MIN,@,SFO,L 7-51,,18,32,56.25,212,0,1,63.5,4,36,6.63,5.22,2,6,3.00,0,0,0,0,0,,0
12,1984,1984-12-16,16,25.319,MIN,,GNB,L 14-38,*,4,10,40.00,26,0,1,8.3,2,15,2.60,-1.90,0,0,,0,0,0,0,0,,0
13,1985,1985-10-27,8,26.268,MIN,@,CHI,L 9-27,,5,13,38.46,60,0,2,13.8,1,9,4.62,-2.31,0,0,,0,0,0,0,0,,0
14,1985,1985-11-03,9,26.275,MIN,,DET,W 16-13,,2,2,100.00,24,0,0,116.7,0,0,12.00,12.00,0,0,,0,0,0,0,0,,0
15,1985,1985-11-17,11,26.289,MIN,@,DET,L 21-41,,13,18,72.22,133,0,1,69.9,2,12,7.39,4.89,0,0,,0,0,0,0,0,,0
16,1985,1985-12-01,13,26.303,MIN,@,PHI,W 28-23,*,13,27,48.15,187,3,0,108.1,1,7,6.93,9.15,0,0,,0,0,0,0,0,,0
17,1986,1986-09-21,3,27.232,MIN,,PIT,W 31-7,,1,1,100.00,5,0,0,87.5,0,0,5.00,5.00,2,-4,-2.00,0,0,0,0,0,,0
18,1986,1986-09-28,4,27.239,MIN,,GNB,W 42-7,,3,5,60.00,65,0,1,64.6,1,9,13.00,4.00,5,-4,-0.80,0,0,0,0,0,,0
19,1986,1986-10-19,7,27.260,MIN,,CHI,W 23-7,,0,0,,0,0,0,,0,,,,1,-2,-2.00,0,0,0,0,0,,0
20,1986,1986-10-26,8,27.267,MIN,,CLE,L 20-23,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,2,76,38.00,1
21,1986,1986-11-16,11,27.288,MIN,,NYG,L 20-22,,4,6,66.67,68,1,0,144.4,0,0,11.33,14.67,1,5,5.00,0,0,0,0,0,,0
22,1986,1986-11-23,12,27.295,MIN,@,CIN,L 20-24,*,15,32,46.88,181,0,1,51.7,0,0,5.66,4.25,4,14,3.50,1,1,6,0,0,,0
23,1986,1986-11-30,13,27.302,MIN,,TAM,W 45-13,*,22,33,66.67,339,3,0,130.7,0,0,10.27,12.09,0,0,,0,0,0,0,0,,0
24,1986,1986-12-14,15,27.316,MIN,@,HOU,L 10-23,,11,27,40.74,146,0,3,19.0,0,0,5.41,0.41,0,0,,0,0,0,0,0,,0
25,1986,1986-12-21,16,27.323,MIN,,NOR,W 33-17,*,24,39,61.54,361,3,0,117.6,0,0,9.26,10.79,0,0,,0,0,0,0,0,,0
26,1987,1987-09-13,1,28.224,MIN,,DET,W 34-19,*,12,22,54.55,248,3,3,94.5,1,8,11.27,7.86,4,0,0.00,0,0,0,0,0,,0
27,1987,1987-09-20,2,28.231,MIN,@,RAM,W 21-16,*,17,38,44.74,285,3,0,96.9,4,28,7.50,9.08,2,2,1.00,0,0,0,0,0,,0
28,1987,1987-10-26,6,28.267,MIN,,DEN,W 34-27,*,13,23,56.52,197,1,5,59.8,1,1,8.57,-0.35,4,22,5.50,1,1,6,0,0,,0
29,1987,1987-11-01,7,28.273,MIN,@,SEA,L 17-28,*,23,39,58.97,271,0,1,69.5,4,19,6.95,5.79,4,24,6.00,1,1,6,0,0,,0
30,1987,1987-11-08,8,28.280,MIN,,RAI,W 31-20,,2,2,100.00,69,2,0,158.3,3,32,34.50,54.50,1,1,1.00,1,1,6,0,0,,0
31,1987,1987-11-15,9,28.287,MIN,,TAM,W 23-17,*,8,19,42.11,97,0,0,58.4,2,21,5.11,5.11,3,33,11.00,0,0,0,0,0,,0
32,1987,1987-11-22,10,28.294,MIN,,ATL,W 24-13,,7,18,38.89,111,1,0,78.7,0,0,6.17,7.28,2,15,7.50,0,0,0,0,0,,0
33,1987,1987-11-26,11,28.298,MIN,@,DAL,W 44-38,,9,18,50.00,189,0,1,64.4,2,13,10.50,8.00,0,0,,0,0,0,0,0,,0
34,1987,1987-12-06,12,28.308,MIN,,CHI,L 24-30,,12,19,63.16,211,3,0,140.6,2,7,11.11,14.26,2,17,8.50,0,0,0,0,0,,0
35,1987,1987-12-13,13,28.315,MIN,@,GNB,L 10-16,,7,12,58.33,57,0,0,70.5,1,6,4.75,4.75,1,19,19.00,0,0,0,0,0,,0
36,1987,1987-12-20,14,28.322,MIN,@,DET,W 17-14,*,16,27,59.26,165,1,0,89.3,2,30,6.11,6.85,8,55,6.88,1,1,6,0,0,,0
37,1987,1987-12-26,15,28.328,MIN,,WAS,L 24-27,*,14,27,51.85,206,0,3,37.5,4,29,7.63,2.63,10,75,7.50,1,1,6,0,0,,0
38,1988,1988-09-04,1,29.216,MIN,@,BUF,L 10-13,*,19,33,57.58,204,0,1,63.2,6,34,6.18,4.82,4,24,6.00,0,0,0,0,0,,0
39,1988,1988-09-11,2,29.223,MIN,,NWE,W 36-6,,5,5,100.00,73,0,0,118.7,0,0,14.60,14.60,1,2,2.00,0,0,0,0,0,,0
40,1988,1988-09-18,3,29.230,MIN,@,CHI,W 31-7,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0,0,,0
41,1988,1988-09-25,4,29.237,MIN,,PHI,W 23-21,,2,3,66.67,22,0,0,88.2,0,0,7.33,7.33,1,3,3.00,1,1,6,0,0,,0
42,1988,1988-10-16,7,29.258,MIN,,GNB,L 14-34,,17,26,65.38,248,1,1,93.1,3,28,9.54,8.58,0,0,,0,0,0,0,0,,0
43,1988,1988-10-23,8,29.265,MIN,@,TAM,W 49-20,*,22,30,73.33,335,3,0,143.1,4,30,11.17,13.17,5,23,4.60,0,0,0,0,0,,0
44,1988,1988-10-30,9,29.272,MIN,@,SFO,L 21-24,*,18,30,60.00,243,1,2,69.2,2,14,8.10,5.77,5,10,2.00,1,1,6,0,0,,0
45,1988,1988-11-06,10,29.279,MIN,,DET,W 44-17,*,28,35,80.00,391,2,1,120.4,4,29,11.17,11.03,2,16,8.00,0,0,0,0,0,,0
46,1988,1988-11-13,11,29.286,MIN,@,DAL,W 43-3,*,12,27,44.44,240,3,1,97.8,4,29,8.89,9.44,6,20,3.33,0,0,0,0,0,,0
47,1988,1988-11-20,12,29.293,MIN,,IND,W 12-3,*,17,29,58.62,192,0,0,78.5,0,0,6.62,6.62,2,-3,-1.50,0,0,0,0,0,,0
48,1988,1988-11-24,13,29.297,MIN,@,DET,W 23-0,*,16,21,76.19,186,0,0,102.5,2,14,8.86,8.86,3,18,6.00,0,0,0,0,0,,0
49,1988,1988-12-04,14,29.307,MIN,,NOR,W 45-3,*,13,22,59.09,215,3,1,112.7,1,6,9.77,10.45,0,0,,0,0,0,0,0,,0
50,1988,1988-12-11,15,29.314,MIN,@,GNB,L 6-18,*,20,41,48.78,233,0,1,56.3,3,22,5.68,4.59,4,10,2.50,0,0,0,0,0,,0
51,1988,1988-12-19,16,29.322,MIN,,CHI,W 28-27,*,15,28,53.57,164,2,1,80.1,4,21,5.86,5.68,3,13,4.33,0,0,0,0,0,,0
52,1989,1989-09-10,1,30.221,MIN,,HOU,W 38-7,*,16,25,64.00,218,2,0,118.4,2,20,8.72,10.32,4,10,2.50,0,0,0,0,0,,0
53,1989,1989-09-17,2,30.228,MIN,@,CHI,L 7-38,*,24,42,57.14,253,1,4,43.2,0,0,6.02,2.21,2,3,1.50,0,0,0,0,0,,0
54,1989,1989-09-24,3,30.235,MIN,@,PIT,L 14-27,*,12,22,54.55,118,0,1,50.9,3,11,5.36,3.32,3,11,3.67,1,1,6,0,0,,0
55,1989,1989-10-01,4,30.242,MIN,,TAM,W 17-3,*,3,3,100.00,40,0,0,118.7,1,18,13.33,13.33,0,0,,0,0,0,0,0,,0
56,1989,1989-10-22,7,30.263,MIN,@,DET,W 20-7,,2,4,50.00,17,0,0,61.5,0,0,4.25,4.25,1,-1,-1.00,0,0,0,0,0,,0
57,1989,1989-10-30,8,30.271,MIN,@,NYG,L 14-24,,8,16,50.00,59,0,0,59.1,3,22,3.69,3.69,0,0,,0,0,0,0,0,,0
58,1989,1989-11-05,9,30.277,MIN,,RAM,W 23-21,*,20,39,51.28,281,0,1,64.2,1,5,7.21,6.05,2,7,3.50,0,0,0,0,0,,0
59,1989,1989-11-12,10,30.284,MIN,@,TAM,W 24-10,*,13,21,61.90,146,1,0,98.5,1,1,6.95,7.90,8,55,6.88,0,0,0,0,0,,0
60,1989,1989-11-19,11,30.291,MIN,@,PHI,L 9-10,*,14,34,41.18,157,0,2,31.1,2,21,4.62,1.97,1,-1,-1.00,0,0,0,0,0,,0
61,1989,1989-11-26,12,30.298,MIN,@,GNB,L 19-20,*,23,38,60.53,309,0,2,64.5,2,8,8.13,5.76,3,0,0.00,0,0,0,0,0,,0
62,1989,1989-12-03,13,30.305,MIN,,CHI,W 27-16,*,15,26,57.69,260,2,1,101.4,2,9,10.00,9.81,4,34,8.50,0,0,0,0,0,,0
63,1989,1989-12-10,14,30.312,MIN,,ATL,W 43-17,*,14,25,56.00,241,1,1,85.6,4,23,9.64,8.64,1,6,6.00,0,0,0,0,0,,0
64,1989,1989-12-17,15,30.319,MIN,@,CLE,L 17-23,*,11,32,34.38,141,0,0,49.1,2,27,4.41,4.41,1,3,3.00,0,0,0,0,0,,0
65,1989,1989-12-25,16,30.327,MIN,,CIN,W 29-21,*,19,35,54.29,303,2,0,102.4,4,29,8.66,9.80,2,5,2.50,0,0,0,0,0,,0
66,1990,1990-09-09,1,31.220,MIN,@,KAN,L 21-24,*,18,36,50.00,248,3,1,88.7,3,24,6.89,7.31,0,0,,0,0,0,0,0,,0
67,1990,1990-09-16,2,31.227,MIN,,NOR,W 32-3,*,16,24,66.67,212,3,0,134.0,4,21,8.83,11.33,2,17,8.50,0,0,0,0,0,,0
68,1990,1990-09-23,3,31.234,MIN,@,CHI,L 16-19,*,13,28,46.43,159,1,2,46.6,2,7,5.68,3.18,3,36,12.00,0,0,0,0,0,,0
69,1990,1990-11-25,11,31.297,MIN,,CHI,W 41-13,,0,0,,0,0,0,,0,,,,2,2,1.00,0,0,0,0,0,,0
70,1990,1990-12-16,14,31.318,MIN,@,TAM,L 13-26,,24,39,61.54,374,1,4,62.3,2,5,9.59,5.49,2,14,7.00,0,0,0,0,0,,0
71,1990,1990-12-22,15,31.324,MIN,,RAI,L 24-28,*,11,19,57.89,162,1,1,81.5,4,33,8.53,7.21,3,10,3.33,0,0,0,0,0,,0
72,1991,1991-09-01,1,32.212,MIN,@,CHI,L 6-10,*,21,37,56.76,248,0,3,43.5,1,3,6.70,3.05,0,0,,0,0,0,0,0,,0
73,1991,1991-09-08,2,32.219,MIN,@,ATL,W 20-19,*,13,18,72.22,157,2,1,112.5,0,0,8.72,8.44,3,-8,-2.67,0,0,0,0,0,,0
74,1991,1991-09-15,3,32.226,MIN,,SFO,W 17-14,*,17,24,70.83,199,1,1,92.2,2,20,8.29,7.25,3,7,2.33,0,0,0,0,0,,0
75,1991,1991-09-22,4,32.233,MIN,@,NOR,L 0-26,*,11,22,50.00,120,0,2,28.6,2,10,5.45,1.36,3,9,3.00,0,0,0,0,0,,0
76,1991,1991-09-29,5,32.240,MIN,,DEN,L 6-13,*,10,21,47.62,101,0,3,22.2,3,9,4.81,-1.62,4,25,6.25,0,0,0,0,0,,0
77,1992,1992-10-18,7,33.260,ATL,@,SFO,L 17-56,,4,6,66.67,35,1,0,121.5,0,0,5.83,9.17,0,0,,0,0,0,0,0,,0
78,1992,1992-11-09,9,33.282,ATL,,SFO,L 3-41,,9,16,56.25,88,0,0,71.9,1,8,5.50,5.50,0,0,,0,0,0,0,0,,0
79,1992,1992-11-15,10,33.288,ATL,,PHO,W 20-17,,3,3,100.00,31,0,0,109.7,0,0,10.33,10.33,3,3,1.00,0,0,0,0,0,,0
80,1992,1992-11-22,11,33.295,ATL,@,BUF,L 14-41,,9,13,69.23,89,1,0,113.9,0,0,6.85,8.38,1,0,0.00,0,0,0,0,0,,0
81,1992,1992-11-29,12,33.302,ATL,,NWE,W 34-0,,1,1,100.00,14,0,0,118.7,0,0,14.00,14.00,3,-3,-1.00,0,0,0,0,0,,0
82,1992,1992-12-03,13,33.306,ATL,@,NOR,L 14-22,,5,10,50.00,71,1,2,67.1,0,0,7.10,0.10,0,0,,0,0,0,0,0,,0
83,1992,1992-12-13,14,33.316,ATL,@,TAM,W 35-7,*,19,26,73.08,324,5,0,154.5,2,12,12.46,16.31,2,9,4.50,0,0,0,0,0,,0
84,1992,1992-12-21,15,33.324,ATL,,DAL,L 17-41,*,30,41,73.17,340,2,0,113.9,3,27,8.29,9.27,2,15,7.50,0,0,0,0,0,,0
85,1992,1992-12-27,16,33.330,ATL,@,RAM,L 27-38,*,31,47,65.96,374,3,2,93.8,2,11,7.96,7.32,4,38,9.50,0,0,0,0,0,,0
86,1993,1993-09-05,1,34.216,NOR,,HOU,W 33-21,*,16,25,64.00,206,0,0,89.7,2,2,8.24,8.24,0,0,,0,0,0,0,0,,0
87,1993,1993-09-12,2,34.223,NOR,@,ATL,W 34-31,*,22,34,64.71,341,3,1,115.0,2,11,10.03,10.47,2,53,26.50,0,0,0,0,0,,0
88,1993,1993-09-19,3,34.230,NOR,,DET,W 14-3,*,11,22,50.00,99,2,0,92.8,2,13,4.50,6.32,2,12,6.00,0,0,0,0,0,,0
89,1993,1993-09-26,4,34.237,NOR,,SFO,W 16-13,*,18,32,56.25,170,0,0,71.1,1,9,5.31,5.31,1,8,8.00,0,0,0,0,0,,0
90,1993,1993-10-03,5,34.244,NOR,@,RAM,W 37-6,*,15,25,60.00,205,2,0,112.9,0,0,8.20,9.80,3,0,0.00,0,0,0,0,0,,0
91,1993,1993-10-17,6,34.258,NOR,@,PIT,L 14-37,*,6,23,26.09,85,0,3,2.9,5,34,3.70,-2.17,3,27,9.00,0,0,0,0,0,,0
92,1993,1993-10-24,7,34.265,NOR,,ATL,L 15-26,*,27,45,60.00,277,1,2,66.6,1,3,6.16,4.60,1,20,20.00,0,0,0,0,0,,0
93,1993,1993-10-31,8,34.272,NOR,@,PHO,W 20-17,*,16,27,59.26,186,1,1,77.1,2,10,6.89,5.96,6,16,2.67,0,0,0,0,0,,0
94,1993,1993-11-14,9,34.286,NOR,,GNB,L 17-19,*,20,29,68.97,197,2,2,82.1,5,25,6.79,5.07,3,14,4.67,0,0,0,0,0,,0
95,1993,1993-11-22,10,34.294,NOR,@,SFO,L 7-42,*,6,15,40.00,46,0,3,8.6,4,26,3.07,-5.93,1,11,11.00,0,0,0,0,0,,0
96,1993,1993-11-28,11,34.300,NOR,@,MIN,W 17-14,*,13,20,65.00,111,0,2,39.8,2,11,5.55,1.05,4,44,11.00,0,0,0,0,0,,0
97,1993,1993-12-05,12,34.307,NOR,@,CLE,L 13-17,*,15,29,51.72,119,1,0,73.8,9,71,4.10,4.79,2,0,0.00,0,0,0,0,0,,0
98,1993,1993-12-12,13,34.314,NOR,,RAM,L 20-23,*,25,43,58.14,267,0,1,66.7,0,0,6.21,5.16,2,29,14.50,0,0,0,0,0,,0
99,1993,1993-12-20,14,34.322,NOR,,NYG,L 14-24,*,11,19,57.89,148,0,0,82.8,2,10,7.79,7.79,1,-4,-4.00,0,0,0,0,0,,0
100,1994,1994-09-11,2,35.222,NOR,,WAS,L 24-38,,2,3,66.67,12,0,0,74.3,0,0,4.00,4.00,0,0,,0,0,0,0,0,,0
101,1994,1994-09-18,3,35.229,NOR,@,TAM,W 9-7,,9,12,75.00,68,0,0,88.2,0,0,5.67,5.67,1,0,0.00,0,0,0,0,0,,0
102,1994,1994-12-04,13,35.306,NOR,@,RAM,W 31-15,,4,5,80.00,44,0,0,103.3,1,5,8.80,8.80,2,2,1.00,0,0,0,0,0,,0
103,1994,1994-12-24,16,35.326,NOR,@,DEN,W 30-28,,5,8,62.50,48,0,0,79.2,2,12,6.00,6.00,4,13,3.25,0,0,0,0,0,,0
104,1995,1995-09-04,1,36.215,DAL,@,NYG,W 35-0,,1,1,100.00,1,0,0,79.2,0,0,1.00,1.00,2,0,0.00,0,0,0,0,0,,0
105,1995,1995-09-10,2,36.221,DAL,,DEN,W 31-21,,0,0,,0,0,0,,0,,,,2,-2,-1.00,0,0,0,0,0,,0
106,1995,1995-09-24,4,36.235,DAL,,ARI,W 34-20,,0,0,,0,0,0,,0,,,,3,-4,-1.33,0,0,0,0,0,,0
107,1995,1995-10-01,5,36.242,DAL,@,WAS,L 23-27,,21,29,72.41,224,1,1,91.7,2,16,7.72,6.86,2,11,5.50,0,0,0,0,0,,0
108,1995,1995-11-06,9,36.278,DAL,,PHI,W 34-12,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,
109,1995,1995-11-12,10,36.284,DAL,,SFO,L 20-38,,15,26,57.69,134,0,2,39.6,2,13,5.15,1.69,1,7,7.00,0,0,0,0,0,,0
110,1995,1995-12-25,16,36.327,DAL,@,ARI,W 37-13,,1,1,100.00,32,0,0,118.7,0,0,32.00,32.00,0,0,,0,0,0,0,0,,0
111,1996,1996-09-08,2,37.220,DAL,,NYG,W 27-0,,0,0,,0,0,0,,0,,,,2,-3,-1.50,0,0,0,0,0,,0
112,1996,1996-11-10,10,37.283,DAL,@,SFO,W 20-17,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,
113,1996,1996-12-22,16,37.325,DAL,@,WAS,L 10-37,*,8,18,44.44,79,0,1,34.3,1,7,4.39,1.89,2,8,4.00,0,0,0,0,0,,0
114,1997,1997-08-31,1,38.211,DAL,@,PIT,W 37-7,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,-3,-1.50,0,0,0,0,0,,0
115,1997,1997-09-28,4,38.239,DAL,,CHI,W 27-3,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,
116,1997,1997-10-26,8,38.267,DAL,@,PHI,L 12-13,,11,16,68.75,108,0,0,87.5,4,26,6.75,6.75,1,3,3.00,0,0,0,0,0,,0
117,1997,1997-11-09,10,38.281,DAL,,ARI,W 24-6,,0,0,,0,0,0,,0,,,,2,-2,-1.00,0,0,0,0,0,,0
118,1997,1997-11-23,12,38.295,DAL,@,GNB,L 17-45,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0,0,,0
119,1997,1997-12-08,14,38.310,DAL,,CAR,L 13-23,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0,0,,0
120,1997,1997-12-21,16,38.323,DAL,,NYG,L 7-20,,1,2,50.00,7,0,0,58.3,0,0,3.50,3.50,1,0,0.00,0,0,0,0,0,,0
121,1998,1998-10-11,6,39.252,OAK,,SDG,W 7-6,,1,7,14.29,68,1,0,107.1,1,8,9.71,12.57,1,-2,-2.00,0,0,0,0,0,,0
122,1998,1998-12-06,13,39.308,OAK,,MIA,L 17-27,,8,12,66.67,75,1,0,111.5,0,0,6.25,7.92,2,5,2.50,0,0,0,0,0,,0
123,1998,1998-12-13,14,39.315,OAK,@,BUF,L 21-44,*,16,26,61.54,131,2,2,67.9,5,36,5.04,3.12,1,5,5.00,0,0,0,0,0,,0
124,1998,1998-12-20,15,39.322,OAK,@,SDG,W 17-10,*,14,25,56.00,167,2,2,69.9,0,0,6.68,4.68,2,14,7.00,0,0,0,0,0,,0
125,1998,1998-12-26,16,39.328,OAK,,KAN,L 24-31,*,13,18,72.22,127,1,0,110.2,3,15,7.06,8.17,1,2,2.00,0,0,0,0,0,,0
