ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1958,1958-09-28,1,26.035,CLE,@,RAM,W 30-27,2,21,10.50,0
2,1958,1958-10-05,2,26.042,CLE,@,PIT,W 45-12,4,1,0.25,0
3,1958,1958-10-19,4,26.056,CLE,,PIT,W 27-10,1,3,3.00,0
4,1958,1958-10-26,5,26.063,CLE,@,CRD,W 38-24,3,34,11.33,0
5,1958,1958-11-02,6,26.070,CLE,,NYG,L 17-21,1,-5,-5.00,0
6,1958,1958-11-09,7,26.077,CLE,,DET,L 10-30,4,1,0.25,0
7,1959,1959-10-25,5,27.062,CLE,,WAS,W 34-7,2,6,3.00,0
8,1959,1959-12-06,11,27.104,CLE,@,NYG,L 7-48,2,5,2.50,0
