ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1951,1951-10-28,5,30.130,NYG,@,CLE,L 13-14,1,2,2.00,0
2,1951,1951-11-18,8,30.151,NYG,,CLE,L 0-10,1,6,6.00,0
3,1952,1952-11-09,7,31.142,NYG,,SFO,W 23-14,1,16,16.00,0
4,1952,1952-11-16,8,31.149,NYG,,GNB,L 3-17,3,15,5.00,0
