ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1975,1975-09-21,1,21.303,SDG,,PIT,L 0-37,,,,,,,
2,1975,1975-09-28,2,21.310,SDG,@,HOU,L 17-33,,,,,,,
3,1975,1975-10-05,3,21.317,SDG,,OAK,L 0-6,,,,,,,
4,1975,1975-10-12,4,21.324,SDG,,RAM,L 10-13,,,,,,,
5,1975,1975-10-19,5,21.331,SDG,,KAN,L 10-12,,,,,,,
6,1975,1975-10-26,6,21.338,SDG,@,OAK,L 0-25,,,,,,,
7,1975,1975-11-01,7,21.344,SDG,@,NYG,L 24-35,,,,,,,
8,1975,1975-11-09,8,21.352,SDG,,NWE,L 19-33,,,,,,,
9,1975,1975-11-16,9,21.359,SDG,,DEN,L 17-27,0,0,,0,1,40,0
10,1975,1975-11-23,10,22.001,SDG,@,MIN,L 13-28,0,0,,0,1,9,0
11,1975,1975-11-30,11,22.008,SDG,@,DEN,L 10-13,,,,,,,
12,1975,1975-12-07,12,22.015,SDG,@,KAN,W 28-20,,,,,,,
13,1975,1975-12-15,13,22.023,SDG,,NYJ,W 24-16,0,0,,0,1,18,0
14,1975,1975-12-21,14,22.029,SDG,@,CIN,L 17-47,0,0,,0,1,0,0
15,1976,1976-09-12,1,22.295,SDG,@,KAN,W 30-16,,,,,,,
16,1976,1976-09-19,2,22.302,SDG,@,TAM,W 23-0,,,,,,,
17,1976,1976-09-26,3,22.309,SDG,,STL,W 43-24,1,15,15.00,0,0,0,0
18,1976,1976-10-03,4,22.316,SDG,@,DEN,L 0-26,0,0,,0,1,35,0
19,1976,1976-10-10,5,22.323,SDG,,OAK,L 17-27,0,0,,0,1,0,0
20,1976,1976-10-17,6,22.330,SDG,,HOU,W 30-27,1,0,0.00,0,0,0,0
21,1976,1976-10-24,7,22.337,SDG,@,CLE,L 17-21,1,7,7.00,0,0,0,0
22,1976,1976-10-31,8,22.344,SDG,@,PIT,L 0-23,,,,,,,
23,1976,1976-11-07,9,22.351,SDG,,BAL,L 21-37,,,,,,,
24,1976,1976-11-14,10,22.358,SDG,,DEN,L 0-17,2,1,0.50,0,0,0,0
25,1976,1976-11-21,11,22.365,SDG,@,BUF,W 34-13,0,0,,0,1,26,0
26,1976,1976-11-28,12,23.006,SDG,,KAN,L 20-23,,,,,,,
27,1976,1976-12-05,13,23.013,SDG,,SFO,W 13-7,0,0,,0,1,15,0
28,1976,1976-12-12,14,23.020,SDG,@,OAK,L 0-24,,,,,,,
